X Y
-46.349199 509.727803
-46.282457 509.780454
-46.216058 509.833616
-46.149938 509.887196
-46.084032 509.941099
-46.018276 509.995233
-45.952604 510.049502
-45.886952 510.103815
-45.821287 510.158114
-45.755673 510.212460
-45.690188 510.266931
-45.624914 510.321607
-45.559930 510.376567
-45.495317 510.431891
-45.431155 510.487659
-45.367523 510.543949
-45.304501 510.600842
-45.242171 510.658417
-45.180611 510.716752
-45.119903 510.775929
-45.060122 510.836021
-45.001261 510.897026
-44.943235 510.958860
-44.885953 511.021438
-44.829326 511.084674
-44.773265 511.148484
-44.717678 511.212781
-44.662477 511.277481
-44.607572 511.342497
-44.552873 511.407745
-44.498290 511.473138
-44.443733 511.538591
-44.389114 511.604020
-44.334363 511.669355
-44.279550 511.734638
-44.224797 511.799951
-44.170225 511.865377
-44.115955 511.930998
-44.062110 511.996899
-44.008811 512.063160
-43.956180 512.129866
-43.904339 512.197098
-43.853410 512.264940
-43.803513 512.333475
-43.754771 512.402784
-43.707303 512.472950
-43.661126 512.543985
-43.616126 512.615814
-43.572179 512.688354
-43.529160 512.761525
-43.486945 512.835245
-43.445410 512.909431
-43.404432 512.984002
-43.363886 513.058877
-43.323647 513.133974
-43.283593 513.209211
-43.243599 513.284506
-43.203541 513.359779
-43.163364 513.434983
-43.123180 513.510164
-43.083125 513.585379
-43.043336 513.660689
-43.003952 513.736150
-42.965109 513.811821
-42.926944 513.887760
-42.889595 513.964026
-42.853198 514.040677
-42.817890 514.117771
-42.783810 514.195367
-42.751093 514.273523
-42.719825 514.352276
-42.689911 514.431586
-42.661215 514.511398
-42.633600 514.591656
-42.606931 514.672304
-42.581072 514.753286
-42.555887 514.834547
-42.531241 514.916030
-42.506997 514.997680
-42.483019 515.079442
-42.459173 515.161258
-42.435321 515.243074
-42.411353 515.324841
-42.387323 515.406567
-42.363354 515.488280
-42.339566 515.570011
-42.316082 515.651787
-42.293025 515.733639
-42.270516 515.815595
-42.248679 515.897685
-42.227633 515.979938
-42.207503 516.062383
-42.188410 516.145050
-42.170476 516.227967
-42.153821 516.311163
-42.138480 516.394641
-42.124397 516.478380
-42.111511 516.562352
-42.099761 516.646535
-42.089085 516.730904
-42.079422 516.815432
-42.070710 516.900096
-42.062889 516.984872
-42.055897 517.069733
-42.049673 517.154656
-42.044155 517.239615
-42.039282 517.324587
-42.034991 517.409548
-42.031207 517.494493
-42.027849 517.579425
-42.024837 517.664347
-42.022091 517.749260
-42.019529 517.834168
-42.017071 517.919073
-42.014637 518.003976
-42.012146 518.088882
-42.009517 518.173792
-42.006670 518.258708
-42.003525 518.343634
-42.000000 518.428571
-42.000000 541.571429
-42.003714 541.656230
-42.006572 541.741092
-42.008756 541.826003
-42.010447 541.910948
-42.011826 541.995917
-42.013076 542.080894
-42.014377 542.165868
-42.015910 542.250825
-42.017858 542.335753
-42.020401 542.420638
-42.023721 542.505467
-42.027999 542.590227
-42.033416 542.674907
-42.040087 542.759494
-42.047963 542.843990
-42.056970 542.928393
-42.067033 543.012705
-42.078081 543.096924
-42.090038 543.181051
-42.102830 543.265087
-42.116386 543.349031
-42.130629 543.432884
-42.145488 543.516645
-42.160888 543.600314
-42.176755 543.683893
-42.193018 543.767380
-42.209660 543.850771
-42.226711 543.934057
-42.244207 544.017229
-42.262179 544.100277
-42.280663 544.183194
-42.299690 544.265969
-42.319296 544.348594
-42.339513 544.431059
-42.360374 544.513355
-42.381915 544.595473
-42.404167 544.677405
-42.427165 544.759140
-42.450931 544.840671
-42.475462 544.921990
-42.500753 545.003088
-42.526798 545.083958
-42.553591 545.164594
-42.581127 545.244986
-42.609400 545.325128
-42.638404 545.405011
-42.668134 545.484628
-42.698584 545.563972
-42.729747 545.643035
-42.761620 545.721809
-42.794194 545.800288
-42.827463 545.878468
-42.861419 545.956347
-42.896054 546.033925
-42.931358 546.111198
-42.967325 546.188164
-43.003946 546.264822
-43.041212 546.341170
-43.079117 546.417206
-43.117651 546.492927
-43.156807 546.568332
-43.196576 546.643419
-43.236952 546.718184
-43.277935 546.792621
-43.319529 546.866717
-43.361738 546.940465
-43.404566 547.013852
-43.448018 547.086869
-43.492096 547.159506
-43.536804 547.231753
-43.582147 547.303598
-43.628129 547.375033
-43.674753 547.446046
-43.722023 547.516629
-43.769942 547.586770
-43.818503 547.656468
-43.867691 547.725727
-43.917490 547.794552
-43.967886 547.862945
-44.018861 547.930912
-44.070402 547.998456
-44.122492 548.065581
-44.175116 548.132292
-44.228258 548.198593
-44.281904 548.264487
-44.336038 548.329980
-44.390644 548.395074
-44.445710 548.459773
-44.501227 548.524079
-44.557190 548.587993
-44.613592 548.651517
-44.670426 548.714651
-44.727687 548.777398
-44.785368 548.839757
-44.843463 548.901731
-44.901965 548.963321
-44.960867 549.024529
-45.020164 549.085354
-45.079848 549.145800
-45.139915 549.205866
-45.200360 549.265551
-45.261186 549.324847
-45.322393 549.383750
-45.383983 549.442251
-45.445957 549.500346
-45.508317 549.558027
-45.571063 549.615288
-45.634197 549.672123
-45.697721 549.728525
-45.761635 549.784487
-45.825941 549.840005
-45.890641 549.895070
-45.955735 549.949676
-46.021227 550.003810
-46.087121 550.057456
-46.153422 550.110599
-46.220133 550.163223
-46.287259 550.215313
-46.354803 550.266853
-46.422769 550.317829
-46.491163 550.368224
-46.559987 550.418023
-46.629246 550.467211
-46.698944 550.515772
-46.769086 550.563692
-46.839668 550.610962
-46.910681 550.657585
-46.982116 550.703567
-47.053962 550.748910
-47.126208 550.793619
-47.198845 550.837697
-47.271862 550.881148
-47.345250 550.923976
-47.418997 550.966185
-47.493094 551.007780
-47.567530 551.048763
-47.642296 551.089138
-47.717382 551.128907
-47.792787 551.168063
-47.868508 551.206597
-47.944544 551.244502
-48.020892 551.281769
-48.097550 551.318389
-48.174517 551.354356
-48.251790 551.389661
-48.329367 551.424295
-48.407247 551.458251
-48.485427 551.491520
-48.563905 551.524095
-48.642679 551.555967
-48.721742 551.587131
-48.801086 551.617580
-48.880703 551.647310
-48.960587 551.676314
-49.040728 551.704587
-49.121121 551.732123
-49.201756 551.758916
-49.282626 551.784961
-49.363725 551.810252
-49.445043 551.834783
-49.526574 551.858549
-49.608309 551.881547
-49.690241 551.903799
-49.772359 551.925340
-49.854656 551.946202
-49.937121 551.966419
-50.019745 551.986024
-50.102520 552.005052
-50.185437 552.023535
-50.268486 552.041507
-50.351657 552.059003
-50.434944 552.076055
-50.518335 552.092696
-50.601822 552.108960
-50.685400 552.124827
-50.769070 552.140226
-50.852831 552.155085
-50.936683 552.169329
-51.020627 552.182884
-51.104663 552.195677
-51.188790 552.207634
-51.273010 552.218681
-51.357321 552.228745
-51.441724 552.237751
-51.526220 552.245627
-51.610808 552.252298
-51.695487 552.257716
-51.780247 552.261994
-51.865077 552.265314
-51.949962 552.267857
-52.034889 552.269804
-52.119846 552.271338
-52.204820 552.272638
-52.289798 552.273888
-52.374766 552.275268
-52.459712 552.276959
-52.544622 552.279143
-52.629485 552.282001
-52.714286 552.285714
-52.795426 552.278136
-52.876748 552.271710
-52.958233 552.266314
-53.039861 552.261823
-53.121613 552.258113
-53.203468 552.255062
-53.285408 552.252544
-53.367413 552.250437
-53.449464 552.248616
-53.531539 552.246958
-53.613622 552.245338
-53.695690 552.243634
-53.777726 552.241721
-53.859709 552.239475
-53.941620 552.236773
-54.023439 552.233491
-54.105147 552.229505
-54.186724 552.224692
-54.268151 552.218927
-54.349408 552.212086
-54.430475 552.204047
-54.511332 552.194684
-54.591962 552.183875
-54.672344 552.171512
-54.752477 552.157602
-54.832360 552.142198
-54.911996 552.125355
-54.991387 552.107126
-55.070532 552.087566
-55.149436 552.066730
-55.228098 552.044670
-55.306520 552.021441
-55.384704 551.997097
-55.462652 551.971693
-55.540365 551.945282
-55.617844 551.917919
-55.695091 551.889657
-55.772108 551.860551
-55.848896 551.830654
-55.925457 551.800022
-56.001792 551.768708
-56.077903 551.736766
-56.153791 551.704250
-56.229458 551.671214
-56.304906 551.637713
-56.380135 551.603800
-56.455148 551.569529
-56.529940 551.534919
-56.604500 551.499956
-56.678818 551.464622
-56.752883 551.428902
-56.826684 551.392777
-56.900210 551.356232
-56.973451 551.319250
-57.046395 551.281814
-57.119033 551.243907
-57.191353 551.205512
-57.263344 551.166613
-57.334995 551.127193
-57.406297 551.087235
-57.477237 551.046723
-57.547806 551.005639
-57.617992 550.963967
-57.687785 550.921690
-57.757174 550.878791
-57.826147 550.835254
-57.894695 550.791062
-57.962807 550.746198
-58.030471 550.700645
-58.097678 550.654387
-58.164416 550.607409
-58.230684 550.559715
-58.296484 550.511324
-58.361820 550.462253
-58.426694 550.412519
-58.491109 550.362139
-58.555068 550.311132
-58.618573 550.259514
-58.681627 550.207304
-58.744233 550.154517
-58.806394 550.101173
-58.868113 550.047287
-58.929391 549.992879
-58.990233 549.937964
-59.050640 549.882561
-59.110616 549.826687
-59.170163 549.770359
-59.229284 549.713596
-59.287982 549.656413
-59.346260 549.598829
-59.404120 549.540862
-59.461566 549.482524
-59.518605 549.423823
-59.575241 549.364766
-59.631483 549.305358
-59.687336 549.245605
-59.742805 549.185514
-59.797899 549.125092
-59.852621 549.064344
-59.906980 549.003277
-59.960981 548.941896
-60.014630 548.880209
-60.067934 548.818221
-60.120898 548.755938
-60.173530 548.693368
-60.225835 548.630515
-60.277819 548.567387
-60.329488 548.503989
-60.380827 548.440314
-60.431803 548.376344
-60.482385 548.312061
-60.532539 548.247446
-60.582233 548.182482
-60.631435 548.117151
-60.680111 548.051434
-60.728230 547.985313
-60.775759 547.918771
-60.822665 547.851788
-60.868915 547.784347
-60.914478 547.716431
-60.959325 547.648024
-61.003451 547.579136
-61.046853 547.509778
-61.089530 547.439965
-61.131483 547.369709
-61.172709 547.299022
-61.213208 547.227919
-61.252978 547.156411
-61.292018 547.084513
-61.330328 547.012236
-61.367906 546.939594
-61.404751 546.866600
-61.440863 546.793267
-61.476263 546.719611
-61.510995 546.645650
-61.545105 546.571402
-61.578637 546.496887
-61.611638 546.422123
-61.644152 546.347128
-61.676225 546.271921
-61.707903 546.196522
-61.739230 546.120947
-61.770251 546.045217
-61.801013 545.969350
-61.831561 545.893363
-61.861925 545.817273
-61.892052 545.741070
-61.921853 545.664736
-61.951241 545.588253
-61.980127 545.511603
-62.008426 545.434767
-62.036048 545.357729
-62.062906 545.280470
-62.088912 545.202972
-62.113979 545.125216
-62.138018 545.047186
-62.160942 544.968862
-62.182664 544.890227
-62.203127 544.811269
-62.222411 544.732009
-62.240636 544.652473
-62.257919 544.572690
-62.274381 544.492687
-62.290140 544.412492
-62.305314 544.332133
-62.320023 544.251637
-62.334385 544.171033
-62.348519 544.090348
-62.362544 544.009610
-62.376578 543.928846
-62.390741 543.848085
-62.405134 543.767352
-62.419700 543.686646
-62.434306 543.605956
-62.448815 543.525269
-62.463091 543.444574
-62.476999 543.363857
-62.490402 543.283108
-62.503164 543.202313
-62.515149 543.121460
-62.526222 543.040537
-62.536247 542.959533
-62.545087 542.878434
-62.552607 542.797228
-62.558670 542.715904
-62.563206 542.634454
-62.566368 542.552891
-62.568360 542.471231
-62.569387 542.389493
-62.569651 542.307691
-62.569359 542.225844
-62.568712 542.143968
-62.567917 542.062079
-62.567175 541.980195
-62.566693 541.898332
-62.566673 541.816507
-62.567319 541.734737
-62.568837 541.653039
-62.571429 541.571429
-62.571429 518.428571
NaN NaN
-22.285714 503.776786
-22.285714 556.223214
-22.283981 556.253924
-22.282528 556.284660
-22.281331 556.315418
-22.280366 556.346198
-22.279607 556.376997
-22.279031 556.407812
-22.278612 556.438642
-22.278327 556.469484
-22.278150 556.500335
-22.278058 556.531195
-22.278025 556.562060
-22.278027 556.592928
-22.278040 556.623797
-22.278038 556.654664
-22.277999 556.685528
-22.277896 556.716387
-22.277706 556.747237
-22.277403 556.778078
-22.276964 556.808905
-22.276364 556.839719
-22.275578 556.870515
-22.274582 556.901292
-22.273351 556.932047
-22.271860 556.962780
-22.270086 556.993486
-22.268004 557.024164
-22.265589 557.054812
-22.262816 557.085427
-22.259673 557.116008
-22.256167 557.146553
-22.252305 557.177062
-22.248096 557.207533
-22.243549 557.237966
-22.238670 557.268360
-22.233469 557.298712
-22.227954 557.329023
-22.222133 557.359292
-22.216014 557.389517
-22.209606 557.419697
-22.202916 557.449831
-22.195954 557.479919
-22.188726 557.509959
-22.181242 557.539950
-22.173509 557.569891
-22.165537 557.599782
-22.157332 557.629620
-22.148904 557.659406
-22.140260 557.689138
-22.131409 557.718814
-22.122359 557.748435
-22.113119 557.777999
-22.103696 557.807505
-22.094098 557.836951
-22.084335 557.866338
-22.074408 557.895662
-22.064314 557.924920
-22.054044 557.954107
-22.043594 557.983220
-22.032956 558.012253
-22.022125 558.041202
-22.011095 558.070064
-21.999858 558.098834
-21.988409 558.127507
-21.976742 558.156079
-21.964850 558.184547
-21.952727 558.212905
-21.940366 558.241149
-21.927763 558.269276
-21.914909 558.297280
-21.901799 558.325159
-21.888427 558.352906
-21.874786 558.380518
-21.860871 558.407991
-21.846674 558.435320
-21.832190 558.462501
-21.817412 558.489531
-21.802334 558.516403
-21.786950 558.543115
-21.771259 558.569661
-21.755260 558.596037
-21.738957 558.622238
-21.722350 558.648258
-21.705441 558.674093
-21.688231 558.699738
-21.670723 558.725187
-21.652918 558.750437
-21.634818 558.775481
-21.616423 558.800316
-21.597736 558.824935
-21.578759 558.849335
-21.559492 558.873510
-21.539938 558.897455
-21.520097 558.921165
-21.499973 558.944635
-21.479565 558.967861
-21.458876 558.990837
-21.437908 559.013559
-21.416661 559.036021
-21.395139 559.058219
-21.373341 559.080147
-21.351270 559.101802
-21.328932 559.123180
-21.306331 559.144282
-21.283472 559.165105
-21.260361 559.185648
-21.237003 559.205909
-21.213403 559.225887
-21.189567 559.245580
-21.165498 559.264987
-21.141204 559.284107
-21.116689 559.302938
-21.091957 559.321478
-21.067015 559.339726
-21.041868 559.357681
-21.016520 559.375341
-20.990978 559.392705
-20.965245 559.409770
-20.939328 559.426537
-20.913232 559.443002
-20.886962 559.459165
-20.860522 559.475025
-20.833919 559.490579
-20.807157 559.505827
-20.780242 559.520773
-20.753177 559.535427
-20.725967 559.549795
-20.698616 559.563887
-20.671129 559.577710
-20.643510 559.591274
-20.615764 559.604587
-20.587894 559.617656
-20.559906 559.630491
-20.531803 559.643100
-20.503591 559.655491
-20.475273 559.667672
-20.446853 559.679652
-20.418337 559.691440
-20.389729 559.703043
-20.361033 559.714470
-20.332253 559.725729
-20.303394 559.736830
-20.274460 559.747779
-20.245455 559.758586
-20.216385 559.769259
-20.187253 559.779806
-20.158064 559.790235
-20.128820 559.800549
-20.099523 559.810735
-20.070172 559.820780
-20.040768 559.830672
-20.011311 559.840396
-19.981801 559.849940
-19.952238 559.859290
-19.922622 559.868434
-19.892955 559.877357
-19.863235 559.886047
-19.833463 559.894490
-19.803639 559.902674
-19.773763 559.910585
-19.743837 559.918210
-19.713858 559.925535
-19.683829 559.932548
-19.653749 559.939235
-19.623619 559.945583
-19.593437 559.951579
-19.563206 559.957209
-19.532924 559.962461
-19.502593 559.967321
-19.472212 559.971775
-19.441781 559.975812
-19.411301 559.979416
-19.380771 559.982577
-19.350195 559.985301
-19.319573 559.987616
-19.288911 559.989553
-19.258211 559.991140
-19.227477 559.992409
-19.196710 559.993389
-19.165916 559.994109
-19.135097 559.994600
-19.104256 559.994891
-19.073397 559.995013
-19.042523 559.994994
-19.011636 559.994866
-18.980741 559.994657
-18.949840 559.994397
-18.918938 559.994117
-18.888036 559.993846
-18.857138 559.993614
-18.826248 559.993451
-18.795369 559.993386
-18.764503 559.993450
-18.733655 559.993672
-18.702827 559.994082
-18.672023 559.994711
-18.641245 559.995587
-18.610498 559.996740
-18.579784 559.998202
-18.549107 560.000000
-4.125000 560.000000
-4.000138 559.995816
-3.875226 559.992725
-3.750275 559.990512
-3.625292 559.988959
-3.500290 559.987852
-3.375277 559.986973
-3.250264 559.986106
-3.125260 559.985036
-3.000275 559.983545
-2.875319 559.981417
-2.750402 559.978436
-2.625534 559.974386
-2.500725 559.969051
-2.375984 559.962216
-2.251323 559.953784
-2.126752 559.943799
-2.002283 559.932316
-1.877926 559.919390
-1.753693 559.905075
-1.629596 559.889426
-1.505645 559.872498
-1.381852 559.854345
-1.258228 559.835021
-1.134784 559.814583
-1.011532 559.793083
-0.888483 559.770577
-0.765647 559.747119
-0.643032 559.722760
-0.520627 559.697535
-0.398423 559.671477
-0.276408 559.644621
-0.154570 559.616998
-0.032898 559.588644
0.088619 559.559590
0.209993 559.529872
0.331234 559.499522
0.452355 559.468573
0.573366 559.437059
0.694278 559.405014
0.815104 559.372470
0.935834 559.339419
1.056420 559.305768
1.176811 559.271412
1.296953 559.236249
1.416795 559.200175
1.536283 559.163087
1.655366 559.124880
1.773989 559.085453
1.892102 559.044700
2.009652 559.002519
2.126586 558.958807
2.242851 558.913459
2.358400 558.866383
2.473248 558.817623
2.587454 558.767322
2.701080 558.715623
2.814186 558.662671
2.926833 558.608610
3.039081 558.553583
3.150991 558.497735
3.262624 558.441210
3.374040 558.384152
3.485300 558.326705
3.596465 558.269014
3.707594 558.211221
3.818711 558.153398
3.929739 558.095433
4.040590 558.037188
4.151173 557.978523
4.261398 557.919298
4.371176 557.859376
4.480418 557.798616
4.589033 557.736881
4.696931 557.674029
4.804023 557.609924
4.910220 557.544424
5.015431 557.477392
5.119576 557.408703
5.222663 557.338382
5.324752 557.266536
5.425904 557.193276
5.526177 557.118712
5.625634 557.042953
5.724334 556.966110
5.822338 556.888293
5.919705 556.809610
6.016496 556.730172
6.112772 556.650089
6.208592 556.569471
6.304017 556.488427
6.399087 556.407035
6.493788 556.325280
6.588100 556.243138
6.681999 556.160582
6.775464 556.077584
6.868473 555.994119
6.961005 555.910160
7.053037 555.825680
7.144547 555.740654
7.235513 555.655054
7.325914 555.568853
7.415728 555.482026
7.504933 555.394546
7.593509 555.306399
7.681440 555.217583
7.768710 555.128096
7.855301 555.037935
7.941199 554.947100
8.026385 554.855587
8.110844 554.763396
8.194559 554.670524
8.277513 554.576969
8.359690 554.482729
8.441074 554.387803
8.521649 554.292189
8.601398 554.195885
8.680316 554.098900
8.758400 554.001244
8.835647 553.902925
8.912053 553.803956
8.987615 553.704344
9.062330 553.604102
9.136194 553.503237
9.209205 553.401761
9.281359 553.299684
9.352652 553.197015
9.423083 553.093764
9.492647 552.989942
9.561357 552.885563
9.629234 552.780646
9.696302 552.675208
9.762582 552.569267
9.828098 552.462842
9.892871 552.355951
9.956926 552.248611
10.020283 552.140842
10.082966 552.032660
10.144998 551.924085
10.206400 551.815134
10.267194 551.705825
10.327348 551.596152
10.386795 551.486093
10.445462 551.375627
10.503280 551.264729
10.560178 551.153378
10.616084 551.041551
10.670929 550.929225
10.724642 550.816377
10.777151 550.702985
10.828387 550.589026
10.878279 550.474477
10.926764 550.359320
10.973858 550.243573
11.019611 550.127269
11.064074 550.010445
11.107300 549.893133
11.149338 549.775370
11.190241 549.657190
11.230060 549.538627
11.268846 549.419717
11.306651 549.300494
11.343525 549.180992
11.379520 549.061248
11.414680 548.941289
11.449016 548.821120
11.482531 548.700740
11.515229 548.580148
11.547113 548.459342
11.578186 548.338322
11.608452 548.217085
11.637914 548.095630
11.666575 547.973957
11.694438 547.852063
11.721508 547.729948
11.747786 547.607610
11.773246 547.485049
11.797784 547.362273
11.821282 547.239289
11.843625 547.116103
11.864696 546.992722
11.884378 546.869154
11.902556 546.745405
11.919113 546.621484
11.933932 546.497396
11.946897 546.373150
11.957891 546.248751
11.966799 546.124208
11.973611 545.999530
11.978603 545.874737
11.982102 545.749850
11.984432 545.624888
11.985917 545.499873
11.986884 545.374825
11.987658 545.249764
11.988563 545.124712
11.989925 544.999689
11.992068 544.874716
11.995318 544.749813
12.000000 544.625000
11.997060 544.559565
11.994635 544.494086
11.992675 544.428567
11.991134 544.363012
11.989961 544.297425
11.989109 544.231812
11.988530 544.166175
11.988174 544.100518
11.987993 544.034847
11.987938 543.969165
11.987962 543.903476
11.988015 543.837785
11.988050 543.772096
11.988017 543.706412
11.987868 543.640738
11.987555 543.575078
11.987029 543.509436
11.986242 543.443817
11.985145 543.378224
11.983689 543.312662
11.981827 543.247135
11.979509 543.181646
11.976687 543.116201
11.973313 543.050803
11.969338 542.985456
11.964714 542.920165
11.959403 542.854933
11.953417 542.789760
11.946780 542.724644
11.939518 542.659585
11.931654 542.594581
11.923214 542.529631
11.914222 542.464735
11.904704 542.399891
11.894683 542.335097
11.884185 542.270354
11.873234 542.205660
11.861856 542.141013
11.850074 542.076412
11.837914 542.011858
11.825400 541.947347
11.812558 541.882880
11.799411 541.818455
11.785985 541.754071
11.772305 541.689726
11.758394 541.625421
11.744278 541.561153
11.729982 541.496922
11.715531 541.432726
11.700948 541.368565
11.686259 541.304437
11.671488 541.240341
11.656641 541.176279
11.641705 541.112254
11.626666 541.048269
11.611512 540.984328
11.596228 540.920434
11.580802 540.856591
11.565220 540.792803
11.549469 540.729074
11.533534 540.665405
11.517404 540.601802
11.501063 540.538268
11.484500 540.474805
11.467701 540.411419
11.450651 540.348112
11.433339 540.284888
11.415749 540.221750
11.397870 540.158702
11.379687 540.095747
11.361187 540.032889
11.342358 539.970132
11.323184 539.907479
11.303653 539.844934
11.283752 539.782499
11.263467 539.720180
11.242787 539.657978
11.221710 539.595897
11.200238 539.533939
11.178375 539.472106
11.156122 539.410401
11.133481 539.348827
11.110456 539.287385
11.087048 539.226077
11.063261 539.164907
11.039095 539.103876
11.014554 539.042988
10.989640 538.982244
10.964355 538.921646
10.938702 538.861197
10.912683 538.800900
10.886300 538.740756
10.859556 538.680769
10.832453 538.620940
10.804993 538.561272
10.777180 538.501767
10.749014 538.442428
10.720500 538.383256
10.691638 538.324255
10.662431 538.265427
10.632882 538.206773
10.602994 538.148296
10.572768 538.089996
10.542209 538.031873
10.511320 537.973930
10.480102 537.916166
10.448559 537.858583
10.416694 537.801181
10.384509 537.743961
10.352009 537.686924
10.319195 537.630070
10.286070 537.573401
10.252638 537.516918
10.218901 537.460620
10.184862 537.404510
10.150525 537.348588
10.115891 537.292854
10.080965 537.237309
10.045748 537.181955
10.010244 537.126792
9.974456 537.071821
9.938387 537.017043
9.902038 536.962459
9.865415 536.908069
9.828519 536.853873
9.791354 536.799871
9.753927 536.746057
9.716242 536.692428
9.678305 536.638979
9.640121 536.585706
9.601695 536.532606
9.563033 536.479674
9.524140 536.426905
9.485021 536.374297
9.445682 536.321845
9.406128 536.269544
9.366364 536.217391
9.326395 536.165381
9.286227 536.113510
9.245865 536.061775
9.205315 536.010171
9.164581 535.958695
9.123669 535.907341
9.082585 535.856106
9.041333 535.804985
8.999919 535.753976
8.958348 535.703072
8.916626 535.652272
8.874757 535.601569
8.832740 535.550970
8.790563 535.500490
8.748214 535.450146
8.705679 535.399954
8.662947 535.349932
8.620004 535.300097
8.576839 535.250466
8.533439 535.201055
8.489791 535.151881
8.445883 535.102961
8.401702 535.054313
8.357236 535.005952
8.312472 534.957897
8.267399 534.910163
8.222002 534.862769
8.176270 534.815729
8.130191 534.769063
8.083751 534.722786
8.036939 534.676915
7.989741 534.631468
7.942146 534.586461
7.894140 534.541910
7.845712 534.497834
7.796848 534.454249
7.747537 534.411171
7.697786 534.368593
7.647627 534.326480
7.597091 534.284795
7.546211 534.243501
7.495019 534.202563
7.443547 534.161943
7.391827 534.121604
7.339893 534.081510
7.287775 534.041624
7.235507 534.001909
7.183121 533.962329
7.130648 533.922847
7.078122 533.883426
7.025574 533.844029
6.973037 533.804621
6.920543 533.765163
6.868124 533.725620
6.815813 533.685954
6.763642 533.646129
6.711642 533.606109
6.659848 533.565856
6.608289 533.525334
6.557000 533.484506
6.506012 533.443336
6.455357 533.401786
6.534875 533.353576
6.614746 533.305918
6.694937 533.258760
6.775415 533.212050
6.856145 533.165735
6.937096 533.119765
7.018233 533.074086
7.099525 533.028647
7.180936 532.983396
7.262434 532.938281
7.343986 532.893250
7.425559 532.848251
7.507119 532.803232
7.588633 532.758142
7.670068 532.712927
7.751390 532.667537
7.832566 532.621919
7.913564 532.576021
7.994349 532.529792
8.074888 532.483179
8.155149 532.436130
8.235098 532.388594
8.314702 532.340518
8.393927 532.291851
8.472740 532.242540
8.551109 532.192534
8.629005 532.141792
8.706430 532.090319
8.783391 532.038134
8.859894 531.985255
8.935947 531.931700
9.011558 531.877487
9.086733 531.822634
9.161480 531.767160
9.235806 531.711081
9.309718 531.654417
9.383223 531.597185
9.456329 531.539404
9.529043 531.481091
9.601372 531.422265
9.673323 531.362944
9.744904 531.303145
9.816122 531.242887
9.886983 531.182188
9.957496 531.121066
10.027667 531.059539
10.097504 530.997625
10.167014 530.935343
10.236203 530.872710
10.305080 530.809744
10.373652 530.746463
10.441925 530.682885
10.509897 530.619013
10.577564 530.554844
10.644920 530.490375
10.711959 530.425602
10.778676 530.360523
10.845065 530.295134
10.911120 530.229431
10.976837 530.163413
11.042210 530.097074
11.107233 530.030412
11.171900 529.963425
11.236206 529.896107
11.300147 529.828457
11.363715 529.760471
11.426905 529.692146
11.489713 529.623478
11.552132 529.554465
11.614157 529.485102
11.675783 529.415388
11.737004 529.345318
11.797813 529.274889
11.858207 529.204098
11.918179 529.132941
11.977724 529.061417
12.036838 528.989523
12.095515 528.917261
12.153753 528.844634
12.211547 528.771644
12.268895 528.698292
12.325791 528.624581
12.382233 528.550513
12.438217 528.476090
12.493738 528.401313
12.548793 528.326185
12.603378 528.250708
12.657490 528.174884
12.711125 528.098715
12.764278 528.022202
12.816946 527.945349
12.869126 527.868157
12.920813 527.790628
12.972003 527.712764
13.022694 527.634567
13.072881 527.556040
13.122560 527.477183
13.171728 527.398000
13.220380 527.318492
13.268513 527.238662
13.316123 527.158512
13.363205 527.078046
13.409754 526.997269
13.455766 526.916183
13.501235 526.834792
13.546157 526.753101
13.590528 526.671112
13.634341 526.588830
13.677594 526.506259
13.720281 526.423402
13.762397 526.340262
13.803938 526.256845
13.844898 526.173153
13.885274 526.089190
13.925060 526.004960
13.964252 525.920466
14.002845 525.835713
14.040834 525.750705
14.078214 525.665444
14.114981 525.579935
14.151131 525.494181
14.186657 525.408186
14.221557 525.321955
14.255825 525.235490
14.289474 525.148797
14.322519 525.061883
14.354976 524.974753
14.386862 524.887413
14.418195 524.799870
14.448989 524.712129
14.479262 524.624196
14.509030 524.536079
14.538309 524.447781
14.567117 524.359311
14.595469 524.270672
14.623382 524.181873
14.650873 524.092919
14.677957 524.003815
14.704653 523.914568
14.730975 523.825184
14.756940 523.735669
14.782566 523.646028
14.807868 523.556269
14.832863 523.466397
14.857567 523.376418
14.881997 523.286338
14.906170 523.196164
14.930100 523.105900
14.953782 523.015551
14.977185 522.925115
15.000278 522.834593
15.023027 522.743985
15.045403 522.653289
15.067373 522.562507
15.088905 522.471636
15.109968 522.380678
15.130530 522.289631
15.150559 522.198495
15.170024 522.107271
15.188893 522.015957
15.207134 521.924553
15.224715 521.833060
15.241605 521.741476
15.257772 521.649801
15.273185 521.558036
15.287811 521.466179
15.301619 521.374231
15.314577 521.282191
15.326653 521.190058
15.337817 521.097833
15.348035 521.005515
15.357277 520.913104
15.365510 520.820599
15.372727 520.728001
15.378987 520.635317
15.384362 520.542553
15.388923 520.449715
15.392742 520.356810
15.395891 520.263845
15.398442 520.170825
15.400466 520.077757
15.402035 519.984648
15.403220 519.891505
15.404094 519.798333
15.404728 519.705139
15.405194 519.611931
15.405564 519.518713
15.405908 519.425494
15.406300 519.332278
15.406810 519.239073
15.407511 519.145886
15.408473 519.052722
15.409770 518.959588
15.411471 518.866492
15.413650 518.773438
15.416378 518.680434
15.419726 518.587486
15.423767 518.494602
15.428571 518.401786
15.422834 518.252850
15.419187 518.103743
15.417156 517.954503
15.416265 517.805168
