X Y
315.763288 401.843468
315.807510 401.868423
315.851945 401.892990
315.896597 401.917158
315.941469 401.940918
315.986562 401.964257
316.031881 401.987167
316.077429 402.009636
316.123207 402.031654
316.169219 402.053210
316.215467 402.074293
316.261956 402.094894
316.308685 402.115001
316.355653 402.134607
316.402849 402.153706
316.450268 402.172291
316.497901 402.190355
316.545742 402.207892
316.593781 402.224895
316.642013 402.241358
316.690428 402.257275
316.739021 402.272638
316.787782 402.287441
316.836705 402.301679
316.885782 402.315343
316.935006 402.328428
316.984368 402.340926
317.033862 402.352833
317.083480 402.364140
317.133213 402.374842
317.183055 402.384932
317.232999 402.394403
317.283036 402.403249
317.333158 402.411463
317.383360 402.419039
317.433632 402.425970
317.483967 402.432250
317.534358 402.437883
317.584802 402.442909
317.635293 402.447376
317.685828 402.451330
317.736403 402.454819
317.787013 402.457891
317.837655 402.460593
317.888325 402.462972
317.939018 402.465076
317.989731 402.466953
318.040459 402.468649
318.091198 402.470212
318.141945 402.471689
318.192694 402.473128
318.243443 402.474577
318.294188 402.476082
318.344923 402.477691
318.395646 402.479452
318.446351 402.481412
318.497035 402.483618
318.547695 402.486117
318.598325 402.488958
318.648922 402.492187
318.699482 402.495852
318.750000 402.500000
318.800261 402.495614
318.850630 402.491904
318.901097 402.488805
318.951651 402.486250
319.002281 402.484174
319.052978 402.482510
319.103730 402.481193
319.154526 402.480157
319.205357 402.479335
319.256212 402.478661
319.307080 402.478070
319.357951 402.477495
319.408813 402.476870
319.459657 402.476129
319.510472 402.475207
319.561248 402.474037
319.611973 402.472553
319.662637 402.470690
319.713231 402.468380
319.763742 402.465558
319.814161 402.462159
319.864476 402.458115
319.914678 402.453362
319.964756 402.447832
320.014700 402.441460
320.064499 402.434189
320.114153 402.426024
320.163666 402.416996
320.213040 402.407137
320.262279 402.396480
320.311385 402.385058
320.360361 402.372901
320.409211 402.360042
320.457938 402.346513
320.506544 402.332347
320.555033 402.317575
320.603408 402.302230
320.651672 402.286343
320.699828 402.269947
320.747879 402.253074
320.795828 402.235756
320.843678 402.218025
320.891432 402.199914
320.939094 402.181453
320.986665 402.162676
321.034151 402.143615
321.081552 402.124301
321.128873 402.104767
321.176117 402.085045
321.223286 402.065167
321.270380 402.045152
321.317387 402.024988
321.364292 402.004653
321.411082 401.984129
321.457743 401.963397
321.504261 401.942437
321.550623 401.921229
321.596814 401.899755
321.642822 401.877995
321.688631 401.855929
321.734228 401.833539
321.779599 401.810804
321.824731 401.787706
321.869610 401.764225
321.914221 401.740341
321.958551 401.716036
322.002587 401.691289
322.046314 401.666082
322.089718 401.640395
322.132786 401.614209
322.175504 401.587504
322.217858 401.560261
322.259834 401.532461
322.301419 401.504084
322.342600 401.475114
322.383383 401.445561
322.423779 401.415447
322.463800 401.384790
322.503457 401.353613
322.542762 401.321936
322.581726 401.289780
322.620362 401.257165
322.658681 401.224111
322.696694 401.190641
322.734413 401.156774
322.771849 401.122531
322.809015 401.087933
322.845922 401.053000
322.882581 401.017754
322.919004 400.982214
322.955203 400.946402
322.991190 400.910339
323.026975 400.874044
323.062570 400.837539
323.097988 400.800844
323.133240 400.763981
323.168336 400.726969
323.203290 400.689830
323.238112 400.652583
323.272806 400.615240
323.307360 400.577794
323.341762 400.540237
323.375999 400.502560
323.410060 400.464755
323.443931 400.426815
323.477600 400.388730
323.511055 400.350494
323.544283 400.312097
323.577273 400.273532
323.610011 400.234791
323.642485 400.195865
323.674683 400.156746
323.706592 400.117427
323.738200 400.077898
323.769494 400.038153
323.800463 399.998182
323.831093 399.957978
323.861372 399.917532
323.891288 399.876836
323.920829 399.835883
323.949982 399.794664
323.978734 399.753170
324.007073 399.711395
324.034988 399.669330
324.062477 399.626976
324.089547 399.584340
324.116203 399.541428
324.142451 399.498247
324.168296 399.454804
324.193746 399.411105
324.218805 399.367156
324.243479 399.322964
324.267775 399.278536
324.291698 399.233878
324.315254 399.188997
324.338449 399.143899
324.361288 399.098591
324.383778 399.053079
324.405925 399.007370
324.427734 398.961470
324.449211 398.915386
324.470362 398.869125
324.491193 398.822693
324.511709 398.776096
324.531917 398.729341
324.551823 398.682436
324.571431 398.635385
324.590749 398.588196
324.609778 398.540874
324.628504 398.493422
324.646909 398.445842
324.664975 398.398134
324.682684 398.350301
324.700018 398.302343
324.716959 398.254263
324.733490 398.206062
324.749592 398.157741
324.765248 398.109301
324.780439 398.060746
324.795147 398.012075
324.809356 397.963290
324.823046 397.914394
324.836199 397.865387
324.848799 397.816271
324.860826 397.767047
324.872264 397.717718
324.883093 397.668284
324.893297 397.618747
324.902856 397.569109
324.911754 397.519370
324.919973 397.469533
324.927493 397.419600
324.934298 397.369571
324.940374 397.319448
324.945753 397.269237
324.950484 397.218944
324.954621 397.168576
324.958214 397.118138
324.961317 397.067639
324.963980 397.017084
324.966255 396.966479
324.968194 396.915832
324.969850 396.865149
324.971273 396.814437
324.972517 396.763702
324.973631 396.712951
324.974669 396.662189
324.975682 396.611425
324.976722 396.560664
324.977840 396.509913
324.979090 396.459179
324.980521 396.408468
324.982187 396.357786
324.984138 396.307141
324.986428 396.256538
324.989107 396.205985
324.992227 396.155488
324.995841 396.105053
325.000000 396.054688
325.000167 395.896039
325.001381 395.737372
325.003298 395.578694
325.005575 395.420009
325.007868 395.261324
325.009836 395.102645
325.011134 394.943977
325.011420 394.785326
325.010350 394.626699
325.007640 394.468099
325.003420 394.309524
324.998007 394.150968
324.991716 393.992424
324.984863 393.833886
324.977764 393.675348
324.970735 393.516803
324.964092 393.358245
324.958151 393.199668
324.953228 393.041064
324.949556 392.882431
324.946989 392.723771
324.945272 392.565094
324.944150 392.406405
324.943369 392.247711
324.942674 392.089020
324.941810 391.930340
324.940524 391.771676
324.938559 391.613036
324.935662 391.454427
324.931578 391.295856
324.926148 391.137328
324.919519 390.978837
324.911899 390.820376
324.903495 390.661937
324.894514 390.503515
324.885165 390.345100
324.875655 390.186687
324.866192 390.028268
324.856984 389.869836
324.848237 389.711383
324.840161 389.552904
324.832961 389.394389
324.826749 389.235837
324.821399 389.077252
324.816750 388.918641
324.812641 388.760010
324.808911 388.601367
324.805398 388.442718
324.801941 388.284070
324.798380 388.125430
324.794552 387.966804
324.790298 387.808198
324.785455 387.649621
324.779862 387.491077
324.773359 387.332575
324.765866 387.174117
324.757488 387.015698
324.748359 386.857311
324.738611 386.698952
324.728376 386.540613
324.717787 386.382288
324.706977 386.223970
324.696078 386.065655
324.685222 385.907335
324.674542 385.749004
324.664171 385.590657
324.654242 385.432285
324.644886 385.273885
324.636236 385.115449
324.628359 384.956974
324.621166 384.798465
324.614546 384.639928
324.608389 384.481368
324.602582 384.322792
324.597016 384.164206
324.591579 384.005614
324.586160 383.847024
324.580647 383.688440
324.574931 383.529868
324.568899 383.371315
324.562442 383.212787
324.555447 383.054288
324.547803 382.895825
324.539401 382.737404
324.530180 382.579027
324.520221 382.420691
324.509627 382.262389
324.498499 382.104116
324.486940 381.945866
324.475054 381.787634
324.462942 381.629413
324.450708 381.471198
324.438453 381.312984
324.426281 381.154764
324.414294 380.996533
324.402595 380.838286
324.391286 380.680016
324.380469 380.521718
324.370249 380.363386
324.360723 380.205015
324.351907 380.046604
324.343713 379.888158
324.336047 379.729681
324.328817 379.571180
324.321929 379.412659
324.315291 379.254123
324.308809 379.095578
324.302389 378.937028
324.295940 378.778479
324.289367 378.619937
324.282577 378.461405
324.275478 378.302890
324.267977 378.144397
324.259979 377.985930
324.251392 377.827495
324.242137 377.669097
324.232254 377.510732
324.221849 377.352397
324.211030 377.194084
324.199902 377.035790
324.188574 376.877507
324.177150 376.719231
324.165738 376.560957
324.154444 376.402677
324.143376 376.244388
324.132639 376.086084
324.122341 375.927758
324.112588 375.769405
324.103486 375.611021
324.095143 375.452599
324.087649 375.294134
324.080951 375.135630
324.074923 374.977091
324.069433 374.818525
324.064354 374.659936
324.059557 374.501332
324.054912 374.342719
324.050290 374.184102
324.045563 374.025488
324.040602 373.866883
324.035277 373.708292
324.029460 373.549723
324.023021 373.391181
324.015832 373.232672
324.007786 373.074202
323.998958 372.915767
323.989511 372.757361
323.979612 372.598977
323.969423 372.440608
323.959109 372.282248
323.948835 372.123889
323.938766 371.965525
323.929065 371.807149
323.919898 371.648754
323.911428 371.490333
323.903821 371.331880
323.897240 371.173388
323.891815 371.014852
323.887442 370.856274
323.883920 370.697662
323.881047 370.539023
323.878624 370.380364
323.876449 370.221693
323.874321 370.063016
323.872040 369.904341
323.869404 369.745675
323.866213 369.587024
323.862265 369.428397
323.857361 369.269800
323.851356 369.111238
323.844401 368.952708
323.836736 368.794202
323.828603 368.635714
323.820244 368.477237
323.811900 368.318765
323.803813 368.160289
323.796223 368.001804
323.789372 367.843302
323.783503 367.684777
323.778856 367.526222
323.775582 367.367632
323.773520 367.209010
323.772437 367.050363
323.772102 366.891695
323.772282 366.733011
323.772746 366.574318
323.773261 366.415619
323.773596 366.256921
323.773519 366.098229
323.772798 365.939548
323.771312 365.780881
323.769186 365.622226
323.766583 365.463579
323.763665 365.304939
323.760593 365.146301
323.757528 364.987663
323.754634 364.829022
323.752070 364.670375
323.750000 364.511719
323.750000 347.851562
352.910156 353.046875
353.057018 353.071676
353.203854 353.096642
353.350666 353.121756
353.497456 353.147007
353.644225 353.172380
353.790978 353.197861
353.937715 353.223436
354.084439 353.249092
354.231153 353.274814
354.377858 353.300589
354.524557 353.326403
354.671251 353.352242
354.817944 353.378092
354.964637 353.403939
355.111333 353.429770
355.258034 353.455570
355.404742 353.481326
355.551460 353.507024
355.698189 353.532650
355.844932 353.558190
355.991691 353.583630
356.138468 353.608956
356.285266 353.634155
356.432087 353.659213
356.578933 353.684115
356.725806 353.708849
356.872709 353.733399
357.019644 353.757753
357.166612 353.781896
357.313616 353.805822
357.460653 353.829540
357.607723 353.853057
357.754824 353.876382
357.901954 353.899524
358.049112 353.922492
358.196298 353.945293
358.343508 353.967938
358.490743 353.990434
358.638000 354.012791
358.785278 354.035016
358.932577 354.057120
359.079893 354.079109
359.227227 354.100993
359.374576 354.122781
359.521939 354.144481
359.669315 354.166102
359.816702 354.187653
359.964100 354.209142
360.111506 354.230578
360.258919 354.251970
360.406338 354.273326
360.553761 354.294655
360.701188 354.315965
360.848616 354.337266
360.996044 354.358566
361.143470 354.379874
361.290895 354.401198
361.438316 354.422540
361.585735 354.443894
361.733153 354.465252
361.880571 354.486608
362.027989 354.507953
362.175410 354.529282
362.322833 354.550586
362.470259 354.571859
362.617691 354.593094
362.765128 354.614282
362.912571 354.635418
363.060023 354.656493
363.207482 354.677502
363.354951 354.698435
363.502431 354.719287
363.649922 354.740050
363.797426 354.760717
363.944943 354.781281
364.092474 354.801734
364.240021 354.822070
364.387583 354.842281
364.535164 354.862360
364.682762 354.882300
364.830380 354.902094
364.978017 354.921734
365.125676 354.941213
365.273357 354.960525
365.421060 354.979670
365.568784 354.998651
365.716530 355.017473
365.864295 355.036140
366.012081 355.054655
366.159886 355.073022
366.307709 355.091246
366.455551 355.109330
366.603411 355.127278
366.751287 355.145094
366.899180 355.162783
367.047089 355.180347
367.195013 355.197792
367.342953 355.215120
367.490907 355.232337
367.638874 355.249445
367.786855 355.266449
367.934848 355.283353
368.082854 355.300161
368.230871 355.316876
368.378899 355.333502
368.526938 355.350044
368.674987 355.366506
368.823045 355.382891
368.971112 355.399204
369.119188 355.415444
369.267272 355.431606
369.415366 355.447682
369.563470 355.463664
369.711585 355.479545
369.859710 355.495318
370.007847 355.510975
370.155996 355.526508
370.304157 355.541910
370.452330 355.557174
370.600517 355.572291
370.748718 355.587255
370.896933 355.602058
371.045163 355.616693
371.193407 355.631151
371.341668 355.645426
371.489944 355.659510
371.638238 355.673395
371.786548 355.687075
371.934876 355.700540
372.083221 355.713785
372.231586 355.726801
372.379969 355.739581
372.528372 355.752118
372.676794 355.764407
372.825236 355.776457
372.973695 355.788282
373.122172 355.799897
373.270665 355.811315
373.419173 355.822549
373.567696 355.833614
373.716232 355.844523
373.864781 355.855289
374.013341 355.865928
374.161912 355.876451
374.310493 355.886874
374.459082 355.897209
374.607679 355.907471
374.756283 355.917673
374.904893 355.927829
375.053509 355.937953
375.202128 355.948058
375.350750 355.958158
375.499375 355.968268
375.648001 355.978400
375.796627 355.988568
375.945253 355.998787
376.093877 356.009064
376.242501 356.019379
376.391126 356.029707
376.539751 356.040018
376.688379 356.050285
376.837011 356.060481
376.985647 356.070577
377.134288 356.080548
377.282936 356.090364
377.431592 356.099998
377.580256 356.109423
377.728930 356.118611
377.877614 356.127535
378.026309 356.136166
378.175018 356.144478
378.323739 356.152442
378.472476 356.160032
378.621228 356.167218
378.769997 356.173975
378.918783 356.180274
379.067588 356.186088
379.216413 356.191389
379.365257 356.196165
379.514121 356.200452
379.663001 356.204297
379.811897 356.207745
379.960806 356.210842
380.109727 356.213633
380.258658 356.216165
380.407597 356.218483
380.556542 356.220633
380.705492 356.222661
380.854445 356.224613
381.003399 356.226534
381.152353 356.228470
381.301304 356.230467
381.450251 356.232571
381.599192 356.234828
381.748126 356.237282
381.897051 356.239981
382.045964 356.242970
382.194864 356.246294
382.343750 356.250000
382.346045 356.394753
382.348302 356.539507
382.350527 356.684262
382.352724 356.829016
382.354899 356.973771
382.357058 357.118525
382.359206 357.263280
382.361348 357.408035
382.363490 357.552790
382.365637 357.697545
382.367795 357.842300
382.369969 357.987055
382.372164 358.131809
382.374386 358.276563
382.376641 358.421317
382.378933 358.566071
382.381269 358.710824
382.383653 358.855577
382.386090 359.000329
382.388574 359.145080
382.391095 359.289831
382.393642 359.434582
382.396203 359.579333
382.398767 359.724084
382.401325 359.868835
382.403864 360.013586
382.406374 360.158337
382.408844 360.303089
382.411263 360.447841
382.413620 360.592593
382.415905 360.737347
382.418106 360.882101
382.420212 361.026856
382.422212 361.171611
382.424097 361.316368
382.425853 361.461127
382.427472 361.605886
382.428941 361.750647
382.430255 361.895409
382.431421 362.040173
382.432451 362.184938
382.433355 362.329704
382.434145 362.474472
382.434830 362.619240
382.435423 362.764009
382.435933 362.908779
382.436373 363.053550
382.436752 363.198322
382.437081 363.343094
382.437372 363.487866
382.437635 363.632639
382.437882 363.777412
382.438122 363.922185
382.438368 364.066958
382.438629 364.211732
382.438917 364.356505
382.439243 364.501278
382.439617 364.646050
382.440051 364.790822
382.440555 364.935594
382.441133 365.080365
382.441781 365.225136
382.442494 365.369906
382.443267 365.514676
382.444094 365.659445
382.444970 365.804214
382.445889 365.948982
382.446847 366.093750
382.447839 366.238518
382.448858 366.383286
382.449901 366.528054
382.450961 366.672821
382.452033 366.817588
382.453112 366.962356
382.454193 367.107123
382.455270 367.251890
382.456339 367.396657
382.457394 367.541424
382.458430 367.686191
382.459441 367.830959
382.460423 367.975726
382.461369 368.120494
382.462276 368.265262
382.463137 368.410030
382.463953 368.554798
382.464727 368.699567
382.465464 368.844336
382.466165 368.989105
382.466836 369.133875
382.467480 369.278644
382.468101 369.423414
382.468703 369.568184
382.469288 369.712954
382.469862 369.857724
382.470427 370.002494
382.470987 370.147264
382.471546 370.292034
382.472108 370.436805
382.472677 370.581575
382.473256 370.726345
382.473849 370.871115
382.474459 371.015886
382.475091 371.160656
382.475747 371.305426
382.476433 371.450196
382.477151 371.594966
382.477905 371.739735
382.478699 371.884505
382.479536 372.029274
382.480421 372.174043
382.481350 372.318812
382.482321 372.463581
382.483327 372.608350
382.484364 372.753118
382.485428 372.897886
382.486513 373.042655
382.487615 373.187423
382.488729 373.332191
382.489850 373.476958
382.490974 373.621726
382.492096 373.766494
382.493210 373.911262
382.494313 374.056030
382.495400 374.200797
382.496465 374.345565
382.497505 374.490333
382.498513 374.635101
382.499486 374.779869
382.500419 374.924637
382.501307 375.069405
382.502145 375.214173
382.502929 375.358941
382.503654 375.503709
382.504314 375.648478
382.504906 375.793247
382.505424 375.938015
382.505864 376.082784
382.506221 376.227554
382.506496 376.372323
382.506694 376.517093
382.506819 376.661863
382.506875 376.806633
382.506866 376.951403
382.506796 377.096173
382.506671 377.240943
382.506494 377.385714
382.506270 377.530485
382.506002 377.675256
382.505696 377.820027
382.505355 377.964798
382.504983 378.109569
382.504586 378.254340
382.504167 378.399112
382.503731 378.543883
382.503282 378.688654
382.502824 378.833426
382.502362 378.978198
382.501900 379.122969
382.501441 379.267741
382.500992 379.412513
382.500555 379.557284
382.500135 379.702056
382.499736 379.846828
382.499363 379.991599
382.499020 380.136371
382.498712 380.281143
382.498442 380.425914
382.498215 380.570686
382.498031 380.715457
382.497888 380.860229
382.497784 381.005000
382.497715 381.149771
382.497680 381.294543
382.497676 381.439314
382.497699 381.584085
382.497748 381.728857
382.497820 381.873628
382.497913 382.018399
382.498023 382.163170
382.498149 382.307941
382.498287 382.452712
382.498435 382.597484
382.498591 382.742255
382.498752 382.887026
382.498915 383.031797
382.499078 383.176568
382.499238 383.321339
382.499392 383.466110
382.499539 383.610881
382.499675 383.755652
382.499798 383.900424
382.499905 384.045195
382.499994 384.189966
382.500062 384.334737
382.500107 384.479508
382.500126 384.624280
382.500116 384.769051
382.500075 384.913822
382.500000 385.058594
382.501965 385.111088
