X Y Z V
501.145833 21.210938 160.204082 50.000000
501.145833 21.210938 161.224490 50.000000
501.145833 21.210938 162.244898 50.000000
501.145833 21.210938 163.265306 50.000000
501.145833 21.210938 164.285714 50.000000
501.145833 21.210938 165.306122 50.000000
501.145833 21.210938 166.326531 50.000000
501.145833 21.210938 167.346939 50.000000
501.145833 21.210938 168.367347 50.000000
501.145833 21.210938 169.387755 50.000000
501.145833 21.210938 170.408163 50.000000
501.145833 21.210938 171.428571 50.000000
501.145833 21.210938 172.448980 50.000000
501.145833 21.210938 173.469388 50.000000
501.145833 21.210938 174.489796 50.000000
501.145833 21.210938 175.510204 50.000000
501.145833 21.210938 176.530612 50.000000
501.145833 21.210938 177.551020 50.000000
501.145833 21.210938 178.571429 50.000000
501.145833 21.210938 179.591837 50.000000
501.145833 21.210938 180.612245 50.000000
501.145833 21.210938 181.632653 50.000000
501.145833 21.210938 182.653061 50.000000
501.145833 21.210938 183.673469 50.000000
501.145833 21.210938 184.693878 50.000000
501.145833 21.210938 185.714286 50.000000
501.145833 21.210938 186.734694 50.000000
501.145833 21.210938 187.755102 50.000000
501.145833 21.210938 188.775510 50.000000
501.145833 21.210938 189.795918 50.000000
501.145833 21.210938 190.816327 50.000000
501.145833 21.210938 191.836735 50.000000
501.145833 21.210938 192.857143 50.000000
501.145833 21.210938 193.877551 50.000000
501.145833 21.210938 194.897959 50.000000
501.145833 21.210938 195.918367 50.000000
501.145833 21.210938 196.938776 50.000000
501.145833 21.210938 197.959184 50.000000
501.145833 21.210938 198.979592 50.000000
501.145833 21.210938 200.000000 50.000000
NaN NaN NaN NaN
501.145833 21.210938 200.000000 0.000000
501.794198 21.637171 200.000000 0.000000
501.794198 21.637171 200.000000 50.000000
501.794198 21.637171 198.979592 50.000000
501.794198 21.637171 197.959184 50.000000
501.794198 21.637171 196.938776 50.000000
501.794198 21.637171 195.918367 50.000000
501.794198 21.637171 194.897959 50.000000
501.794198 21.637171 193.877551 50.000000
501.794198 21.637171 192.857143 50.000000
501.794198 21.637171 191.836735 50.000000
501.794198 21.637171 190.816327 50.000000
501.794198 21.637171 189.795918 50.000000
501.794198 21.637171 188.775510 50.000000
501.794198 21.637171 187.755102 50.000000
501.794198 21.637171 186.734694 50.000000
501.794198 21.637171 185.714286 50.000000
501.794198 21.637171 184.693878 50.000000
501.794198 21.637171 183.673469 50.000000
501.794198 21.637171 182.653061 50.000000
501.794198 21.637171 181.632653 50.000000
501.794198 21.637171 180.612245 50.000000
501.794198 21.637171 179.591837 50.000000
501.794198 21.637171 178.571429 50.000000
501.794198 21.637171 177.551020 50.000000
501.794198 21.637171 176.530612 50.000000
501.794198 21.637171 175.510204 50.000000
501.794198 21.637171 174.489796 50.000000
501.794198 21.637171 173.469388 50.000000
501.794198 21.637171 172.448980 50.000000
501.794198 21.637171 171.428571 50.000000
501.794198 21.637171 170.408163 50.000000
501.794198 21.637171 169.387755 50.000000
501.794198 21.637171 168.367347 50.000000
501.794198 21.637171 167.346939 50.000000
501.794198 21.637171 166.326531 50.000000
501.794198 21.637171 165.306122 50.000000
501.794198 21.637171 164.285714 50.000000
501.794198 21.637171 163.265306 50.000000
501.794198 21.637171 162.244898 50.000000
501.794198 21.637171 161.224490 50.000000
501.794198 21.637171 160.204082 50.000000
501.794198 21.637171 159.183673 50.000000
501.794198 21.637171 158.163265 50.000000
501.794198 21.637171 157.142857 50.000000
501.794198 21.637171 156.122449 50.000000
501.794198 21.637171 155.102041 50.000000
501.794198 21.637171 154.081633 50.000000
501.794198 21.637171 153.061224 50.000000
501.794198 21.637171 152.040816 50.000000
501.794198 21.637171 151.020408 50.000000
501.794198 21.637171 150.000000 50.000000
501.794198 21.637171 150.000000 0.000000
502.688346 22.080763 150.000000 5.000000
503.627251 22.422331 150.000000 15.000000
504.622396 22.500000 150.000000 20.000000
504.622396 22.500000 150.000000 50.000000
504.622396 22.500000 151.020408 50.000000
504.622396 22.500000 152.040816 50.000000
504.622396 22.500000 153.061224 50.000000
504.622396 22.500000 154.081633 50.000000
504.622396 22.500000 155.102041 50.000000
504.622396 22.500000 156.122449 50.000000
504.622396 22.500000 157.142857 50.000000
504.622396 22.500000 158.163265 50.000000
504.622396 22.500000 159.183673 50.000000
504.622396 22.500000 160.204082 50.000000
504.622396 22.500000 161.224490 50.000000
504.622396 22.500000 162.244898 50.000000
504.622396 22.500000 163.265306 50.000000
504.622396 22.500000 164.285714 50.000000
504.622396 22.500000 165.306122 50.000000
504.622396 22.500000 166.326531 50.000000
504.622396 22.500000 167.346939 50.000000
504.622396 22.500000 168.367347 50.000000
504.622396 22.500000 169.387755 50.000000
504.622396 22.500000 170.408163 50.000000
504.622396 22.500000 171.428571 50.000000
504.622396 22.500000 172.448980 50.000000
504.622396 22.500000 173.469388 50.000000
504.622396 22.500000 174.489796 50.000000
504.622396 22.500000 175.510204 50.000000
504.622396 22.500000 176.530612 50.000000
504.622396 22.500000 177.551020 50.000000
504.622396 22.500000 178.571429 50.000000
504.622396 22.500000 179.591837 50.000000
504.622396 22.500000 180.612245 50.000000
504.622396 22.500000 181.632653 50.000000
504.622396 22.500000 182.653061 50.000000
504.622396 22.500000 183.673469 50.000000
504.622396 22.500000 184.693878 50.000000
504.622396 22.500000 185.714286 50.000000
504.622396 22.500000 186.734694 50.000000
504.622396 22.500000 187.755102 50.000000
504.622396 22.500000 188.775510 50.000000
504.622396 22.500000 189.795918 50.000000
504.622396 22.500000 190.816327 50.000000
504.622396 22.500000 191.836735 50.000000
504.622396 22.500000 192.857143 50.000000
504.622396 22.500000 193.877551 50.000000
504.622396 22.500000 194.897959 50.000000
504.622396 22.500000 195.918367 50.000000
504.622396 22.500000 196.938776 50.000000
504.622396 22.500000 197.959184 50.000000
504.622396 22.500000 198.979592 50.000000
504.622396 22.500000 200.000000 50.000000
NaN NaN NaN NaN
504.622396 22.500000 200.000000 0.000000
504.950487 22.487861 200.000000 0.000000
504.950487 22.487861 200.000000 50.000000
504.950487 22.487861 198.979592 50.000000
504.950487 22.487861 197.959184 50.000000
504.950487 22.487861 196.938776 50.000000
504.950487 22.487861 195.918367 50.000000
504.950487 22.487861 194.897959 50.000000
504.950487 22.487861 193.877551 50.000000
504.950487 22.487861 192.857143 50.000000
504.950487 22.487861 191.836735 50.000000
504.950487 22.487861 190.816327 50.000000
504.950487 22.487861 189.795918 50.000000
504.950487 22.487861 188.775510 50.000000
504.950487 22.487861 187.755102 50.000000
504.950487 22.487861 186.734694 50.000000
504.950487 22.487861 185.714286 50.000000
504.950487 22.487861 184.693878 50.000000
504.950487 22.487861 183.673469 50.000000
504.950487 22.487861 182.653061 50.000000
504.950487 22.487861 181.632653 50.000000
504.950487 22.487861 180.612245 50.000000
504.950487 22.487861 179.591837 50.000000
504.950487 22.487861 178.571429 50.000000
504.950487 22.487861 177.551020 50.000000
504.950487 22.487861 176.530612 50.000000
504.950487 22.487861 175.510204 50.000000
504.950487 22.487861 174.489796 50.000000
504.950487 22.487861 173.469388 50.000000
504.950487 22.487861 172.448980 50.000000
504.950487 22.487861 171.428571 50.000000
504.950487 22.487861 170.408163 50.000000
504.950487 22.487861 169.387755 50.000000
504.950487 22.487861 168.367347 50.000000
504.950487 22.487861 167.346939 50.000000
504.950487 22.487861 166.326531 50.000000
504.950487 22.487861 165.306122 50.000000
504.950487 22.487861 164.285714 50.000000
504.950487 22.487861 163.265306 50.000000
504.950487 22.487861 162.244898 50.000000
504.950487 22.487861 161.224490 50.000000
504.950487 22.487861 160.204082 50.000000
504.950487 22.487861 159.183673 50.000000
504.950487 22.487861 158.163265 50.000000
504.950487 22.487861 157.142857 50.000000
504.950487 22.487861 156.122449 50.000000
504.950487 22.487861 155.102041 50.000000
504.950487 22.487861 154.081633 50.000000
504.950487 22.487861 153.061224 50.000000
504.950487 22.487861 152.040816 50.000000
504.950487 22.487861 151.020408 50.000000
504.950487 22.487861 150.000000 50.000000
504.950487 22.487861 150.000000 0.000000
505.950172 22.466473 150.000000 0.192147
506.940466 22.333646 150.000000 0.761205
507.917273 22.119678 150.000000 1.685304
508.891415 21.893832 150.000000 2.928932
509.854990 21.626973 150.000000 4.444298
510.803178 21.309475 150.000000 6.173166
511.742726 20.967085 150.000000 8.049097
512.676871 20.610231 150.000000 10.000000
513.603068 20.233259 150.000000 11.950903
514.519795 19.833801 150.000000 13.826834
515.427638 19.414532 150.000000 15.555702
516.327202 18.977777 150.000000 17.071068
517.218313 18.524025 150.000000 18.314696
518.100875 18.053856 150.000000 19.238795
518.978298 17.574139 150.000000 19.807853
519.856771 17.096354 150.000000 20.000000
519.856771 17.096354 150.000000 50.000000
519.856771 17.096354 151.020408 50.000000
519.856771 17.096354 152.040816 50.000000
519.856771 17.096354 153.061224 50.000000
519.856771 17.096354 154.081633 50.000000
519.856771 17.096354 155.102041 50.000000
519.856771 17.096354 156.122449 50.000000
519.856771 17.096354 157.142857 50.000000
519.856771 17.096354 158.163265 50.000000
519.856771 17.096354 159.183673 50.000000
519.856771 17.096354 160.204082 50.000000
519.856771 17.096354 161.224490 50.000000
519.856771 17.096354 162.244898 50.000000
519.856771 17.096354 163.265306 50.000000
519.856771 17.096354 164.285714 50.000000
519.856771 17.096354 165.306122 50.000000
519.856771 17.096354 166.326531 50.000000
519.856771 17.096354 167.346939 50.000000
519.856771 17.096354 168.367347 50.000000
519.856771 17.096354 169.387755 50.000000
519.856771 17.096354 170.408163 50.000000
519.856771 17.096354 171.428571 50.000000
519.856771 17.096354 172.448980 50.000000
519.856771 17.096354 173.469388 50.000000
519.856771 17.096354 174.489796 50.000000
519.856771 17.096354 175.510204 50.000000
519.856771 17.096354 176.530612 50.000000
519.856771 17.096354 177.551020 50.000000
519.856771 17.096354 178.571429 50.000000
519.856771 17.096354 179.591837 50.000000
519.856771 17.096354 180.612245 50.000000
519.856771 17.096354 181.632653 50.000000
519.856771 17.096354 182.653061 50.000000
519.856771 17.096354 183.673469 50.000000
519.856771 17.096354 184.693878 50.000000
519.856771 17.096354 185.714286 50.000000
519.856771 17.096354 186.734694 50.000000
519.856771 17.096354 187.755102 50.000000
519.856771 17.096354 188.775510 50.000000
519.856771 17.096354 189.795918 50.000000
519.856771 17.096354 190.816327 50.000000
519.856771 17.096354 191.836735 50.000000
519.856771 17.096354 192.857143 50.000000
519.856771 17.096354 193.877551 50.000000
519.856771 17.096354 194.897959 50.000000
519.856771 17.096354 195.918367 50.000000
519.856771 17.096354 196.938776 50.000000
519.856771 17.096354 197.959184 50.000000
519.856771 17.096354 198.979592 50.000000
519.856771 17.096354 200.000000 50.000000
NaN NaN NaN NaN
519.856771 17.096354 200.000000 0.000000
520.057870 18.115909 200.000000 27.777778
520.258970 19.135464 200.000000 50.000000
520.460069 20.155019 200.000000 50.000000
520.661169 21.174574 200.000000 50.000000
520.862269 22.194129 200.000000 50.000000
521.063368 23.213684 200.000000 50.000000
521.264468 24.233239 200.000000 50.000000
521.465567 25.252794 200.000000 27.777778
521.666667 26.272349 200.000000 0.000000
521.666667 26.272349 200.000000 50.000000
521.666667 26.272349 198.979592 50.000000
521.666667 26.272349 197.959184 50.000000
521.666667 26.272349 196.938776 50.000000
521.666667 26.272349 195.918367 50.000000
521.666667 26.272349 194.897959 50.000000
521.666667 26.272349 193.877551 50.000000
521.666667 26.272349 192.857143 50.000000
521.666667 26.272349 191.836735 50.000000
521.666667 26.272349 190.816327 50.000000
521.666667 26.272349 189.795918 50.000000
521.666667 26.272349 188.775510 50.000000
521.666667 26.272349 187.755102 50.000000
521.666667 26.272349 186.734694 50.000000
521.666667 26.272349 185.714286 50.000000
521.666667 26.272349 184.693878 50.000000
521.666667 26.272349 183.673469 50.000000
521.666667 26.272349 182.653061 50.000000
521.666667 26.272349 181.632653 50.000000
521.666667 26.272349 180.612245 50.000000
521.666667 26.272349 179.591837 50.000000
521.666667 26.272349 178.571429 50.000000
521.666667 26.272349 177.551020 50.000000
521.666667 26.272349 176.530612 50.000000
521.666667 26.272349 175.510204 50.000000
521.666667 26.272349 174.489796 50.000000
521.666667 26.272349 173.469388 50.000000
521.666667 26.272349 172.448980 50.000000
521.666667 26.272349 171.428571 50.000000
521.666667 26.272349 170.408163 50.000000
521.666667 26.272349 169.387755 50.000000
521.666667 26.272349 168.367347 50.000000
521.666667 26.272349 167.346939 50.000000
521.666667 26.272349 166.326531 50.000000
521.666667 26.272349 165.306122 50.000000
521.666667 26.272349 164.285714 50.000000
521.666667 26.272349 163.265306 50.000000
521.666667 26.272349 162.244898 50.000000
521.666667 26.272349 161.224490 50.000000
521.666667 26.272349 160.204082 50.000000
521.666667 26.272349 159.183673 50.000000
521.666667 26.272349 158.163265 50.000000
521.666667 26.272349 157.142857 50.000000
521.666667 26.272349 156.122449 50.000000
521.666667 26.272349 155.102041 50.000000
521.666667 26.272349 154.081633 50.000000
521.666667 26.272349 153.061224 50.000000
521.666667 26.272349 152.040816 50.000000
521.666667 26.272349 151.020408 50.000000
521.666667 26.272349 150.000000 50.000000
521.666667 26.272349 150.000000 0.000000
521.346088 26.176483 150.000000 10.000000
520.716146 26.953125 150.000000 20.000000
520.716146 26.953125 150.000000 50.000000
520.716146 26.953125 151.020408 50.000000
520.716146 26.953125 152.040816 50.000000
520.716146 26.953125 153.061224 50.000000
520.716146 26.953125 154.081633 50.000000
520.716146 26.953125 155.102041 50.000000
520.716146 26.953125 156.122449 50.000000
520.716146 26.953125 157.142857 50.000000
520.716146 26.953125 158.163265 50.000000
520.716146 26.953125 159.183673 50.000000
520.716146 26.953125 160.204082 50.000000
520.716146 26.953125 161.224490 50.000000
520.716146 26.953125 162.244898 50.000000
520.716146 26.953125 163.265306 50.000000
520.716146 26.953125 164.285714 50.000000
520.716146 26.953125 165.306122 50.000000
520.716146 26.953125 166.326531 50.000000
520.716146 26.953125 167.346939 50.000000
520.716146 26.953125 168.367347 50.000000
520.716146 26.953125 169.387755 50.000000
520.716146 26.953125 170.408163 50.000000
520.716146 26.953125 171.428571 50.000000
520.716146 26.953125 172.448980 50.000000
520.716146 26.953125 173.469388 50.000000
520.716146 26.953125 174.489796 50.000000
520.716146 26.953125 175.510204 50.000000
520.716146 26.953125 176.530612 50.000000
520.716146 26.953125 177.551020 50.000000
520.716146 26.953125 178.571429 50.000000
520.716146 26.953125 179.591837 50.000000
520.716146 26.953125 180.612245 50.000000
520.716146 26.953125 181.632653 50.000000
520.716146 26.953125 182.653061 50.000000
520.716146 26.953125 183.673469 50.000000
520.716146 26.953125 184.693878 50.000000
520.716146 26.953125 185.714286 50.000000
520.716146 26.953125 186.734694 50.000000
520.716146 26.953125 187.755102 50.000000
520.716146 26.953125 188.775510 50.000000
520.716146 26.953125 189.795918 50.000000
520.716146 26.953125 190.816327 50.000000
520.716146 26.953125 191.836735 50.000000
520.716146 26.953125 192.857143 50.000000
520.716146 26.953125 193.877551 50.000000
520.716146 26.953125 194.897959 50.000000
520.716146 26.953125 195.918367 50.000000
520.716146 26.953125 196.938776 50.000000
520.716146 26.953125 197.959184 50.000000
520.716146 26.953125 198.979592 50.000000
520.716146 26.953125 200.000000 50.000000
NaN NaN NaN NaN
520.716146 26.953125 200.000000 0.000000
521.666667 27.044271 200.000000 0.000000
521.666667 27.044271 200.000000 50.000000
521.666667 27.044271 198.979592 50.000000
521.666667 27.044271 197.959184 50.000000
521.666667 27.044271 196.938776 50.000000
521.666667 27.044271 195.918367 50.000000
521.666667 27.044271 194.897959 50.000000
521.666667 27.044271 193.877551 50.000000
521.666667 27.044271 192.857143 50.000000
521.666667 27.044271 191.836735 50.000000
521.666667 27.044271 190.816327 50.000000
521.666667 27.044271 189.795918 50.000000
521.666667 27.044271 188.775510 50.000000
521.666667 27.044271 187.755102 50.000000
521.666667 27.044271 186.734694 50.000000
521.666667 27.044271 185.714286 50.000000
521.666667 27.044271 184.693878 50.000000
521.666667 27.044271 183.673469 50.000000
521.666667 27.044271 182.653061 50.000000
521.666667 27.044271 181.632653 50.000000
521.666667 27.044271 180.612245 50.000000
521.666667 27.044271 179.591837 50.000000
521.666667 27.044271 178.571429 50.000000
521.666667 27.044271 177.551020 50.000000
