X Y Z V
395.781250 393.378906 166.326531 50.000000
395.781250 393.378906 165.306122 50.000000
395.781250 393.378906 164.285714 50.000000
395.781250 393.378906 163.265306 50.000000
395.781250 393.378906 162.244898 50.000000
395.781250 393.378906 161.224490 50.000000
395.781250 393.378906 160.204082 50.000000
395.781250 393.378906 159.183673 50.000000
395.781250 393.378906 158.163265 50.000000
395.781250 393.378906 157.142857 50.000000
395.781250 393.378906 156.122449 50.000000
395.781250 393.378906 155.102041 50.000000
395.781250 393.378906 154.081633 50.000000
395.781250 393.378906 153.061224 50.000000
395.781250 393.378906 152.040816 50.000000
395.781250 393.378906 151.020408 50.000000
395.781250 393.378906 150.000000 50.000000
395.781250 393.378906 150.000000 0.000000
395.550968 392.405813 150.000000 0.761205
395.345585 391.427359 150.000000 2.928932
395.214291 390.436188 150.000000 6.173166
395.128637 389.439900 150.000000 10.000000
395.068624 388.441728 150.000000 13.826834
395.033449 387.442372 150.000000 17.071068
395.017692 386.442502 150.000000 19.238795
395.003921 385.442600 150.000000 20.000000
395.003921 385.442600 150.000000 50.000000
395.003921 385.442600 151.020408 50.000000
395.003921 385.442600 152.040816 50.000000
395.003921 385.442600 153.061224 50.000000
395.003921 385.442600 154.081633 50.000000
395.003921 385.442600 155.102041 50.000000
395.003921 385.442600 156.122449 50.000000
395.003921 385.442600 157.142857 50.000000
395.003921 385.442600 158.163265 50.000000
395.003921 385.442600 159.183673 50.000000
395.003921 385.442600 160.204082 50.000000
395.003921 385.442600 161.224490 50.000000
395.003921 385.442600 162.244898 50.000000
395.003921 385.442600 163.265306 50.000000
395.003921 385.442600 164.285714 50.000000
395.003921 385.442600 165.306122 50.000000
395.003921 385.442600 166.326531 50.000000
395.003921 385.442600 167.346939 50.000000
395.003921 385.442600 168.367347 50.000000
395.003921 385.442600 169.387755 50.000000
395.003921 385.442600 170.408163 50.000000
395.003921 385.442600 171.428571 50.000000
395.003921 385.442600 172.448980 50.000000
395.003921 385.442600 173.469388 50.000000
395.003921 385.442600 174.489796 50.000000
395.003921 385.442600 175.510204 50.000000
395.003921 385.442600 176.530612 50.000000
395.003921 385.442600 177.551020 50.000000
395.003921 385.442600 178.571429 50.000000
395.003921 385.442600 179.591837 50.000000
395.003921 385.442600 180.612245 50.000000
395.003921 385.442600 181.632653 50.000000
395.003921 385.442600 182.653061 50.000000
395.003921 385.442600 183.673469 50.000000
395.003921 385.442600 184.693878 50.000000
395.003921 385.442600 185.714286 50.000000
395.003921 385.442600 186.734694 50.000000
395.003921 385.442600 187.755102 50.000000
395.003921 385.442600 188.775510 50.000000
395.003921 385.442600 189.795918 50.000000
395.003921 385.442600 190.816327 50.000000
395.003921 385.442600 191.836735 50.000000
395.003921 385.442600 192.857143 50.000000
395.003921 385.442600 193.877551 50.000000
395.003921 385.442600 194.897959 50.000000
395.003921 385.442600 195.918367 50.000000
395.003921 385.442600 196.938776 50.000000
395.003921 385.442600 197.959184 50.000000
395.003921 385.442600 198.979592 50.000000
395.003921 385.442600 200.000000 50.000000
NaN NaN NaN NaN
395.003921 385.442600 200.000000 0.000000
395.000000 385.253906 200.000000 0.000000
395.000000 385.253906 200.000000 50.000000
395.000000 385.253906 198.979592 50.000000
395.000000 385.253906 197.959184 50.000000
395.000000 385.253906 196.938776 50.000000
395.000000 385.253906 195.918367 50.000000
395.000000 385.253906 194.897959 50.000000
395.000000 385.253906 193.877551 50.000000
395.000000 385.253906 192.857143 50.000000
395.000000 385.253906 191.836735 50.000000
395.000000 385.253906 190.816327 50.000000
395.000000 385.253906 189.795918 50.000000
395.000000 385.253906 188.775510 50.000000
395.000000 385.253906 187.755102 50.000000
395.000000 385.253906 186.734694 50.000000
395.000000 385.253906 185.714286 50.000000
395.000000 385.253906 184.693878 50.000000
395.000000 385.253906 183.673469 50.000000
395.000000 385.253906 182.653061 50.000000
395.000000 385.253906 181.632653 50.000000
395.000000 385.253906 180.612245 50.000000
395.000000 385.253906 179.591837 50.000000
395.000000 385.253906 178.571429 50.000000
395.000000 385.253906 177.551020 50.000000
395.000000 385.253906 176.530612 50.000000
395.000000 385.253906 175.510204 50.000000
395.000000 385.253906 174.489796 50.000000
395.000000 385.253906 173.469388 50.000000
395.000000 385.253906 172.448980 50.000000
395.000000 385.253906 171.428571 50.000000
395.000000 385.253906 170.408163 50.000000
395.000000 385.253906 169.387755 50.000000
395.000000 385.253906 168.367347 50.000000
395.000000 385.253906 167.346939 50.000000
395.000000 385.253906 166.326531 50.000000
395.000000 385.253906 165.306122 50.000000
395.000000 385.253906 164.285714 50.000000
395.000000 385.253906 163.265306 50.000000
395.000000 385.253906 162.244898 50.000000
395.000000 385.253906 161.224490 50.000000
395.000000 385.253906 160.204082 50.000000
395.000000 385.253906 159.183673 50.000000
395.000000 385.253906 158.163265 50.000000
395.000000 385.253906 157.142857 50.000000
395.000000 385.253906 156.122449 50.000000
395.000000 385.253906 155.102041 50.000000
395.000000 385.253906 154.081633 50.000000
395.000000 385.253906 153.061224 50.000000
395.000000 385.253906 152.040816 50.000000
395.000000 385.253906 151.020408 50.000000
395.000000 385.253906 150.000000 50.000000
395.000000 385.253906 150.000000 0.000000
395.000000 384.253906 150.000000 0.405070
395.000000 383.253906 150.000000 1.587465
395.000000 382.253906 150.000000 3.451393
395.000000 381.253906 150.000000 5.845850
395.000000 380.253906 150.000000 8.576852
395.000000 379.253906 150.000000 11.423148
395.000000 378.253906 150.000000 14.154150
395.000000 377.253906 150.000000 16.548607
395.000000 376.253906 150.000000 18.412535
395.000000 375.253906 150.000000 19.594930
395.000000 374.253906 150.000000 20.000000
395.000000 374.253906 150.000000 50.000000
395.000000 374.253906 151.020408 50.000000
395.000000 374.253906 152.040816 50.000000
395.000000 374.253906 153.061224 50.000000
395.000000 374.253906 154.081633 50.000000
395.000000 374.253906 155.102041 50.000000
395.000000 374.253906 156.122449 50.000000
395.000000 374.253906 157.142857 50.000000
395.000000 374.253906 158.163265 50.000000
395.000000 374.253906 159.183673 50.000000
395.000000 374.253906 160.204082 50.000000
395.000000 374.253906 161.224490 50.000000
395.000000 374.253906 162.244898 50.000000
395.000000 374.253906 163.265306 50.000000
395.000000 374.253906 164.285714 50.000000
395.000000 374.253906 165.306122 50.000000
395.000000 374.253906 166.326531 50.000000
395.000000 374.253906 167.346939 50.000000
395.000000 374.253906 168.367347 50.000000
395.000000 374.253906 169.387755 50.000000
395.000000 374.253906 170.408163 50.000000
395.000000 374.253906 171.428571 50.000000
395.000000 374.253906 172.448980 50.000000
395.000000 374.253906 173.469388 50.000000
395.000000 374.253906 174.489796 50.000000
395.000000 374.253906 175.510204 50.000000
395.000000 374.253906 176.530612 50.000000
395.000000 374.253906 177.551020 50.000000
395.000000 374.253906 178.571429 50.000000
395.000000 374.253906 179.591837 50.000000
395.000000 374.253906 180.612245 50.000000
395.000000 374.253906 181.632653 50.000000
395.000000 374.253906 182.653061 50.000000
395.000000 374.253906 183.673469 50.000000
395.000000 374.253906 184.693878 50.000000
395.000000 374.253906 185.714286 50.000000
395.000000 374.253906 186.734694 50.000000
395.000000 374.253906 187.755102 50.000000
395.000000 374.253906 188.775510 50.000000
395.000000 374.253906 189.795918 50.000000
395.000000 374.253906 190.816327 50.000000
395.000000 374.253906 191.836735 50.000000
395.000000 374.253906 192.857143 50.000000
395.000000 374.253906 193.877551 50.000000
395.000000 374.253906 194.897959 50.000000
395.000000 374.253906 195.918367 50.000000
395.000000 374.253906 196.938776 50.000000
395.000000 374.253906 197.959184 50.000000
395.000000 374.253906 198.979592 50.000000
395.000000 374.253906 200.000000 50.000000
NaN NaN NaN NaN
395.000000 374.253906 200.000000 0.000000
394.218751 374.878605 200.000000 15.625000
393.437503 375.503304 200.000000 31.250000
392.656254 376.128003 200.000000 46.875000
391.875006 376.752702 200.000000 50.000000
391.093757 377.377401 200.000000 50.000000
390.312508 378.002099 200.000000 50.000000
389.531260 378.626798 200.000000 50.000000
388.750011 379.251497 200.000000 50.000000
387.968762 379.876196 200.000000 50.000000
387.187514 380.500895 200.000000 50.000000
386.406265 381.125594 200.000000 50.000000
385.625017 381.750293 200.000000 50.000000
384.843768 382.374991 200.000000 46.875000
384.062519 382.999690 200.000000 31.250000
383.281271 383.624389 200.000000 15.625000
382.500022 384.249088 200.000000 0.000000
382.500022 384.249088 200.000000 50.000000
382.500022 384.249088 198.979592 50.000000
382.500022 384.249088 197.959184 50.000000
382.500022 384.249088 196.938776 50.000000
382.500022 384.249088 195.918367 50.000000
382.500022 384.249088 194.897959 50.000000
382.500022 384.249088 193.877551 50.000000
382.500022 384.249088 192.857143 50.000000
382.500022 384.249088 191.836735 50.000000
382.500022 384.249088 190.816327 50.000000
382.500022 384.249088 189.795918 50.000000
382.500022 384.249088 188.775510 50.000000
382.500022 384.249088 187.755102 50.000000
382.500022 384.249088 186.734694 50.000000
382.500022 384.249088 185.714286 50.000000
382.500022 384.249088 184.693878 50.000000
382.500022 384.249088 183.673469 50.000000
382.500022 384.249088 182.653061 50.000000
382.500022 384.249088 181.632653 50.000000
382.500022 384.249088 180.612245 50.000000
382.500022 384.249088 179.591837 50.000000
382.500022 384.249088 178.571429 50.000000
382.500022 384.249088 177.551020 50.000000
382.500022 384.249088 176.530612 50.000000
382.500022 384.249088 175.510204 50.000000
382.500022 384.249088 174.489796 50.000000
382.500022 384.249088 173.469388 50.000000
382.500022 384.249088 172.448980 50.000000
382.500022 384.249088 171.428571 50.000000
382.500022 384.249088 170.408163 50.000000
382.500022 384.249088 169.387755 50.000000
382.500022 384.249088 168.367347 50.000000
382.500022 384.249088 167.346939 50.000000
382.500022 384.249088 166.326531 50.000000
382.500022 384.249088 165.306122 50.000000
382.500022 384.249088 164.285714 50.000000
382.500022 384.249088 163.265306 50.000000
382.500022 384.249088 162.244898 50.000000
382.500022 384.249088 161.224490 50.000000
382.500022 384.249088 160.204082 50.000000
382.500022 384.249088 159.183673 50.000000
382.500022 384.249088 158.163265 50.000000
382.500022 384.249088 157.142857 50.000000
382.500022 384.249088 156.122449 50.000000
382.500022 384.249088 155.102041 50.000000
382.500022 384.249088 154.081633 50.000000
382.500022 384.249088 153.061224 50.000000
382.500022 384.249088 152.040816 50.000000
382.500022 384.249088 151.020408 50.000000
382.500022 384.249088 150.000000 50.000000
382.500022 384.249088 150.000000 0.000000
382.499158 383.249088 150.000000 0.062878
382.498098 382.249089 150.000000 0.250721
382.497691 381.249089 150.000000 0.561167
382.498780 380.249090 150.000000 0.990311
382.501500 379.249094 150.000000 1.532758
382.504601 378.249098 150.000000 2.181685
382.506661 377.249101 150.000000 2.928932
382.506262 376.249101 150.000000 3.765102
382.502335 375.249109 150.000000 4.679679
382.495756 374.249131 150.000000 5.661163
382.488090 373.249161 150.000000 6.697209
382.480903 372.249186 150.000000 7.774791
382.475492 371.249201 150.000000 8.880355
382.471381 370.249210 150.000000 10.000000
382.467349 369.249218 150.000000 11.119645
382.462176 368.249231 150.000000 12.225209
382.455251 367.249255 150.000000 13.302791
382.447915 366.249282 150.000000 14.338837
382.441900 365.249301 150.000000 15.320321
382.438704 364.249306 150.000000 16.234898
382.436868 363.249308 150.000000 17.071068
382.432853 362.249317 150.000000 17.818315
382.423224 361.249365 150.000000 18.467242
382.407929 360.249483 150.000000 19.009689
382.390395 359.249636 150.000000 19.438833
382.373975 358.249772 150.000000 19.749279
382.359007 357.249884 150.000000 19.937122
382.343750 356.250000 150.000000 20.000000
382.343750 356.250000 150.000000 50.000000
382.343750 356.250000 151.020408 50.000000
382.343750 356.250000 152.040816 50.000000
382.343750 356.250000 153.061224 50.000000
382.343750 356.250000 154.081633 50.000000
382.343750 356.250000 155.102041 50.000000
382.343750 356.250000 156.122449 50.000000
382.343750 356.250000 157.142857 50.000000
382.343750 356.250000 158.163265 50.000000
382.343750 356.250000 159.183673 50.000000
382.343750 356.250000 160.204082 50.000000
382.343750 356.250000 161.224490 50.000000
382.343750 356.250000 162.244898 50.000000
382.343750 356.250000 163.265306 50.000000
382.343750 356.250000 164.285714 50.000000
382.343750 356.250000 165.306122 50.000000
382.343750 356.250000 166.326531 50.000000
382.343750 356.250000 167.346939 50.000000
382.343750 356.250000 168.367347 50.000000
382.343750 356.250000 169.387755 50.000000
382.343750 356.250000 170.408163 50.000000
382.343750 356.250000 171.428571 50.000000
382.343750 356.250000 172.448980 50.000000
382.343750 356.250000 173.469388 50.000000
382.343750 356.250000 174.489796 50.000000
382.343750 356.250000 175.510204 50.000000
382.343750 356.250000 176.530612 50.000000
382.343750 356.250000 177.551020 50.000000
382.343750 356.250000 178.571429 50.000000
382.343750 356.250000 179.591837 50.000000
382.343750 356.250000 180.612245 50.000000
382.343750 356.250000 181.632653 50.000000
382.343750 356.250000 182.653061 50.000000
382.343750 356.250000 183.673469 50.000000
382.343750 356.250000 184.693878 50.000000
382.343750 356.250000 185.714286 50.000000
382.343750 356.250000 186.734694 50.000000
382.343750 356.250000 187.755102 50.000000
382.343750 356.250000 188.775510 50.000000
382.343750 356.250000 189.795918 50.000000
382.343750 356.250000 190.816327 50.000000
382.343750 356.250000 191.836735 50.000000
382.343750 356.250000 192.857143 50.000000
382.343750 356.250000 193.877551 50.000000
382.343750 356.250000 194.897959 50.000000
382.343750 356.250000 195.918367 50.000000
382.343750 356.250000 196.938776 50.000000
382.343750 356.250000 197.959184 50.000000
382.343750 356.250000 198.979592 50.000000
382.343750 356.250000 200.000000 50.000000
NaN NaN NaN NaN
382.343750 356.250000 200.000000 0.000000
382.946429 357.071243 200.000000 11.904762
383.549107 357.892485 200.000000 23.809524
384.151786 358.713728 200.000000 35.714286
384.754464 359.534970 200.000000 47.619048
385.357143 360.356213 200.000000 50.000000
385.959821 361.177455 200.000000 50.000000
386.562500 361.998698 200.000000 50.000000
387.165179 362.819940 200.000000 50.000000
387.767857 363.641183 200.000000 50.000000
388.370536 364.462426 200.000000 50.000000
388.973214 365.283668 200.000000 50.000000
389.575893 366.104911 200.000000 50.000000
390.178571 366.926153 200.000000 50.000000
390.781250 367.747396 200.000000 50.000000
391.383929 368.568638 200.000000 50.000000
391.986607 369.389881 200.000000 50.000000
392.589286 370.211124 200.000000 47.619048
393.191964 371.032366 200.000000 35.714286
393.794643 371.853609 200.000000 23.809524
394.397321 372.674851 200.000000 11.904762
395.000000 373.496094 200.000000 0.000000
395.000000 373.496094 200.000000 50.000000
395.000000 373.496094 198.979592 50.000000
395.000000 373.496094 197.959184 50.000000
395.000000 373.496094 196.938776 50.000000
395.000000 373.496094 195.918367 50.000000
395.000000 373.496094 194.897959 50.000000
395.000000 373.496094 193.877551 50.000000
395.000000 373.496094 192.857143 50.000000
395.000000 373.496094 191.836735 50.000000
395.000000 373.496094 190.816327 50.000000
395.000000 373.496094 189.795918 50.000000
395.000000 373.496094 188.775510 50.000000
395.000000 373.496094 187.755102 50.000000
395.000000 373.496094 186.734694 50.000000
395.000000 373.496094 185.714286 50.000000
395.000000 373.496094 184.693878 50.000000
395.000000 373.496094 183.673469 50.000000
395.000000 373.496094 182.653061 50.000000
395.000000 373.496094 181.632653 50.000000
395.000000 373.496094 180.612245 50.000000
395.000000 373.496094 179.591837 50.000000
395.000000 373.496094 178.571429 50.000000
395.000000 373.496094 177.551020 50.000000
395.000000 373.496094 176.530612 50.000000
395.000000 373.496094 175.510204 50.000000
395.000000 373.496094 174.489796 50.000000
395.000000 373.496094 173.469388 50.000000
395.000000 373.496094 172.448980 50.000000
395.000000 373.496094 171.428571 50.000000
395.000000 373.496094 170.408163 50.000000
395.000000 373.496094 169.387755 50.000000
395.000000 373.496094 168.367347 50.000000
395.000000 373.496094 167.346939 50.000000
395.000000 373.496094 166.326531 50.000000
395.000000 373.496094 165.306122 50.000000
395.000000 373.496094 164.285714 50.000000
395.000000 373.496094 163.265306 50.000000
395.000000 373.496094 162.244898 50.000000
395.000000 373.496094 161.224490 50.000000
395.000000 373.496094 160.204082 50.000000
395.000000 373.496094 159.183673 50.000000
395.000000 373.496094 158.163265 50.000000
395.000000 373.496094 157.142857 50.000000
395.000000 373.496094 156.122449 50.000000
395.000000 373.496094 155.102041 50.000000
395.000000 373.496094 154.081633 50.000000
395.000000 373.496094 153.061224 50.000000
395.000000 373.496094 152.040816 50.000000
395.000000 373.496094 151.020408 50.000000
395.000000 373.496094 150.000000 50.000000
395.000000 373.496094 150.000000 0.000000
395.007973 372.496134 150.000000 0.032427
395.007289 371.496173 150.000000 0.129497
394.976769 370.496653 150.000000 0.290582
394.948976 369.497062 150.000000 0.514636
394.942683 368.497087 150.000000 0.800206
394.930928 367.497179 150.000000 1.145440
394.892623 366.497934 150.000000 1.548099
394.846068 365.499020 150.000000 2.005572
394.815408 364.499511 150.000000 2.514893
394.797002 363.499681 150.000000 3.072756
394.770226 362.500056 150.000000 3.675546
394.723237 361.501172 150.000000 4.319353
394.668818 360.502654 150.000000 5.000000
394.623911 359.503676 150.000000 5.713074
394.593327 358.504147 150.000000 6.453951
394.564162 357.504574 150.000000 7.217825
394.522273 356.505468 150.000000 7.999743
394.464680 355.507132 150.000000 8.794633
394.403547 354.509003 150.000000 9.597341
394.352085 353.510339 150.000000 10.402659
394.315038 352.511029 150.000000 11.205367
394.281903 351.511579 150.000000 12.000257
394.240598 350.512440 150.000000 12.782175
394.186063 349.513932 150.000000 13.546049
394.129700 348.515523 150.000000 14.286926
394.085262 347.516526 150.000000 15.000000
394.057604 346.516914 150.000000 15.680647
394.032616 345.517228 150.000000 16.324454
393.994284 344.517980 150.000000 16.927244
393.943413 343.519275 150.000000 17.485107
393.899924 342.520236 150.000000 17.994428
393.879252 341.520470 150.000000 18.451901
393.866773 340.520549 150.000000 18.854560
393.838612 339.520970 150.000000 19.199794
393.798228 338.521787 150.000000 19.485364
393.774220 337.522114 150.000000 19.709418
393.773223 336.522120 150.000000 19.870503
393.769468 335.522137 150.000000 19.967573
393.754980 334.522243 150.000000 20.000000
393.754980 334.522243 150.000000 50.000000
393.754980 334.522243 151.020408 50.000000
393.754980 334.522243 152.040816 50.000000
393.754980 334.522243 153.061224 50.000000
393.754980 334.522243 154.081633 50.000000
393.754980 334.522243 155.102041 50.000000
393.754980 334.522243 156.122449 50.000000
393.754980 334.522243 157.142857 50.000000
393.754980 334.522243 158.163265 50.000000
393.754980 334.522243 159.183673 50.000000
393.754980 334.522243 160.204082 50.000000
393.754980 334.522243 161.224490 50.000000
393.754980 334.522243 162.244898 50.000000
393.754980 334.522243 163.265306 50.000000
393.754980 334.522243 164.285714 50.000000
393.754980 334.522243 165.306122 50.000000
393.754980 334.522243 166.326531 50.000000
393.754980 334.522243 167.346939 50.000000
393.754980 334.522243 168.367347 50.000000
393.754980 334.522243 169.387755 50.000000
393.754980 334.522243 170.408163 50.000000
393.754980 334.522243 171.428571 50.000000
393.754980 334.522243 172.448980 50.000000
393.754980 334.522243 173.469388 50.000000
393.754980 334.522243 174.489796 50.000000
393.754980 334.522243 175.510204 50.000000
393.754980 334.522243 176.530612 50.000000
393.754980 334.522243 177.551020 50.000000
393.754980 334.522243 178.571429 50.000000
393.754980 334.522243 179.591837 50.000000
393.754980 334.522243 180.612245 50.000000
393.754980 334.522243 181.632653 50.000000
393.754980 334.522243 182.653061 50.000000
393.754980 334.522243 183.673469 50.000000
393.754980 334.522243 184.693878 50.000000
393.754980 334.522243 185.714286 50.000000
393.754980 334.522243 186.734694 50.000000
393.754980 334.522243 187.755102 50.000000
393.754980 334.522243 188.775510 50.000000
393.754980 334.522243 189.795918 50.000000
393.754980 334.522243 190.816327 50.000000
393.754980 334.522243 191.836735 50.000000
393.754980 334.522243 192.857143 50.000000
393.754980 334.522243 193.877551 50.000000
393.754980 334.522243 194.897959 50.000000
393.754980 334.522243 195.918367 50.000000
393.754980 334.522243 196.938776 50.000000
393.754980 334.522243 197.959184 50.000000
393.754980 334.522243 198.979592 50.000000
393.754980 334.522243 200.000000 50.000000
NaN NaN NaN NaN
393.754980 334.522243 200.000000 0.000000
392.712899 334.479048 200.000000 20.833333
391.670817 334.435854 200.000000 41.666667
390.628735 334.392659 200.000000 50.000000
389.586654 334.349464 200.000000 50.000000
388.544572 334.306269 200.000000 50.000000
387.502490 334.263075 200.000000 50.000000
386.460408 334.219880 200.000000 50.000000
385.418327 334.176685 200.000000 50.000000
384.376245 334.133490 200.000000 50.000000
383.334163 334.090296 200.000000 41.666667
382.292082 334.047101 200.000000 20.833333
381.250000 334.003906 200.000000 0.000000
381.250000 334.003906 200.000000 50.000000
381.250000 334.003906 198.979592 50.000000
381.250000 334.003906 197.959184 50.000000
381.250000 334.003906 196.938776 50.000000
381.250000 334.003906 195.918367 50.000000
381.250000 334.003906 194.897959 50.000000
381.250000 334.003906 193.877551 50.000000
381.250000 334.003906 192.857143 50.000000
381.250000 334.003906 191.836735 50.000000
381.250000 334.003906 190.816327 50.000000
381.250000 334.003906 189.795918 50.000000
381.250000 334.003906 188.775510 50.000000
381.250000 334.003906 187.755102 50.000000
381.250000 334.003906 186.734694 50.000000
381.250000 334.003906 185.714286 50.000000
381.250000 334.003906 184.693878 50.000000
381.250000 334.003906 183.673469 50.000000
381.250000 334.003906 182.653061 50.000000
381.250000 334.003906 181.632653 50.000000
381.250000 334.003906 180.612245 50.000000
381.250000 334.003906 179.591837 50.000000
381.250000 334.003906 178.571429 50.000000
381.250000 334.003906 177.551020 50.000000
381.250000 334.003906 176.530612 50.000000
381.250000 334.003906 175.510204 50.000000
381.250000 334.003906 174.489796 50.000000
381.250000 334.003906 173.469388 50.000000
381.250000 334.003906 172.448980 50.000000
381.250000 334.003906 171.428571 50.000000
381.250000 334.003906 170.408163 50.000000
381.250000 334.003906 169.387755 50.000000
381.250000 334.003906 168.367347 50.000000
381.250000 334.003906 167.346939 50.000000
381.250000 334.003906 166.326531 50.000000
381.250000 334.003906 165.306122 50.000000
381.250000 334.003906 164.285714 50.000000
381.250000 334.003906 163.265306 50.000000
381.250000 334.003906 162.244898 50.000000
381.250000 334.003906 161.224490 50.000000
381.250000 334.003906 160.204082 50.000000
381.250000 334.003906 159.183673 50.000000
381.250000 334.003906 158.163265 50.000000
381.250000 334.003906 157.142857 50.000000
381.250000 334.003906 156.122449 50.000000
381.250000 334.003906 155.102041 50.000000
381.250000 334.003906 154.081633 50.000000
381.250000 334.003906 153.061224 50.000000
381.250000 334.003906 152.040816 50.000000
381.250000 334.003906 151.020408 50.000000
381.250000 334.003906 150.000000 50.000000
381.250000 334.003906 150.000000 0.000000
381.250000 335.003906 150.000000 0.603074
381.250000 336.003906 150.000000 2.339556
381.250000 337.003906 150.000000 5.000000
381.250000 338.003906 150.000000 8.263518
381.250000 339.003906 150.000000 11.736482
381.250000 340.003906 150.000000 15.000000
381.250000 341.003906 150.000000 17.660444
381.250000 342.003906 150.000000 19.396926
381.250000 343.003906 150.000000 20.000000
381.250000 343.003906 150.000000 50.000000
381.250000 343.003906 151.020408 50.000000
381.250000 343.003906 152.040816 50.000000
381.250000 343.003906 153.061224 50.000000
381.250000 343.003906 154.081633 50.000000
381.250000 343.003906 155.102041 50.000000
381.250000 343.003906 156.122449 50.000000
381.250000 343.003906 157.142857 50.000000
381.250000 343.003906 158.163265 50.000000
381.250000 343.003906 159.183673 50.000000
381.250000 343.003906 160.204082 50.000000
381.250000 343.003906 161.224490 50.000000
381.250000 343.003906 162.244898 50.000000
381.250000 343.003906 163.265306 50.000000
381.250000 343.003906 164.285714 50.000000
381.250000 343.003906 165.306122 50.000000
381.250000 343.003906 166.326531 50.000000
381.250000 343.003906 167.346939 50.000000
381.250000 343.003906 168.367347 50.000000
381.250000 343.003906 169.387755 50.000000
381.250000 343.003906 170.408163 50.000000
381.250000 343.003906 171.428571 50.000000
381.250000 343.003906 172.448980 50.000000
381.250000 343.003906 173.469388 50.000000
381.250000 343.003906 174.489796 50.000000
381.250000 343.003906 175.510204 50.000000
381.250000 343.003906 176.530612 50.000000
381.250000 343.003906 177.551020 50.000000
381.250000 343.003906 178.571429 50.000000
381.250000 343.003906 179.591837 50.000000
381.250000 343.003906 180.612245 50.000000
381.250000 343.003906 181.632653 50.000000
381.250000 343.003906 182.653061 50.000000
381.250000 343.003906 183.673469 50.000000
381.250000 343.003906 184.693878 50.000000
381.250000 343.003906 185.714286 50.000000
381.250000 343.003906 186.734694 50.000000
381.250000 343.003906 187.755102 50.000000
381.250000 343.003906 188.775510 50.000000
381.250000 343.003906 189.795918 50.000000
381.250000 343.003906 190.816327 50.000000
381.250000 343.003906 191.836735 50.000000
381.250000 343.003906 192.857143 50.000000
381.250000 343.003906 193.877551 50.000000
381.250000 343.003906 194.897959 50.000000
381.250000 343.003906 195.918367 50.000000
381.250000 343.003906 196.938776 50.000000
381.250000 343.003906 197.959184 50.000000
381.250000 343.003906 198.979592 50.000000
381.250000 343.003906 200.000000 50.000000
NaN NaN NaN NaN
381.250000 343.003906 200.000000 0.000000
381.250000 343.750000 200.000000 0.000000
381.250000 343.750000 200.000000 50.000000
381.250000 343.750000 198.979592 50.000000
381.250000 343.750000 197.959184 50.000000
381.250000 343.750000 196.938776 50.000000
381.250000 343.750000 195.918367 50.000000
381.250000 343.750000 194.897959 50.000000
381.250000 343.750000 193.877551 50.000000
381.250000 343.750000 192.857143 50.000000
381.250000 343.750000 191.836735 50.000000
381.250000 343.750000 190.816327 50.000000
381.250000 343.750000 189.795918 50.000000
381.250000 343.750000 188.775510 50.000000
381.250000 343.750000 187.755102 50.000000
381.250000 343.750000 186.734694 50.000000
381.250000 343.750000 185.714286 50.000000
381.250000 343.750000 184.693878 50.000000
381.250000 343.750000 183.673469 50.000000
381.250000 343.750000 182.653061 50.000000
381.250000 343.750000 181.632653 50.000000
381.250000 343.750000 180.612245 50.000000
381.250000 343.750000 179.591837 50.000000
381.250000 343.750000 178.571429 50.000000
381.250000 343.750000 177.551020 50.000000
381.250000 343.750000 176.530612 50.000000
381.250000 343.750000 175.510204 50.000000
381.250000 343.750000 174.489796 50.000000
381.250000 343.750000 173.469388 50.000000
381.250000 343.750000 172.448980 50.000000
381.250000 343.750000 171.428571 50.000000
381.250000 343.750000 170.408163 50.000000
381.250000 343.750000 169.387755 50.000000
381.250000 343.750000 168.367347 50.000000
381.250000 343.750000 167.346939 50.000000
381.250000 343.750000 166.326531 50.000000
381.250000 343.750000 165.306122 50.000000
381.250000 343.750000 164.285714 50.000000
381.250000 343.750000 163.265306 50.000000
381.250000 343.750000 162.244898 50.000000
381.250000 343.750000 161.224490 50.000000
381.250000 343.750000 160.204082 50.000000
381.250000 343.750000 159.183673 50.000000
381.250000 343.750000 158.163265 50.000000
381.250000 343.750000 157.142857 50.000000
381.250000 343.750000 156.122449 50.000000
381.250000 343.750000 155.102041 50.000000
381.250000 343.750000 154.081633 50.000000
381.250000 343.750000 153.061224 50.000000
381.250000 343.750000 152.040816 50.000000
381.250000 343.750000 151.020408 50.000000
381.250000 343.750000 150.000000 50.000000
381.250000 343.750000 150.000000 0.000000
380.250403 343.721658 150.000000 0.058620
379.250747 343.695417 150.000000 0.233794
378.251202 343.665331 150.000000 0.523468
377.251979 343.626053 150.000000 0.924246
376.253288 343.575029 150.000000 1.431428
375.255377 343.510563 150.000000 2.039069
374.258521 343.431431 150.000000 2.740045
373.262642 343.340780 150.000000 3.526137
372.267341 343.243957 150.000000 4.388129
371.272132 343.146184 150.000000 5.315916
370.276891 343.048746 150.000000 6.298618
369.282005 342.947747 150.000000 7.324717
368.287950 342.838914 150.000000 8.382180
367.295189 342.718850 150.000000 9.458611
366.303548 342.589835 150.000000 10.541389
365.312507 342.456279 150.000000 11.617820
364.321486 342.322578 150.000000 12.675283
363.330169 342.191079 150.000000 13.701382
362.338985 342.058595 150.000000 14.684084
361.348504 341.920958 150.000000 15.611871
360.359361 341.774038 150.000000 16.473863
359.371944 341.615929 150.000000 17.259955
