X Y Z CORTAR
463.513165 396.631271 0.000 1
463.641654 396.724394 0.000 1
463.770917 396.816610 0.000 1
463.901034 396.908516 0.000 1
464.032088 397.000707 0.000 1
464.164158 397.093783 0.000 1
464.297618 397.186985 0.000 1
464.433823 397.275020 0.000 1
464.574333 397.351648 0.000 1
464.720706 397.410628 0.000 1
464.874230 397.446663 0.000 1
465.033085 397.465278 0.000 1
465.193473 397.478883 0.000 1
465.351562 397.500000 0.000 1
465.406513 397.495237 0.000 1
465.461554 397.491179 0.000 1
465.516675 397.487748 0.000 1
465.571865 397.484865 0.000 1
465.627116 397.482452 0.000 1
465.682416 397.480430 0.000 1
465.737756 397.478720 0.000 1
465.793126 397.477244 0.000 1
465.848516 397.475923 0.000 1
465.903916 397.474679 0.000 1
465.959315 397.473433 0.000 1
466.014704 397.472106 0.000 1
466.070073 397.470620 0.000 1
466.125411 397.468896 0.000 1
466.180710 397.466856 0.000 1
466.235957 397.464420 0.000 1
466.291144 397.461511 0.000 1
466.346261 397.458049 0.000 1
466.401297 397.453956 0.000 1
466.456243 397.449154 0.000 1
466.511088 397.443563 0.000 1
466.565823 397.437106 0.000 1
466.620437 397.429709 0.000 1
466.674925 397.421359 0.000 1
466.729284 397.412084 0.000 1
466.783508 397.401910 0.000 1
466.837596 397.390866 0.000 1
466.891542 397.378977 0.000 1
466.945345 397.366272 0.000 1
466.998999 397.352778 0.000 1
467.052502 397.338521 0.000 1
467.105850 397.323530 0.000 1
467.159038 397.307832 0.000 1
467.212065 397.291453 0.000 1
467.264925 397.274421 0.000 1
467.317616 397.256763 0.000 1
467.370134 397.238508 0.000 1
467.422474 397.219681 0.000 1
467.474634 397.200310 0.000 1
467.526611 397.180422 0.000 1
467.578399 397.160045 0.000 1
467.629996 397.139206 0.000 1
467.681399 397.117932 0.000 1
467.732602 397.096251 0.000 1
467.783604 397.074188 0.000 1
467.834401 397.051756 0.000 1
467.884991 397.028953 0.000 1
467.935373 397.005776 0.000 1
467.985545 396.982224 0.000 1
468.035504 396.958294 0.000 1
468.085249 396.933985 0.000 1
468.134779 396.909293 0.000 1
468.184090 396.884217 0.000 1
468.233182 396.858755 0.000 1
468.282053 396.832905 0.000 1
468.330700 396.806663 0.000 1
468.379122 396.780029 0.000 1
468.427317 396.753000 0.000 1
468.475284 396.725574 0.000 1
468.523019 396.697749 0.000 1
468.570522 396.669522 0.000 1
468.617791 396.640891 0.000 1
468.664823 396.611855 0.000 1
468.711617 396.582411 0.000 1
468.758171 396.552557 0.000 1
468.804484 396.522290 0.000 1
468.850552 396.491609 0.000 1
468.896369 396.460513 0.000 1
468.941924 396.429002 0.000 1
468.987209 396.397075 0.000 1
469.032212 396.364732 0.000 1
469.076925 396.331972 0.000 1
469.121337 396.298797 0.000 1
469.165438 396.265204 0.000 1
469.209218 396.231195 0.000 1
469.252668 396.196769 0.000 1
469.295778 396.161926 0.000 1
469.338537 396.126664 0.000 1
469.380937 396.090985 0.000 1
469.422966 396.054888 0.000 1
469.464615 396.018373 0.000 1
469.505874 395.981439 0.000 1
469.546734 395.944086 0.000 1
469.587183 395.906314 0.000 1
469.627214 395.868124 0.000 1
469.666814 395.829513 0.000 1
469.705976 395.790483 0.000 1
469.744688 395.751033 0.000 1
469.782941 395.711162 0.000 1
469.820730 395.670875 0.000 1
469.858067 395.630182 0.000 1
469.894967 395.589101 0.000 1
469.931444 395.547644 0.000 1
469.967513 395.505828 0.000 1
470.003191 395.463667 0.000 1
470.038490 395.421175 0.000 1
470.073427 395.378368 0.000 1
470.108016 395.335261 0.000 1
470.142273 395.291868 0.000 1
470.176211 395.248204 0.000 1
470.209846 395.204284 0.000 1
470.243193 395.160123 0.000 1
470.276267 395.115736 0.000 1
470.309083 395.071137 0.000 1
470.341656 395.026342 0.000 1
470.374000 394.981365 0.000 1
470.406130 394.936222 0.000 1
470.438062 394.890926 0.000 1
470.469810 394.845493 0.000 1
470.501389 394.799937 0.000 1
470.532815 394.754275 0.000 1
470.564102 394.708519 0.000 1
470.595264 394.662686 0.000 1
470.626313 394.616786 0.000 1
470.657244 394.570818 0.000 1
470.688048 394.524777 0.000 1
470.718718 394.478659 0.000 1
470.749246 394.432460 0.000 1
470.779624 394.386175 0.000 1
470.809844 394.339801 0.000 1
470.839898 394.293334 0.000 1
470.869778 394.246768 0.000 1
470.899476 394.200099 0.000 1
470.928985 394.153324 0.000 1
470.958296 394.106438 0.000 1
470.987402 394.059437 0.000 1
471.016295 394.012317 0.000 1
471.044966 393.965073 0.000 1
471.073408 393.917701 0.000 1
471.101612 393.870197 0.000 1
471.129572 393.822557 0.000 1
471.157279 393.774776 0.000 1
471.184725 393.726850 0.000 1
471.211902 393.678775 0.000 1
471.238803 393.630546 0.000 1
471.265418 393.582161 0.000 1
471.291742 393.533613 0.000 1
471.317765 393.484899 0.000 1
471.343480 393.436014 0.000 1
471.368879 393.386956 0.000 1
471.393963 393.337726 0.000 1
471.418733 393.288327 0.000 1
471.443191 393.238763 0.000 1
471.467339 393.189037 0.000 1
471.491180 393.139154 0.000 1
471.514715 393.089116 0.000 1
471.537946 393.038926 0.000 1
471.560875 392.988590 0.000 1
471.583504 392.938110 0.000 1
471.605835 392.887489 0.000 1
471.627871 392.836732 0.000 1
471.649612 392.785841 0.000 1
471.671062 392.734821 0.000 1
471.692221 392.683674 0.000 1
471.713092 392.632405 0.000 1
471.733678 392.581017 0.000 1
471.753979 392.529514 0.000 1
471.773999 392.477898 0.000 1
471.793738 392.426174 0.000 1
471.813199 392.374346 0.000 1
471.832384 392.322416 0.000 1
471.851295 392.270388 0.000 1
471.869934 392.218266 0.000 1
471.888302 392.166053 0.000 1
471.906403 392.113754 0.000 1
471.924237 392.061370 0.000 1
471.941806 392.008907 0.000 1
471.959114 391.956367 0.000 1
471.976163 391.903754 0.000 1
471.992964 391.851073 0.000 1
472.009534 391.798327 0.000 1
472.025888 391.745520 0.000 1
472.042040 391.692658 0.000 1
472.058006 391.639744 0.000 1
472.073802 391.586782 0.000 1
472.089443 391.533777 0.000 1
472.104943 391.480733 0.000 1
472.120318 391.427654 0.000 1
472.135584 391.374545 0.000 1
472.150756 391.321409 0.000 1
472.165848 391.268252 0.000 1
472.180877 391.215077 0.000 1
472.195857 391.161888 0.000 1
472.210804 391.108690 0.000 1
472.225733 391.055487 0.000 1
472.240660 391.002283 0.000 1
472.255599 390.949082 0.000 1
472.270565 390.895890 0.000 1
472.285575 390.842709 0.000 1
472.300644 390.789545 0.000 1
472.315786 390.736401 0.000 1
472.331017 390.683282 0.000 1
472.346352 390.630192 0.000 1
472.361807 390.577136 0.000 1
472.377396 390.524116 0.000 1
472.393135 390.471139 0.000 1
472.409040 390.418208 0.000 1
472.425125 390.365327 0.000 1
472.441406 390.312500 0.000 1
476.679687 368.203125 0.000 1
486.718750 322.441406 0.000 1
490.546875 311.699219 0.000 1
490.559021 311.662891 0.000 1
490.571244 311.626586 0.000 1
490.583542 311.590301 0.000 1
490.595910 311.554037 0.000 1
490.608347 311.517792 0.000 1
490.620850 311.481566 0.000 1
490.633417 311.445358 0.000 1
490.646044 311.409167 0.000 1
490.658728 311.372993 0.000 1
490.671468 311.336834 0.000 1
490.684261 311.300690 0.000 1
490.697103 311.264560 0.000 1
490.709992 311.228444 0.000 1
490.722925 311.192340 0.000 1
490.735900 311.156248 0.000 1
490.748914 311.120167 0.000 1
490.761965 311.084096 0.000 1
490.775048 311.048035 0.000 1
490.788163 311.011983 0.000 1
490.801306 310.975938 0.000 1
490.814474 310.939901 0.000 1
490.827665 310.903870 0.000 1
490.840876 310.867845 0.000 1
490.854104 310.831825 0.000 1
490.867347 310.795809 0.000 1
490.880602 310.759797 0.000 1
490.893866 310.723787 0.000 1
490.907136 310.687779 0.000 1
490.920410 310.651772 0.000 1
490.933686 310.615765 0.000 1
490.946960 310.579758 0.000 1
490.960229 310.543749 0.000 1
490.973492 310.507739 0.000 1
490.986745 310.471726 0.000 1
490.999985 310.435709 0.000 1
491.013210 310.399688 0.000 1
491.026418 310.363662 0.000 1
491.039605 310.327630 0.000 1
491.052769 310.291592 0.000 1
491.065907 310.255546 0.000 1
491.079016 310.219492 0.000 1
491.092094 310.183430 0.000 1
491.105138 310.147357 0.000 1
491.118145 310.111274 0.000 1
491.131113 310.075180 0.000 1
491.144039 310.039074 0.000 1
491.156920 310.002955 0.000 1
491.169753 309.966823 0.000 1
491.182536 309.930677 0.000 1
491.195266 309.894515 0.000 1
491.207941 309.858338 0.000 1
491.220557 309.822144 0.000 1
491.233113 309.785933 0.000 1
491.245604 309.749703 0.000 1
491.258029 309.713455 0.000 1
491.270385 309.677187 0.000 1
491.282669 309.640899 0.000 1
491.294879 309.604590 0.000 1
491.307011 309.568258 0.000 1
491.319063 309.531904 0.000 1
491.331033 309.495527 0.000 1
491.342918 309.459125 0.000 1
491.354714 309.422698 0.000 1
491.366420 309.386246 0.000 1
491.378032 309.349766 0.000 1
491.389548 309.313260 0.000 1
491.400972 309.276727 0.000 1
491.412305 309.240169 0.000 1
491.423551 309.203585 0.000 1
491.434714 309.166977 0.000 1
491.445796 309.130345 0.000 1
491.456801 309.093690 0.000 1
491.467732 309.057013 0.000 1
491.478592 309.020315 0.000 1
491.489384 308.983597 0.000 1
491.500112 308.946858 0.000 1
491.510779 308.910101 0.000 1
491.521388 308.873325 0.000 1
491.531942 308.836532 0.000 1
491.542445 308.799722 0.000 1
491.552900 308.762896 0.000 1
491.563310 308.726055 0.000 1
491.573677 308.689200 0.000 1
491.584007 308.652331 0.000 1
491.594301 308.615449 0.000 1
491.604562 308.578554 0.000 1
491.614795 308.541649 0.000 1
491.625003 308.504733 0.000 1
491.635188 308.467807 0.000 1
491.645353 308.430871 0.000 1
491.655503 308.393928 0.000 1
491.665640 308.356977 0.000 1
491.675767 308.320019 0.000 1
491.685888 308.283055 0.000 1
491.696006 308.246086 0.000 1
491.706124 308.209113 0.000 1
491.716245 308.172135 0.000 1
491.726373 308.135155 0.000 1
491.736511 308.098172 0.000 1
491.746662 308.061188 0.000 1
491.756829 308.024204 0.000 1
491.767015 307.987219 0.000 1
491.777225 307.950236 0.000 1
491.787460 307.913253 0.000 1
491.797724 307.876274 0.000 1
491.808021 307.839297 0.000 1
491.818353 307.802324 0.000 1
491.828724 307.765356 0.000 1
491.839137 307.728394 0.000 1
491.849596 307.691437 0.000 1
491.860103 307.654488 0.000 1
491.870662 307.617546 0.000 1
491.881275 307.580613 0.000 1
491.891947 307.543689 0.000 1
491.902680 307.506775 0.000 1
491.913478 307.469872 0.000 1
491.924344 307.432980 0.000 1
491.935280 307.396101 0.000 1
491.946291 307.359234 0.000 1
491.957380 307.322382 0.000 1
491.968549 307.285544 0.000 1
491.979801 307.248721 0.000 1
491.991130 307.211913 0.000 1
492.002526 307.175117 0.000 1
492.013978 307.138331 0.000 1
492.025477 307.101554 0.000 1
492.037012 307.064785 0.000 1
492.048573 307.028021 0.000 1
492.060151 306.991261 0.000 1
492.071734 306.954502 0.000 1
492.083314 306.917744 0.000 1
492.094879 306.880984 0.000 1
492.106421 306.844220 0.000 1
492.117927 306.807452 0.000 1
492.129390 306.770676 0.000 1
492.140797 306.733892 0.000 1
492.152140 306.697098 0.000 1
492.163408 306.660291 0.000 1
492.174592 306.623470 0.000 1
492.185680 306.586634 0.000 1
492.196663 306.549780 0.000 1
492.207531 306.512908 0.000 1
492.218274 306.476014 0.000 1
492.228881 306.439097 0.000 1
492.239342 306.402157 0.000 1
492.249648 306.365189 0.000 1
492.259788 306.328194 0.000 1
492.269752 306.291170 0.000 1
492.279531 306.254114 0.000 1
492.289113 306.217024 0.000 1
492.298489 306.179900 0.000 1
492.307649 306.142739 0.000 1
492.316582 306.105539 0.000 1
492.325279 306.068299 0.000 1
492.333729 306.031017 0.000 1
492.341922 305.993692 0.000 1
492.349849 305.956321 0.000 1
492.357498 305.918903 0.000 1
492.364861 305.881435 0.000 1
492.371926 305.843917 0.000 1
492.378684 305.806347 0.000 1
492.385125 305.768722 0.000 1
492.391238 305.731041 0.000 1
492.397014 305.693302 0.000 1
492.402442 305.655504 0.000 1
492.407528 305.617648 0.000 1
492.412287 305.579735 0.000 1
492.416738 305.541769 0.000 1
492.420899 305.503754 0.000 1
492.424788 305.465693 0.000 1
492.428423 305.427587 0.000 1
492.431822 305.389442 0.000 1
492.435003 305.351259 0.000 1
492.437983 305.313041 0.000 1
492.440782 305.274793 0.000 1
492.443416 305.236516 0.000 1
492.445903 305.198215 0.000 1
492.448263 305.159891 0.000 1
492.450512 305.121548 0.000 1
492.452669 305.083190 0.000 1
492.454751 305.044819 0.000 1
492.456777 305.006438 0.000 1
492.458765 304.968051 0.000 1
492.460732 304.929660 0.000 1
492.462696 304.891269 0.000 1
492.464676 304.852880 0.000 1
492.466690 304.814497 0.000 1
492.468755 304.776123 0.000 1
492.470889 304.737761 0.000 1
492.473110 304.699413 0.000 1
492.475437 304.661084 0.000 1
492.477887 304.622776 0.000 1
492.480479 304.584492 0.000 1
492.483229 304.546235 0.000 1
492.486157 304.508009 0.000 1
492.489280 304.469816 0.000 1
492.492616 304.431660 0.000 1
492.496184 304.393543 0.000 1
492.500000 304.355469 0.000 1
492.494998 304.301400 0.000 1
492.490624 304.247243 0.000 1
492.486817 304.193008 0.000 1
492.483515 304.138702 0.000 1
492.480659 304.084333 0.000 1
492.478187 304.029911 0.000 1
492.476038 303.975444 0.000 1
492.474151 303.920940 0.000 1
492.472467 303.866409 0.000 1
492.470923 303.811857 0.000 1
492.469459 303.757294 0.000 1
492.468015 303.702729 0.000 1
492.466529 303.648169 0.000 1
492.464940 303.593624 0.000 1
492.463189 303.539101 0.000 1
492.461213 303.484610 0.000 1
492.458953 303.430158 0.000 1
492.456347 303.375755 0.000 1
492.453334 303.321408 0.000 1
492.449855 303.267127 0.000 1
492.445847 303.212919 0.000 1
492.441250 303.158794 0.000 1
492.436003 303.104759 0.000 1
492.430046 303.050824 0.000 1
492.423317 302.996996 0.000 1
492.415759 302.943284 0.000 1
492.407360 302.889693 0.000 1
492.398138 302.836224 0.000 1
492.388118 302.782880 0.000 1
492.377319 302.729661 0.000 1
492.365764 302.676570 0.000 1
492.353474 302.623610 0.000 1
492.340471 302.570780 0.000 1
492.326776 302.518084 0.000 1
492.312411 302.465524 0.000 1
492.297398 302.413100 0.000 1
492.281758 302.360815 0.000 1
492.265513 302.308671 0.000 1
492.248685 302.256669 0.000 1
492.231295 302.204812 0.000 1
492.213364 302.153101 0.000 1
492.194915 302.101538 0.000 1
492.175969 302.050124 0.000 1
492.156547 301.998863 0.000 1
492.136671 301.947755 0.000 1
492.116364 301.896802 0.000 1
492.095645 301.846006 0.000 1
492.074538 301.795369 0.000 1
492.053064 301.744893 0.000 1
492.031243 301.694579 0.000 1
492.009098 301.644430 0.000 1
491.986638 301.594449 0.000 1
491.963857 301.544642 0.000 1
491.940750 301.495014 0.000 1
491.917314 301.445572 0.000 1
491.893542 301.396320 0.000 1
491.869431 301.347264 0.000 1
491.844974 301.298411 0.000 1
491.820167 301.249765 0.000 1
491.795006 301.201333 0.000 1
491.769484 301.153119 0.000 1
491.743597 301.105131 0.000 1
491.717341 301.057373 0.000 1
491.690709 301.009851 0.000 1
491.663698 300.962571 0.000 1
491.636301 300.915538 0.000 1
491.608515 300.868758 0.000 1
491.580334 300.822237 0.000 1
491.551754 300.775980 0.000 1
491.522768 300.729994 0.000 1
491.493373 300.684283 0.000 1
491.463563 300.638854 0.000 1
491.433334 300.593711 0.000 1
491.402680 300.548862 0.000 1
491.371596 300.504311 0.000 1
491.340078 300.460063 0.000 1
491.308127 300.416122 0.000 1
491.275751 300.372482 0.000 1
491.242961 300.329141 0.000 1
491.209765 300.286095 0.000 1
491.176173 300.243339 0.000 1
491.142194 300.200871 0.000 1
491.107838 300.158685 0.000 1
491.073115 300.116779 0.000 1
491.038033 300.075149 0.000 1
491.002603 300.033790 0.000 1
490.966833 299.992700 0.000 1
490.930733 299.951873 0.000 1
490.894312 299.911308 0.000 1
490.857580 299.870998 0.000 1
490.820547 299.830942 0.000 1
490.783222 299.791135 0.000 1
490.745613 299.751573 0.000 1
490.707731 299.712253 0.000 1
490.669586 299.673170 0.000 1
490.631186 299.634321 0.000 1
490.592541 299.595703 0.000 1
490.553660 299.557310 0.000 1
490.514553 299.519140 0.000 1
490.475229 299.481189 0.000 1
490.435698 299.443453 0.000 1
490.395966 299.405931 0.000 1
490.356032 299.368630 0.000 1
490.315894 299.331558 0.000 1
490.275549 299.294721 0.000 1
490.234996 299.258128 0.000 1
490.194232 299.221786 0.000 1
490.153255 299.185704 0.000 1
490.112063 299.149888 0.000 1
490.070653 299.114346 0.000 1
490.029024 299.079087 0.000 1
489.987174 299.044117 0.000 1
489.945099 299.009445 0.000 1
489.902798 298.975077 0.000 1
489.860269 298.941023 0.000 1
489.817509 298.907288 0.000 1
489.774516 298.873882 0.000 1
489.731289 298.840812 0.000 1
489.687824 298.808085 0.000 1
489.644120 298.775708 0.000 1
489.600175 298.743691 0.000 1
489.555986 298.712040 0.000 1
489.511551 298.680763 0.000 1
489.466867 298.649868 0.000 1
489.421934 298.619362 0.000 1
489.376748 298.589253 0.000 1
489.331308 298.559547 0.000 1
489.285617 298.530240 0.000 1
489.239681 298.501323 0.000 1
489.193503 298.472790 0.000 1
489.147088 298.444633 0.000 1
489.100442 298.416845 0.000 1
489.053568 298.389417 0.000 1
489.006472 298.362342 0.000 1
488.959158 298.335614 0.000 1
488.911630 298.309224 0.000 1
488.863894 298.283164 0.000 1
488.815955 298.257428 0.000 1
488.767816 298.232007 0.000 1
488.719482 298.206895 0.000 1
488.670959 298.182083 0.000 1
488.622250 298.157564 0.000 1
488.573361 298.133331 0.000 1
488.524297 298.109376 0.000 1
488.475061 298.085691 0.000 1
488.425659 298.062270 0.000 1
488.376095 298.039103 0.000 1
488.326374 298.016185 0.000 1
488.276500 297.993507 0.000 1
488.226479 297.971062 0.000 1
488.176315 297.948842 0.000 1
488.126010 297.926856 0.000 1
488.075565 297.905134 0.000 1
488.024980 297.883709 0.000 1
487.974253 297.862612 0.000 1
487.923386 297.841876 0.000 1
487.872377 297.821533 0.000 1
487.821226 297.801616 0.000 1
487.769934 297.782157 0.000 1
487.718500 297.763187 0.000 1
487.666923 297.744740 0.000 1
487.615203 297.726847 0.000 1
487.563341 297.709541 0.000 1
487.511335 297.692853 0.000 1
487.459187 297.676817 0.000 1
487.406894 297.661465 0.000 1
487.354458 297.646828 0.000 1
487.301877 297.632940 0.000 1
487.249152 297.619831 0.000 1
487.196283 297.607535 0.000 1
487.143268 297.596084 0.000 1
487.090108 297.585510 0.000 1
487.036803 297.575845 0.000 1
486.983353 297.567122 0.000 1
486.929756 297.559373 0.000 1
486.876016 297.552609 0.000 1
486.822141 297.546770 0.000 1
486.768142 297.541780 0.000 1
486.714030 297.537565 0.000 1
486.659817 297.534049 0.000 1
486.605513 297.531158 0.000 1
486.551129 297.528815 0.000 1
486.496676 297.526945 0.000 1
486.442166 297.525474 0.000 1
486.387608 297.524325 0.000 1
486.333014 297.523424 0.000 1
486.278395 297.522696 0.000 1
486.223762 297.522064 0.000 1
486.169126 297.521455 0.000 1
486.114498 297.520792 0.000 1
486.059888 297.520000 0.000 1
486.005308 297.519004 0.000 1
485.950769 297.517729 0.000 1
485.896281 297.516100 0.000 1
485.841856 297.514040 0.000 1
485.787505 297.511476 0.000 1
485.733237 297.508331 0.000 1
485.679065 297.504531 0.000 1
485.625000 297.500000 0.000 1
485.522979 297.515418 0.000 1
485.420062 297.527674 0.000 1
485.316406 297.537316 0.000 1
485.212164 297.544891 0.000 1
485.107492 297.550946 0.000 1
485.002544 297.556027 0.000 1
484.897475 297.560681 0.000 1
484.792440 297.565457 0.000 1
484.687595 297.570899 0.000 1
484.583093 297.577557 0.000 1
484.479090 297.585976 0.000 1
484.375741 297.596703 0.000 1
484.273200 297.610286 0.000 1
484.171623 297.627271 0.000 1
484.071163 297.648206 0.000 1
483.971968 297.673598 0.000 1
483.874066 297.703491 0.000 1
483.777415 297.737622 0.000 1
483.681967 297.775723 0.000 1
483.587678 297.817527 0.000 1
483.494502 297.862765 0.000 1
483.402392 297.911171 0.000 1
483.311304 297.962476 0.000 1
483.221191 298.016412 0.000 1
483.132007 298.072712 0.000 1
483.043708 298.131108 0.000 1
482.956246 298.191333 0.000 1
482.869577 298.253117 0.000 1
482.783655 298.316195 0.000 1
482.698433 298.380297 0.000 1
482.613867 298.445157 0.000 1
482.529910 298.510505 0.000 1
482.446525 298.576116 0.000 1
482.363721 298.641963 0.000 1
482.281520 298.708090 0.000 1
482.199943 298.774538 0.000 1
482.119014 298.841349 0.000 1
482.038755 298.908565 0.000 1
481.959188 298.976227 0.000 1
481.880336 299.044378 0.000 1
481.802220 299.113059 0.000 1
481.724864 299.182312 0.000 1
481.648290 299.252179 0.000 1
481.572520 299.322702 0.000 1
481.497577 299.393922 0.000 1
481.423482 299.465882 0.000 1
481.350259 299.538623 0.000 1
481.277930 299.612186 0.000 1
481.206516 299.686615 0.000 1
481.136041 299.761951 0.000 1
481.066527 299.838234 0.000 1
480.997980 299.915485 0.000 1
480.930371 299.993669 0.000 1
480.863665 300.072744 0.000 1
480.797828 300.152671 0.000 1
480.732825 300.233407 0.000 1
480.668622 300.314912 0.000 1
480.605184 300.397144 0.000 1
480.542478 300.480063 0.000 1
480.480468 300.563628 0.000 1
480.419121 300.647797 0.000 1
480.358401 300.732529 0.000 1
480.298275 300.817784 0.000 1
480.238708 300.903520 0.000 1
480.179666 300.989697 0.000 1
480.121113 301.076272 0.000 1
480.063016 301.163206 0.000 1
480.005341 301.250457 0.000 1
479.948053 301.337983 0.000 1
479.891117 301.425745 0.000 1
479.834499 301.513700 0.000 1
479.778165 301.601809 0.000 1
479.722080 301.690029 0.000 1
479.666224 301.778335 0.000 1
479.610604 301.866731 0.000 1
479.555230 301.955224 0.000 1
479.500112 302.043819 0.000 1
479.445259 302.132524 0.000 1
479.390682 302.221347 0.000 1
479.336391 302.310292 0.000 1
479.282395 302.399368 0.000 1
479.228704 302.488580 0.000 1
479.175329 302.577937 0.000 1
479.122279 302.667444 0.000 1
479.069564 302.757108 0.000 1
479.017194 302.846937 0.000 1
478.965178 302.936936 0.000 1
478.913528 303.027113 0.000 1
478.862253 303.117474 0.000 1
478.811362 303.208026 0.000 1
478.760865 303.298777 0.000 1
478.710774 303.389732 0.000 1
478.661096 303.480898 0.000 1
478.611843 303.572283 0.000 1
478.563025 303.663893 0.000 1
478.514650 303.755735 0.000 1
478.466729 303.847815 0.000 1
478.419273 303.940140 0.000 1
478.372289 304.032717 0.000 1
478.325775 304.125544 0.000 1
478.279717 304.218613 0.000 1
478.234103 304.311917 0.000 1
478.188920 304.405448 0.000 1
478.144155 304.499198 0.000 1
478.099794 304.593160 0.000 1
478.055826 304.687327 0.000 1
478.012237 304.781690 0.000 1
477.969014 304.876243 0.000 1
477.926144 304.970977 0.000 1
477.883614 305.065884 0.000 1
477.841413 305.160959 0.000 1
477.799525 305.256192 0.000 1
477.757940 305.351576 0.000 1
477.716643 305.447104 0.000 1
477.675622 305.542768 0.000 1
477.634863 305.638560 0.000 1
477.594355 305.734474 0.000 1
477.554084 305.830500 0.000 1
477.514037 305.926632 0.000 1
477.474202 306.022862 0.000 1
477.434565 306.119183 0.000 1
477.395113 306.215586 0.000 1
477.355834 306.312065 0.000 1
477.316714 306.408612 0.000 1
477.277742 306.505218 0.000 1
477.238903 306.601877 0.000 1
477.200185 306.698582 0.000 1
477.161575 306.795323 0.000 1
477.123063 306.892096 0.000 1
477.084651 306.988900 0.000 1
477.046347 307.085737 0.000 1
477.008156 307.182611 0.000 1
476.970085 307.279523 0.000 1
476.932141 307.376475 0.000 1
476.894330 307.473469 0.000 1
476.856658 307.570508 0.000 1
476.819132 307.667594 0.000 1
476.781759 307.764729 0.000 1
476.744545 307.861915 0.000 1
476.707496 307.959155 0.000 1
476.670619 308.056450 0.000 1
476.633920 308.153804 0.000 1
476.597407 308.251217 0.000 1
476.561085 308.348692 0.000 1
476.524960 308.446232 0.000 1
476.489040 308.543839 0.000 1
476.453331 308.641515 0.000 1
476.417839 308.739261 0.000 1
476.382571 308.837081 0.000 1
476.347533 308.934976 0.000 1
476.312732 309.032949 0.000 1
476.278174 309.131002 0.000 1
476.243866 309.229137 0.000 1
476.209814 309.327356 0.000 1
476.176025 309.425662 0.000 1
476.142505 309.524056 0.000 1
476.109261 309.622541 0.000 1
476.076299 309.721119 0.000 1
476.043625 309.819793 0.000 1
476.011247 309.918564 0.000 1
475.979170 310.017434 0.000 1
475.947401 310.116407 0.000 1
475.915944 310.215482 0.000 1
475.884787 310.314657 0.000 1
475.853915 310.413926 0.000 1
475.823313 310.513284 0.000 1
475.792964 310.612726 0.000 1
475.762854 310.712247 0.000 1
475.732967 310.811842 0.000 1
475.703287 310.911506 0.000 1
475.673800 311.011233 0.000 1
475.644489 311.111018 0.000 1
475.615339 311.210857 0.000 1
475.586335 311.310743 0.000 1
475.557461 311.410673 0.000 1
475.528701 311.510641 0.000 1
475.500041 311.610642 0.000 1
475.471464 311.710670 0.000 1
475.442956 311.810721 0.000 1
475.414500 311.910789 0.000 1
475.386082 312.010870 0.000 1
475.357686 312.110958 0.000 1
475.329295 312.211048 0.000 1
475.300896 312.311135 0.000 1
475.272472 312.411214 0.000 1
475.244008 312.511279 0.000 1
475.215488 312.611326 0.000 1
475.186897 312.711350 0.000 1
475.158220 312.811345 0.000 1
475.129441 312.911306 0.000 1
475.100544 313.011228 0.000 1
475.071514 313.111107 0.000 1
475.042335 313.210936 0.000 1
475.012993 313.310711 0.000 1
474.983472 313.410427 0.000 1
474.953755 313.510078 0.000 1
474.923828 313.609660 0.000 1
474.893675 313.709167 0.000 1
474.863281 313.808594 0.000 1
474.833581 313.913276 0.000 1
474.803761 314.017924 0.000 1
474.773839 314.122543 0.000 1
474.743834 314.227139 0.000 1
474.713766 314.331716 0.000 1
474.683654 314.436281 0.000 1
474.653516 314.540838 0.000 1
474.623373 314.645394 0.000 1
474.593242 314.749953 0.000 1
474.563143 314.854522 0.000 1
474.533095 314.959105 0.000 1
474.503117 315.063708 0.000 1
474.473228 315.168336 0.000 1
474.443447 315.272996 0.000 1
474.413794 315.377692 0.000 1
474.384286 315.482429 0.000 1
474.354944 315.587214 0.000 1
474.325779 315.692049 0.000 1
474.296793 315.796934 0.000 1
474.267985 315.901870 0.000 1
474.239356 316.006855 0.000 1
474.210905 316.111889 0.000 1
474.182633 316.216972 0.000 1
474.154540 316.322103 0.000 1
474.126625 316.427281 0.000 1
474.098889 316.532507 0.000 1
474.071331 316.637780 0.000 1
474.043952 316.743099 0.000 1
474.016752 316.848464 0.000 1
473.989730 316.953875 0.000 1
473.962887 317.059330 0.000 1
473.936223 317.164831 0.000 1
473.909737 317.270375 0.000 1
473.883431 317.375964 0.000 1
473.857303 317.481595 0.000 1
473.831352 317.587269 0.000 1
473.805571 317.692984 0.000 1
473.779949 317.798737 0.000 1
473.754476 317.904525 0.000 1
473.729142 318.010347 0.000 1
473.703937 318.116200 0.000 1
473.678851 318.222081 0.000 1
473.653873 318.327989 0.000 1
473.628994 318.433920 0.000 1
473.604204 318.539873 0.000 1
473.579493 318.645844 0.000 1
473.554850 318.751832 0.000 1
473.530265 318.857835 0.000 1
473.505728 318.963849 0.000 1
473.481230 319.069872 0.000 1
473.456760 319.175902 0.000 1
473.432308 319.281937 0.000 1
473.407864 319.387974 0.000 1
473.383418 319.494010 0.000 1
473.358959 319.600044 0.000 1
473.334478 319.706073 0.000 1
473.309968 319.812094 0.000 1
473.285433 319.918110 0.000 1
473.260878 320.024122 0.000 1
473.236311 320.130130 0.000 1
473.211739 320.236138 0.000 1
