X Y Z CORTAR
-118.346289 559.580139 0.000 1
-118.318493 559.593893 0.000 1
-118.290595 559.607435 0.000 1
-118.262598 559.620766 0.000 1
-118.234502 559.633889 0.000 1
-118.206309 559.646808 0.000 1
-118.178020 559.659525 0.000 1
-118.149638 559.672044 0.000 1
-118.121163 559.684366 0.000 1
-118.092597 559.696496 0.000 1
-118.063941 559.708435 0.000 1
-118.035198 559.720187 0.000 1
-118.006368 559.731754 0.000 1
-117.977452 559.743140 0.000 1
-117.948453 559.754347 0.000 1
-117.919372 559.765378 0.000 1
-117.890210 559.776236 0.000 1
-117.860969 559.786924 0.000 1
-117.831650 559.797445 0.000 1
-117.802255 559.807793 0.000 1
-117.772785 559.817959 0.000 1
-117.743242 559.827934 0.000 1
-117.713627 559.837708 0.000 1
-117.683942 559.847271 0.000 1
-117.654189 559.856614 0.000 1
-117.624369 559.865727 0.000 1
-117.594483 559.874600 0.000 1
-117.564533 559.883225 0.000 1
-117.534520 559.891590 0.000 1
-117.504447 559.899686 0.000 1
-117.474314 559.907505 0.000 1
-117.444123 559.915036 0.000 1
-117.413876 559.922269 0.000 1
-117.383573 559.929195 0.000 1
-117.353218 559.935804 0.000 1
-117.322811 559.942087 0.000 1
-117.292353 559.948034 0.000 1
-117.261847 559.953634 0.000 1
-117.231293 559.958880 0.000 1
-117.200694 559.963761 0.000 1
-117.170050 559.968267 0.000 1
-117.139364 559.972388 0.000 1
-117.108637 559.976116 0.000 1
-117.077870 559.979440 0.000 1
-117.047065 559.982352 0.000 1
-117.016224 559.984868 0.000 1
-116.985350 559.987013 0.000 1
-116.954445 559.988815 0.000 1
-116.923511 559.990301 0.000 1
-116.892551 559.991499 0.000 1
-116.861568 559.992436 0.000 1
-116.830563 559.993139 0.000 1
-116.799540 559.993634 0.000 1
-116.768500 559.993951 0.000 1
-116.737447 559.994115 0.000 1
-116.706383 559.994154 0.000 1
-116.675309 559.994095 0.000 1
-116.644229 559.993965 0.000 1
-116.613146 559.993792 0.000 1
-116.582061 559.993604 0.000 1
-116.550976 559.993426 0.000 1
-116.519896 559.993287 0.000 1
-116.488821 559.993213 0.000 1
-116.457755 559.993232 0.000 1
-116.426699 559.993372 0.000 1
-116.395657 559.993659 0.000 1
-116.364631 559.994120 0.000 1
-116.333622 559.994783 0.000 1
-116.302635 559.995676 0.000 1
-116.271671 559.996824 0.000 1
-116.240732 559.998257 0.000 1
-116.209821 560.000000 0.000 1
-101.571429 560.000000 0.000 1
-101.422564 559.994810 0.000 1
-101.273588 559.991274 0.000 1
-101.124523 559.989060 0.000 1
-100.975393 559.987839 0.000 1
-100.826217 559.987277 0.000 1
-100.677020 559.987044 0.000 1
-100.527823 559.986809 0.000 1
-100.378649 559.986240 0.000 1
-100.229519 559.985005 0.000 1
-100.080456 559.982775 0.000 1
-99.931481 559.979217 0.000 1
-99.782618 559.974000 0.000 1
-99.633888 559.966792 0.000 1
-99.485313 559.957277 0.000 1
-99.336903 559.945381 0.000 1
-99.188657 559.931248 0.000 1
-99.040574 559.915027 0.000 1
-98.892653 559.896868 0.000 1
-98.744893 559.876921 0.000 1
-98.597294 559.855335 0.000 1
-98.449855 559.832260 0.000 1
-98.302575 559.807846 0.000 1
-98.155452 559.782242 0.000 1
-98.008486 559.755599 0.000 1
-97.861676 559.728065 0.000 1
-97.715022 559.699791 0.000 1
-97.568522 559.670925 0.000 1
-97.422179 559.641538 0.000 1
-97.276001 559.611590 0.000 1
-97.129997 559.581036 0.000 1
-96.984175 559.549828 0.000 1
-96.838544 559.517920 0.000 1
-96.693112 559.485265 0.000 1
-96.547887 559.451816 0.000 1
-96.402878 559.417527 0.000 1
-96.258094 559.382350 0.000 1
-96.113543 559.346240 0.000 1
-95.969233 559.309149 0.000 1
-95.825173 559.271030 0.000 1
-95.681371 559.231838 0.000 1
-95.537844 559.191541 0.000 1
-95.394613 559.150116 0.000 1
-95.251699 559.107543 0.000 1
-95.109125 559.063802 0.000 1
-94.966913 559.018872 0.000 1
-94.825083 558.972731 0.000 1
-94.683659 558.925359 0.000 1
-94.542662 558.876736 0.000 1
-94.402113 558.826840 0.000 1
-94.262034 558.775651 0.000 1
-94.122447 558.723148 0.000 1
-93.983375 558.669310 0.000 1
-93.844836 558.614122 0.000 1
-93.706837 558.557598 0.000 1
-93.569386 558.499756 0.000 1
-93.432485 558.440616 0.000 1
-93.296141 558.380198 0.000 1
-93.160358 558.318521 0.000 1
-93.025142 558.255606 0.000 1
-92.890498 558.191471 0.000 1
-92.756430 558.126136 0.000 1
-92.622944 558.059621 0.000 1
-92.490045 557.991945 0.000 1
-92.357737 557.923129 0.000 1
-92.226027 557.853191 0.000 1
-92.094916 557.782149 0.000 1
-91.964409 557.710015 0.000 1
-91.834507 557.636805 0.000 1
-91.705211 557.562531 0.000 1
-91.576525 557.487207 0.000 1
-91.448450 557.410848 0.000 1
-91.320989 557.333466 0.000 1
-91.194143 557.255076 0.000 1
-91.067915 557.175691 0.000 1
-90.942308 557.095325 0.000 1
-90.817322 557.013992 0.000 1
-90.692961 556.931705 0.000 1
-90.569227 556.848476 0.000 1
-90.446132 556.764307 0.000 1
-90.323687 556.679197 0.000 1
-90.201903 556.593145 0.000 1
-90.080792 556.506151 0.000 1
-89.960367 556.418214 0.000 1
-89.840639 556.329333 0.000 1
-89.721619 556.239508 0.000 1
-89.603321 556.148738 0.000 1
-89.485754 556.057022 0.000 1
-89.368932 555.964360 0.000 1
-89.252866 555.870750 0.000 1
-89.137567 555.776194 0.000 1
-89.023044 555.680695 0.000 1
-88.909295 555.584270 0.000 1
-88.796320 555.486934 0.000 1
-88.684120 555.388704 0.000 1
-88.572693 555.289597 0.000 1
-88.462039 555.189627 0.000 1
-88.352158 555.088812 0.000 1
-88.243050 554.987167 0.000 1
-88.134713 554.884709 0.000 1
-88.027147 554.781453 0.000 1
-87.920352 554.677417 0.000 1
-87.814328 554.572616 0.000 1
-87.709073 554.467066 0.000 1
-87.604575 554.360786 0.000 1
-87.500816 554.253796 0.000 1
-87.397775 554.146117 0.000 1
-87.295433 554.037768 0.000 1
-87.193772 553.928770 0.000 1
-87.092770 553.819144 0.000 1
-86.992410 553.708908 0.000 1
-86.892671 553.598084 0.000 1
-86.793534 553.486691 0.000 1
-86.694979 553.374751 0.000 1
-86.596988 553.262282 0.000 1
-86.499540 553.149306 0.000 1
-86.402632 553.035832 0.000 1
-86.306328 552.921826 0.000 1
-86.210713 552.807243 0.000 1
-86.115868 552.692036 0.000 1
-86.021877 552.576158 0.000 1
-85.928823 552.459564 0.000 1
-85.836791 552.342208 0.000 1
-85.745862 552.224044 0.000 1
-85.656120 552.105025 0.000 1
-85.567649 551.985105 0.000 1
-85.480532 551.864238 0.000 1
-85.394851 551.742379 0.000 1
-85.310685 551.619484 0.000 1
-85.228019 551.495571 0.000 1
-85.146763 551.370707 0.000 1
-85.066825 551.244961 0.000 1
-84.988115 551.118401 0.000 1
-84.910539 550.991094 0.000 1
-84.834006 550.863109 0.000 1
-84.758425 550.734514 0.000 1
-84.683704 550.605377 0.000 1
-84.609750 550.475767 0.000 1
-84.536473 550.345751 0.000 1
-84.463780 550.215398 0.000 1
-84.391584 550.084773 0.000 1
-84.319894 549.953887 0.000 1
-84.248805 549.822698 0.000 1
-84.178418 549.691161 0.000 1
-84.108835 549.559233 0.000 1
-84.040156 549.426870 0.000 1
-83.972482 549.294027 0.000 1
-83.905913 549.160661 0.000 1
-83.840551 549.026728 0.000 1
-83.776495 548.892183 0.000 1
-83.713848 548.756983 0.000 1
-83.652708 548.621083 0.000 1
-83.593172 548.484444 0.000 1
-83.535259 548.347072 0.000 1
-83.478943 548.209002 0.000 1
-83.424195 548.070272 0.000 1
-83.370987 547.930917 0.000 1
-83.319291 547.790974 0.000 1
-83.269078 547.650480 0.000 1
-83.220321 547.509471 0.000 1
-83.172992 547.367985 0.000 1
-83.127061 547.226056 0.000 1
-83.082502 547.083723 0.000 1
-83.039286 546.941021 0.000 1
-82.997380 546.797984 0.000 1
-82.956722 546.654630 0.000 1
-82.917244 546.510970 0.000 1
-82.878875 546.367017 0.000 1
-82.841546 546.222782 0.000 1
-82.805187 546.078278 0.000 1
-82.769729 545.933516 0.000 1
-82.735100 545.788509 0.000 1
-82.701233 545.643268 0.000 1
-82.668057 545.497807 0.000 1
-82.635502 545.352135 0.000 1
-82.603499 545.206267 0.000 1
-82.572042 545.060210 0.000 1
-82.541315 544.913962 0.000 1
-82.511531 544.767519 0.000 1
-82.482907 544.620877 0.000 1
-82.455658 544.474033 0.000 1
-82.430000 544.326982 0.000 1
-82.406148 544.179721 0.000 1
-82.384317 544.032245 0.000 1
-82.364724 543.884551 0.000 1
-82.347583 543.736635 0.000 1
-82.333110 543.588492 0.000 1
-82.321521 543.440120 0.000 1
-82.312867 543.291523 0.000 1
-82.306764 543.142733 0.000 1
-82.302756 542.993783 0.000 1
-82.300387 542.844708 0.000 1
-82.299201 542.695543 0.000 1
-82.298742 542.546324 0.000 1
-82.298554 542.397083 0.000 1
-82.298181 542.247857 0.000 1
-82.297166 542.098679 0.000 1
-82.295054 541.949585 0.000 1
-82.291389 541.800609 0.000 1
-82.285714 541.651786 0.000 1
-82.288222 541.547139 0.000 1
-82.290120 541.442466 0.000 1
-82.291520 541.337771 0.000 1
-82.292537 541.233059 0.000 1
-82.293284 541.128335 0.000 1
-82.293875 541.023604 0.000 1
-82.294423 540.918871 0.000 1
-82.295042 540.814142 0.000 1
-82.295845 540.709421 0.000 1
-82.296946 540.604712 0.000 1
-82.298459 540.500022 0.000 1
-82.300498 540.395355 0.000 1
-82.303175 540.290716 0.000 1
-82.306605 540.186110 0.000 1
-82.310891 540.081541 0.000 1
-82.316044 539.977012 0.000 1
-82.322015 539.872520 0.000 1
-82.328755 539.768066 0.000 1
-82.336216 539.663648 0.000 1
-82.344347 539.559266 0.000 1
-82.353100 539.454917 0.000 1
-82.362427 539.350603 0.000 1
-82.372277 539.246321 0.000 1
-82.382603 539.142072 0.000 1
-82.393356 539.037853 0.000 1
-82.404485 538.933664 0.000 1
-82.415943 538.829505 0.000 1
-82.427680 538.725374 0.000 1
-82.439653 538.621271 0.000 1
-82.451872 538.517201 0.000 1
-82.464378 538.413173 0.000 1
-82.477211 538.309194 0.000 1
-82.490411 538.205273 0.000 1
-82.504020 538.101419 0.000 1
-82.518079 537.997639 0.000 1
-82.532627 537.893943 0.000 1
-82.547705 537.790337 0.000 1
-82.563355 537.686831 0.000 1
-82.579616 537.583433 0.000 1
-82.596530 537.480150 0.000 1
-82.614137 537.376992 0.000 1
-82.632478 537.273967 0.000 1
-82.651564 537.171077 0.000 1
-82.671352 537.068315 0.000 1
-82.691794 536.965671 0.000 1
-82.712839 536.863137 0.000 1
-82.734440 536.760705 0.000 1
-82.756545 536.658364 0.000 1
-82.779106 536.556106 0.000 1
-82.802074 536.453923 0.000 1
-82.825399 536.351804 0.000 1
-82.849032 536.249743 0.000 1
-82.872924 536.147728 0.000 1
-82.897025 536.045752 0.000 1
-82.921286 535.943806 0.000 1
-82.945701 535.841892 0.000 1
-82.970338 535.740034 0.000 1
-82.995270 535.638255 0.000 1
-83.020574 535.536580 0.000 1
-83.046323 535.435034 0.000 1
-83.072592 535.333641 0.000 1
-83.099456 535.232426 0.000 1
-83.126990 535.131414 0.000 1
-83.155268 535.030629 0.000 1
-83.184366 534.930095 0.000 1
-83.214358 534.829838 0.000 1
-83.245318 534.729882 0.000 1
-83.277313 534.630249 0.000 1
-83.310328 534.530938 0.000 1
-83.344310 534.431937 0.000 1
-83.379203 534.333233 0.000 1
-83.414954 534.234816 0.000 1
-83.451507 534.136671 0.000 1
-83.488810 534.038787 0.000 1
-83.526807 533.941151 0.000 1
-83.565444 533.843753 0.000 1
-83.604667 533.746578 0.000 1
-83.644421 533.649615 0.000 1
-83.684652 533.552851 0.000 1
-83.725308 533.456276 0.000 1
-83.766374 533.359888 0.000 1
-83.807871 533.263700 0.000 1
-83.849819 533.167723 0.000 1
-83.892239 533.071967 0.000 1
-83.935153 532.976444 0.000 1
-83.978580 532.881166 0.000 1
-84.022544 532.786144 0.000 1
-84.067063 532.691389 0.000 1
-84.112160 532.596912 0.000 1
-84.157855 532.502725 0.000 1
-84.204169 532.408840 0.000 1
-84.251122 532.315266 0.000 1
-84.298724 532.222013 0.000 1
-84.346979 532.129089 0.000 1
-84.395887 532.036501 0.000 1
-84.445453 531.944256 0.000 1
-84.495678 531.852361 0.000 1
-84.546566 531.760823 0.000 1
-84.598118 531.669651 0.000 1
-84.650338 531.578850 0.000 1
-84.703228 531.488430 0.000 1
-84.756790 531.398396 0.000 1
-84.811028 531.308756 0.000 1
-84.865944 531.219520 0.000 1
-84.921551 531.130705 0.000 1
-84.977859 531.042334 0.000 1
-85.034884 530.954427 0.000 1
-85.092636 530.867006 0.000 1
-85.151129 530.780092 0.000 1
-85.210375 530.693707 0.000 1
-85.270387 530.607872 0.000 1
-85.331179 530.522608 0.000 1
-85.392762 530.437937 0.000 1
-85.455150 530.353881 0.000 1
-85.518355 530.270459 0.000 1
-85.582359 530.187666 0.000 1
-85.647102 530.105452 0.000 1
-85.712517 530.023763 0.000 1
-85.778539 529.942547 0.000 1
-85.845103 529.861749 0.000 1
-85.912141 529.781318 0.000 1
-85.979589 529.701198 0.000 1
-86.047381 529.621338 0.000 1
-86.115451 529.541684 0.000 1
-86.183733 529.462182 0.000 1
-86.252163 529.382779 0.000 1
-86.320683 529.303432 0.000 1
-86.389333 529.224187 0.000 1
-86.458198 529.145133 0.000 1
-86.527365 529.066362 0.000 1
-86.596919 528.987965 0.000 1
-86.666947 528.910035 0.000 1
-86.737536 528.832661 0.000 1
-86.808772 528.755935 0.000 1
-86.880741 528.679948 0.000 1
-86.953529 528.604792 0.000 1
-87.027223 528.530558 0.000 1
-87.101909 528.457337 0.000 1
-87.177635 528.385183 0.000 1
-87.254347 528.314046 0.000 1
-87.331968 528.243857 0.000 1
-87.410424 528.174548 0.000 1
-87.489642 528.106050 0.000 1
-87.569547 528.038297 0.000 1
-87.650063 527.971218 0.000 1
-87.731118 527.904747 0.000 1
-87.812636 527.838814 0.000 1
-87.894543 527.773352 0.000 1
-87.976764 527.708292 0.000 1
-88.059226 527.643566 0.000 1
-88.141894 527.579145 0.000 1
-88.224780 527.515046 0.000 1
-88.307901 527.451290 0.000 1
-88.391271 527.387897 0.000 1
-88.474907 527.324887 0.000 1
-88.558824 527.262281 0.000 1
-88.643039 527.200099 0.000 1
-88.727566 527.138362 0.000 1
-88.812423 527.077090 0.000 1
-88.897625 527.016303 0.000 1
-88.983187 526.956022 0.000 1
-89.069125 526.896267 0.000 1
-89.155444 526.837048 0.000 1
-89.242142 526.778368 0.000 1
-89.329213 526.720229 0.000 1
-89.416655 526.662631 0.000 1
-89.504464 526.605578 0.000 1
-89.592635 526.549069 0.000 1
-89.681166 526.493108 0.000 1
-89.770051 526.437697 0.000 1
-89.859288 526.382835 0.000 1
-89.948872 526.328527 0.000 1
-90.038799 526.274772 0.000 1
-90.129067 526.221574 0.000 1
-90.219675 526.168945 0.000 1
-90.310629 526.116913 0.000 1
-90.401937 526.065509 0.000 1
-90.493606 526.014764 0.000 1
-90.585643 525.964707 0.000 1
-90.678055 525.915369 0.000 1
-90.770848 525.866781 0.000 1
-90.864030 525.818972 0.000 1
-90.957608 525.771973 0.000 1
-91.051589 525.725814 0.000 1
-91.145980 525.680525 0.000 1
-91.240788 525.636137 0.000 1
-91.336014 525.592667 0.000 1
-91.431619 525.550029 0.000 1
-91.527541 525.508093 0.000 1
-91.623722 525.466725 0.000 1
-91.720101 525.425794 0.000 1
-91.816618 525.385168 0.000 1
-91.913213 525.344715 0.000 1
-92.009827 525.304301 0.000 1
-92.106399 525.263796 0.000 1
-92.202870 525.223067 0.000 1
-92.299179 525.181982 0.000 1
-92.395266 525.140408 0.000 1
-92.491071 525.098214 0.000 1
-82.285714 505.102679 0.000 1
-82.285714 503.776786 0.000 1
-82.289670 503.743041 0.000 1
-82.292931 503.709153 0.000 1
-82.295591 503.675139 0.000 1
-82.297744 503.641020 0.000 1
-82.299481 503.606814 0.000 1
-82.300897 503.572542 0.000 1
-82.302084 503.538222 0.000 1
-82.303135 503.503874 0.000 1
-82.304144 503.469517 0.000 1
-82.305204 503.435171 0.000 1
-82.306407 503.400854 0.000 1
-82.307847 503.366587 0.000 1
-82.309618 503.332389 0.000 1
-82.311811 503.298278 0.000 1
-82.314520 503.264274 0.000 1
-82.317839 503.230398 0.000 1
-82.321860 503.196667 0.000 1
-82.326677 503.163101 0.000 1
-82.332382 503.129720 0.000 1
-82.339055 503.096541 0.000 1
-82.346685 503.063566 0.000 1
-82.355232 503.030793 0.000 1
-82.364654 502.998219 0.000 1
-82.374909 502.965842 0.000 1
-82.385956 502.933658 0.000 1
-82.397752 502.901665 0.000 1
-82.410256 502.869861 0.000 1
-82.423427 502.838243 0.000 1
-82.437223 502.806808 0.000 1
-82.451601 502.775554 0.000 1
-82.466521 502.744478 0.000 1
-82.481941 502.713577 0.000 1
-82.497819 502.682849 0.000 1
-82.514113 502.652291 0.000 1
-82.530781 502.621901 0.000 1
-82.547783 502.591675 0.000 1
-82.565076 502.561612 0.000 1
-82.582618 502.531708 0.000 1
-82.600369 502.501961 0.000 1
-82.618286 502.472368 0.000 1
-82.636341 502.442928 0.000 1
-82.654535 502.413638 0.000 1
-82.672867 502.384498 0.000 1
-82.691341 502.355506 0.000 1
-82.709956 502.326661 0.000 1
-82.728716 502.297962 0.000 1
-82.747620 502.269407 0.000 1
-82.766672 502.240995 0.000 1
-82.785872 502.212725 0.000 1
-82.805222 502.184596 0.000 1
-82.824724 502.156607 0.000 1
-82.844378 502.128756 0.000 1
-82.864188 502.101041 0.000 1
-82.884153 502.073462 0.000 1
-82.904276 502.046018 0.000 1
-82.924559 502.018706 0.000 1
-82.945002 501.991527 0.000 1
-82.965607 501.964478 0.000 1
-82.986377 501.937558 0.000 1
-83.007311 501.910767 0.000 1
-83.028413 501.884102 0.000 1
-83.049683 501.857563 0.000 1
-83.071123 501.831148 0.000 1
-83.092732 501.804857 0.000 1
-83.114508 501.778689 0.000 1
-83.136449 501.752644 0.000 1
-83.158553 501.726721 0.000 1
-83.180818 501.700921 0.000 1
-83.203242 501.675242 0.000 1
-83.225823 501.649685 0.000 1
-83.248558 501.624248 0.000 1
-83.271447 501.598933 0.000 1
-83.294486 501.573737 0.000 1
-83.317675 501.548661 0.000 1
-83.341010 501.523705 0.000 1
-83.364490 501.498867 0.000 1
-83.388113 501.474148 0.000 1
-83.411877 501.449548 0.000 1
-83.435780 501.425065 0.000 1
-83.459820 501.400700 0.000 1
-83.483994 501.376452 0.000 1
-83.508301 501.352320 0.000 1
-83.532740 501.328305 0.000 1
-83.557307 501.304406 0.000 1
-83.582000 501.280622 0.000 1
-83.606819 501.256953 0.000 1
-83.631760 501.233400 0.000 1
-83.656823 501.209961 0.000 1
-83.682009 501.186645 0.000 1
-83.707321 501.163460 0.000 1
-83.732762 501.140415 0.000 1
-83.758335 501.117517 0.000 1
-83.784042 501.094776 0.000 1
-83.809887 501.072200 0.000 1
-83.835871 501.049797 0.000 1
-83.861999 501.027577 0.000 1
-83.888272 501.005547 0.000 1
-83.914695 500.983717 0.000 1
-83.941268 500.962094 0.000 1
-83.967996 500.940688 0.000 1
-83.994880 500.919506 0.000 1
-84.021925 500.898558 0.000 1
-84.049132 500.877852 0.000 1
-84.076505 500.857397 0.000 1
-84.104046 500.837200 0.000 1
-84.131758 500.817272 0.000 1
-84.159644 500.797619 0.000 1
-84.187707 500.778251 0.000 1
-84.215949 500.759176 0.000 1
-84.244373 500.740403 0.000 1
-84.272983 500.721941 0.000 1
-84.301781 500.703797 0.000 1
-84.330769 500.685981 0.000 1
-84.359951 500.668501 0.000 1
-84.389325 500.651355 0.000 1
-84.418885 500.634535 0.000 1
-84.448626 500.618031 0.000 1
-84.478541 500.601834 0.000 1
-84.508625 500.585932 0.000 1
-84.538871 500.570318 0.000 1
-84.569275 500.554980 0.000 1
-84.599830 500.539909 0.000 1
-84.630529 500.525095 0.000 1
-84.661369 500.510529 0.000 1
-84.692341 500.496201 0.000 1
-84.723442 500.482101 0.000 1
-84.754664 500.468219 0.000 1
-84.786002 500.454546 0.000 1
-84.817450 500.441071 0.000 1
-84.849003 500.427785 0.000 1
-84.880653 500.414678 0.000 1
-84.912397 500.401741 0.000 1
-84.944227 500.388963 0.000 1
-84.976137 500.376335 0.000 1
-85.008123 500.363847 0.000 1
-85.040177 500.351490 0.000 1
-85.072295 500.339253 0.000 1
-85.104470 500.327127 0.000 1
-85.136697 500.315102 0.000 1
-85.168969 500.303168 0.000 1
-85.201281 500.291315 0.000 1
-85.233628 500.279541 0.000 1
-85.266012 500.267856 0.000 1
-85.298433 500.256275 0.000 1
-85.330892 500.244812 0.000 1
-85.363390 500.233480 0.000 1
-85.395929 500.222292 0.000 1
-85.428509 500.211264 0.000 1
-85.461131 500.200409 0.000 1
-85.493796 500.189740 0.000 1
-85.526505 500.179272 0.000 1
-85.559260 500.169018 0.000 1
-85.592062 500.158992 0.000 1
-85.624910 500.149209 0.000 1
-85.657807 500.139681 0.000 1
-85.690754 500.130423 0.000 1
-85.723751 500.121448 0.000 1
-85.756799 500.112771 0.000 1
-85.789900 500.104405 0.000 1
-85.823054 500.096364 0.000 1
-85.856263 500.088662 0.000 1
-85.889527 500.081313 0.000 1
-85.922848 500.074330 0.000 1
-85.956227 500.067728 0.000 1
-85.989664 500.061520 0.000 1
-86.023161 500.055720 0.000 1
-86.056718 500.050342 0.000 1
-86.090337 500.045399 0.000 1
-86.124019 500.040907 0.000 1
-86.157765 500.036876 0.000 1
-86.191572 500.033296 0.000 1
-86.225436 500.030139 0.000 1
-86.259355 500.027376 0.000 1
-86.293324 500.024979 0.000 1
-86.327339 500.022918 0.000 1
-86.361395 500.021166 0.000 1
-86.395491 500.019693 0.000 1
-86.429620 500.018471 0.000 1
-86.463780 500.017471 0.000 1
-86.497966 500.016664 0.000 1
-86.532175 500.016022 0.000 1
-86.566402 500.015517 0.000 1
-86.600644 500.015119 0.000 1
-86.634897 500.014800 0.000 1
-86.669157 500.014531 0.000 1
-86.703420 500.014284 0.000 1
-86.737682 500.014030 0.000 1
-86.771938 500.013740 0.000 1
-86.806187 500.013386 0.000 1
-86.840422 500.012939 0.000 1
-86.874641 500.012370 0.000 1
-86.908839 500.011651 0.000 1
-86.943013 500.010752 0.000 1
-86.977158 500.009646 0.000 1
-87.011271 500.008304 0.000 1
-87.045348 500.006697 0.000 1
-87.079384 500.004797 0.000 1
-87.113377 500.002574 0.000 1
-87.147321 500.000000 0.000 1
-87.169516 500.002464 0.000 1
-87.191742 500.004756 0.000 1
-87.213998 500.006885 0.000 1
-87.236281 500.008858 0.000 1
-87.258592 500.010684 0.000 1
-87.280929 500.012370 0.000 1
-87.303289 500.013924 0.000 1
-87.325672 500.015353 0.000 1
-87.348076 500.016666 0.000 1
-87.370500 500.017871 0.000 1
-87.392942 500.018974 0.000 1
-87.415401 500.019985 0.000 1
-87.437876 500.020911 0.000 1
-87.460364 500.021760 0.000 1
-87.482866 500.022539 0.000 1
-87.505378 500.023256 0.000 1
-87.527901 500.023920 0.000 1
-87.550431 500.024538 0.000 1
-87.572969 500.025118 0.000 1
-87.595512 500.025668 0.000 1
-87.618059 500.026195 0.000 1
