X Y Z CORTAR
253.762657 150.523973 0.000 1
258.025314 154.177514 0.000 1
257.451508 145.338757 0.000 1
256.600592 134.310893 0.000 1
255.625509 125.995852 0.000 1
254.500026 119.789956 0.000 1
253.147760 115.717071 0.000 1
250.363592 111.041620 0.000 1
244.349173 103.448757 0.000 1
236.070227 93.862442 0.000 1
225.326695 82.161513 0.000 1
220.816485 77.185593 0.000 1
216.503728 72.091906 0.000 1
212.907606 67.541974 0.000 1
210.981237 64.620748 0.000 1
207.809083 59.000000 0.000 1
180.000000 59.000000 0.000 1
152.190917 59.000000 0.000 1
149.015032 64.627360 0.000 1
146.902949 67.754936 0.000 1
142.623492 72.937333 0.000 1
137.300718 78.971299 0.000 1
131.379320 85.295544 0.000 1
116.909577 101.057964 0.000 1
109.387781 111.512744 0.000 1
105.458972 121.126290 0.000 1
103.575071 133.000000 0.000 1
103.290334 137.065853 0.000 1
102.957616 141.428116 0.000 1
102.628197 145.450985 0.000 1
102.361350 148.351032 0.000 1
101.780174 154.202065 0.000 1
107.209866 149.779520 0.000 1
109.754556 147.901761 0.000 1
112.933463 145.912815 0.000 1
116.213876 144.114775 0.000 1
NaN NaN NaN NaN
139.676978 43.000000 0.000 1
140.553808 43.202339 0.000 1
141.856516 43.929765 0.000 1
143.293351 44.953637 0.000 1
144.670400 46.165158 0.000 1
146.277962 47.636284 0.000 1
147.315933 48.308028 0.000 1
147.984006 48.348022 0.000 1
148.423384 47.915158 0.000 1
149.224439 45.255274 0.000 1
150.473525 40.284075 0.000 1
151.819214 34.734397 0.000 1
151.709236 34.427389 0.000 1
149.940261 33.544411 0.000 1
145.453347 32.347809 0.000 1
140.845789 31.286656 0.000 1
139.403466 31.398670 0.000 1
137.265375 33.331873 0.000 1
133.281501 41.651522 0.000 1
129.655125 50.108149 0.000 1
129.539439 53.124262 0.000 1
130.087432 53.853201 0.000 1
130.766543 53.807658 0.000 1
131.832698 52.585464 0.000 1
134.079900 49.119496 0.000 1
135.762492 46.643890 0.000 1
137.355917 44.695295 0.000 1
138.747839 43.344778 0.000 1
NaN NaN NaN NaN
143.039645 60.922289 0.000 1
145.180470 56.725925 0.000 1
142.786383 54.331837 0.000 1
140.392295 51.937750 0.000 1
135.946148 59.674733 0.000 1
134.083236 63.078887 0.000 1
132.161745 66.914444 0.000 1
130.459469 70.593690 0.000 1
129.306602 73.455858 0.000 1
127.113203 79.500000 0.000 1
134.006011 72.309327 0.000 1
136.801868 69.248451 0.000 1
139.502925 65.998232 0.000 1
141.762975 63.012059 0.000 1
NaN NaN NaN NaN
143.007706 300.750000 0.000 1
143.515964 292.038316 0.000 1
147.608800 256.556225 0.000 1
152.103194 218.282412 0.000 1
152.842076 216.757924 0.000 1
153.691037 216.279597 0.000 1
157.185245 215.461863 0.000 1
161.391552 214.607161 0.000 1
166.184702 213.788431 0.000 1
174.025329 212.661189 0.000 1
178.638295 212.348505 0.000 1
183.367181 212.594593 0.000 1
191.841117 213.629516 0.000 1
197.059900 214.391615 0.000 1
201.699233 215.207714 0.000 1
205.552096 215.997340 0.000 1
206.666327 216.497963 0.000 1
207.555324 217.950158 0.000 1
208.776423 226.030564 0.000 1
210.301623 237.920528 0.000 1
212.552303 258.041579 0.000 1
214.241007 273.720348 0.000 1
215.667862 287.317193 0.000 1
216.876412 299.083474 0.000 1
216.977093 300.889291 0.000 1
217.151540 302.250112 0.000 1
217.683972 302.848093 0.000 1
218.797883 303.002237 0.000 1
221.750000 302.692659 0.000 1
227.397576 301.592944 0.000 1
234.068418 299.521225 0.000 1
241.934167 296.446083 0.000 1
251.291878 292.231380 0.000 1
256.388546 289.734491 0.000 1
259.943750 287.759305 0.000 1
262.353222 286.182434 0.000 1
262.594938 285.386809 0.000 1
261.029567 280.345047 0.000 1
257.906998 267.022379 0.000 1
254.969981 253.717952 0.000 1
253.475584 245.500000 0.000 1
252.242741 233.387791 0.000 1
251.399358 213.050429 0.000 1
250.918397 192.255166 0.000 1
251.689669 186.000926 0.000 1
252.626656 182.501852 0.000 1
231.063328 171.578508 0.000 1
222.299206 167.134146 0.000 1
213.796935 162.812982 0.000 1
206.525579 159.109122 0.000 1
202.564535 157.077582 0.000 1
195.629071 153.500000 0.000 1
180.003269 153.500000 0.000 1
164.377468 153.500000 0.000 1
157.438734 157.075565 0.000 1
153.475698 159.106332 0.000 1
146.199893 162.809860 0.000 1
137.692353 167.130932 0.000 1
128.922606 171.575565 0.000 1
107.345211 182.500000 0.000 1
108.296264 186.000000 0.000 1
109.078360 192.238097 0.000 1
108.604166 213.011333 0.000 1
107.763230 233.332814 0.000 1
106.524416 245.500000 0.000 1
105.030019 253.717952 0.000 1
102.093002 267.022379 0.000 1
98.970433 280.345047 0.000 1
97.405062 285.386809 0.000 1
97.993558 286.917709 0.000 1
108.318546 292.047367 0.000 1
118.820781 296.814191 0.000 1
127.500000 299.991353 0.000 1
130.254182 300.849665 0.000 1
132.737500 301.627616 0.000 1
134.822482 302.284031 0.000 1
135.500000 302.505050 0.000 1
136.080657 302.640699 0.000 1
137.160938 302.766286 0.000 1
138.432410 302.866089 0.000 1
139.750000 302.921053 0.000 1
141.497193 302.877454 0.000 1
142.398285 302.567787 0.000 1
142.857838 301.920170 0.000 1
NaN NaN NaN NaN
163.500000 359.374051 0.000 1
156.142042 358.297323 0.000 1
146.738200 356.388757 0.000 1
137.473167 354.166164 0.000 1
130.604371 352.091569 0.000 1
114.617444 345.306340 0.000 1
101.509510 337.016254 0.000 1
91.360342 327.278097 0.000 1
84.199607 316.170600 0.000 1
82.251295 311.690484 0.000 1
81.152676 308.120074 0.000 1
80.481040 303.965614 0.000 1
79.915309 297.170600 0.000 1
79.608026 291.437063 0.000 1
79.340517 283.607693 0.000 1
79.146108 275.176769 0.000 1
79.064040 267.387505 0.000 1
79.000000 249.275009 0.000 1
76.038553 245.548512 0.000 1
73.236320 241.209286 0.000 1
70.944227 235.876326 0.000 1
69.213802 229.709532 0.000 1
68.101476 222.860888 0.000 1
67.720094 208.970969 0.000 1
69.469155 192.191207 0.000 1
72.664078 176.271562 0.000 1
76.841592 165.500000 0.000 1
77.473906 164.097678 0.000 1
78.031955 162.353125 0.000 1
78.441776 160.558346 0.000 1
78.619573 159.000000 0.000 1
78.860736 156.983228 0.000 1
79.655995 153.160653 0.000 1
80.708789 148.681859 0.000 1
81.925396 144.036265 0.000 1
83.723674 136.521445 0.000 1
84.944073 129.181941 0.000 1
86.005852 119.176371 0.000 1
87.455728 100.975910 0.000 1
89.838626 69.379289 0.000 1
107.987387 40.939645 0.000 1
115.171202 29.799645 0.000 1
121.739640 19.862444 0.000 1
127.345676 11.576077 0.000 1
129.318074 9.123993 0.000 1
135.734369 4.528256 0.000 1
144.488071 1.790445 0.000 1
157.741293 0.379122 0.000 1
180.000000 0.000000 0.000 1
202.256668 0.378909 0.000 1
215.506904 1.789582 0.000 1
224.262784 4.527288 0.000 1
230.691695 9.123993 0.000 1
232.665449 11.574968 0.000 1
238.233655 19.814718 0.000 1
244.756553 29.699454 0.000 1
251.884497 40.777175 0.000 1
260.964717 55.191414 0.000 1
266.237943 64.033074 0.000 1
269.414670 69.978173 0.000 1
270.412642 73.277175 0.000 1
270.693689 76.016124 0.000 1
271.256091 83.162670 0.000 1
271.891006 91.691606 0.000 1
272.543862 101.000000 0.000 1
273.931776 118.815279 0.000 1
275.355369 131.178159 0.000 1
277.119535 140.897916 0.000 1
279.535615 149.923398 0.000 1
280.477232 153.185241 0.000 1
281.175667 156.243796 0.000 1
281.603255 158.808763 0.000 1
281.502499 159.992127 0.000 1
281.376649 160.892458 0.000 1
281.510061 162.020129 0.000 1
281.857966 163.184438 0.000 1
282.382507 164.204417 0.000 1
286.056355 172.227910 0.000 1
289.191892 185.144503 0.000 1
291.375177 199.824020 0.000 1
292.099844 214.000000 0.000 1
291.650581 224.492497 0.000 1
290.240772 232.561746 0.000 1
287.642343 239.380633 0.000 1
283.575432 245.944280 0.000 1
282.072358 248.522559 0.000 1
281.333971 251.186440 0.000 1
281.036528 255.439154 0.000 1
280.953002 266.444280 0.000 1
280.876689 273.899722 0.000 1
280.684522 282.209835 0.000 1
280.416087 290.105840 0.000 1
280.105025 296.163669 0.000 1
279.529904 303.687479 0.000 1
278.877540 307.985612 0.000 1
277.791339 311.586222 0.000 1
275.803685 316.163669 0.000 1
266.284676 329.909784 0.000 1
252.022830 341.519687 0.000 1
233.394200 350.656968 0.000 1
210.887242 357.031077 0.000 1
201.328905 358.420986 0.000 1
187.127206 359.391206 0.000 1
172.937439 359.827242 0.000 1
NaN NaN NaN NaN
199.000000 28.081787 0.000 1
198.263039 25.798840 0.000 1
196.374142 24.564115 0.000 1
192.117890 24.082692 0.000 1
180.000000 24.000000 0.000 1
167.882110 24.082692 0.000 1
163.625858 24.564115 0.000 1
161.736961 25.798840 0.000 1
161.000000 28.081787 0.000 1
161.363239 28.466997 0.000 1
166.423094 28.737918 0.000 1
172.507946 28.936488 0.000 1
180.000000 29.000000 0.000 1
187.492054 28.936488 0.000 1
193.576906 28.737918 0.000 1
198.636761 28.466997 0.000 1
NaN NaN NaN NaN
209.512144 350.087658 0.000 1
227.292026 345.350934 0.000 1
242.450312 338.921230 0.000 1
254.884569 330.862172 0.000 1
264.503844 321.241807 0.000 1
269.341375 313.896274 0.000 1
271.803500 307.101696 0.000 1
272.993171 297.254726 0.000 1
273.750076 275.027380 0.000 1
274.500000 245.130190 0.000 1
277.196386 242.315095 0.000 1
282.362161 233.442502 0.000 1
284.924597 219.941576 0.000 1
284.876607 203.362194 0.000 1
282.052130 184.996164 0.000 1
280.570433 178.936333 0.000 1
278.913244 173.550523 0.000 1
277.322643 169.256287 0.000 1
276.566822 169.099845 0.000 1
276.351284 169.465367 0.000 1
275.521571 172.376975 0.000 1
274.598216 175.754160 0.000 1
273.579948 179.684605 0.000 1
271.000000 189.862441 0.000 1
270.984687 239.181220 0.000 1
270.925319 258.172437 0.000 1
270.755820 274.355367 0.000 1
270.530187 288.656849 0.000 1
270.227067 289.666839 0.000 1
269.519881 290.338256 0.000 1
265.509339 292.575716 0.000 1
260.733400 295.126627 0.000 1
255.209106 297.930860 0.000 1
244.779181 302.778036 0.000 1
235.347681 306.437562 0.000 1
226.765438 308.977473 0.000 1
218.915049 310.424996 0.000 1
214.578181 310.630776 0.000 1
212.342363 309.731309 0.000 1
211.067546 307.503531 0.000 1
210.294973 302.569067 0.000 1
209.720194 297.000000 0.000 1
180.000000 297.000000 0.000 1
150.279806 297.000000 0.000 1
149.695809 302.658379 0.000 1
148.844757 307.732216 0.000 1
147.352304 309.918114 0.000 1
144.668781 310.667096 0.000 1
138.931591 310.057336 0.000 1
135.605532 309.446733 0.000 1
131.622420 308.535266 0.000 1
127.640017 307.490922 0.000 1
124.308892 306.467649 0.000 1
116.923531 303.574701 0.000 1
105.676534 298.325841 0.000 1
94.521799 292.799461 0.000 1
90.750000 290.237157 0.000 1
89.681070 288.121291 0.000 1
89.266681 281.395659 0.000 1
89.042864 269.356281 0.000 1
89.000000 239.276233 0.000 1
89.000000 189.862441 0.000 1
86.420052 179.684605 0.000 1
85.401784 175.754160 0.000 1
84.478429 172.376975 0.000 1
83.648716 169.465367 0.000 1
83.433178 169.099845 0.000 1
82.672167 169.257891 0.000 1
81.076308 173.584475 0.000 1
79.408112 179.030468 0.000 1
77.904483 185.194954 0.000 1
76.340099 194.203057 0.000 1
75.298665 204.580963 0.000 1
74.876065 214.692774 0.000 1
75.228814 222.807893 0.000 1
76.183113 228.695288 0.000 1
77.817312 234.063642 0.000 1
80.038294 238.668165 0.000 1
82.752345 242.262149 0.000 1
85.397461 245.024298 0.000 1
86.184317 274.262149 0.000 1
86.573830 285.943750 0.000 1
87.081116 296.298849 0.000 1
87.635430 304.852649 0.000 1
88.138289 307.831224 0.000 1
88.841997 309.888976 0.000 1
90.044670 312.555354 0.000 1
91.493179 315.343625 0.000 1
92.989166 317.831224 0.000 1
104.283102 330.272180 0.000 1
120.356720 340.353629 0.000 1
140.759576 347.812803 0.000 1
165.000000 352.397358 0.000 1
173.358494 352.832606 0.000 1
186.824946 352.373461 0.000 1
200.398938 351.418756 0.000 1
NaN NaN NaN NaN
204.977162 51.216527 0.000 1
204.911800 50.710262 0.000 1
204.434962 48.654230 0.000 1
203.851279 46.234073 0.000 1
203.163445 43.500000 0.000 1
201.372565 36.500000 0.000 1
180.000000 36.500000 0.000 1
158.627435 36.500000 0.000 1
156.836555 43.500000 0.000 1
156.148820 46.254255 0.000 1
155.564819 48.737500 0.000 1
155.101881 50.828091 0.000 1
155.022093 51.500000 0.000 1
155.458411 51.964985 0.000 1
161.429711 52.170150 0.000 1
169.174577 52.279831 0.000 1
179.999255 52.216527 0.000 1
189.584153 52.056340 0.000 1
197.649323 51.805845 0.000 1
204.703066 51.512025 0.000 1
NaN NaN NaN NaN
208.669779 286.750000 0.000 1
208.342421 284.441022 0.000 1
207.334313 275.495312 0.000 1
206.172543 264.921492 0.000 1
204.899786 253.000000 0.000 1
203.655395 241.289361 0.000 1
202.583338 231.392928 0.000 1
201.605287 222.476028 0.000 1
201.531763 222.273799 0.000 1
201.365123 222.165784 0.000 1
198.274861 221.646012 0.000 1
194.778830 221.081440 0.000 1
190.656243 220.454298 0.000 1
184.121227 219.595129 0.000 1
179.894652 219.363359 0.000 1
175.638463 219.630516 0.000 1
168.965777 220.549654 0.000 1
162.819687 221.556686 0.000 1
159.938995 222.270919 0.000 1
158.504131 223.051737 0.000 1
158.000000 224.111381 0.000 1
157.848010 227.003495 0.000 1
155.085490 253.133218 0.000 1
152.485413 277.431588 0.000 1
151.463282 285.750000 0.000 1
150.877454 290.000000 0.000 1
180.050018 290.000000 0.000 1
209.222582 290.000000 0.000 1
NaN NaN NaN NaN
226.668895 41.588350 0.000 1
224.815020 37.866062 0.000 1
223.008180 34.632832 0.000 1
221.394001 32.043401 0.000 1
220.596534 31.398670 0.000 1
219.154211 31.286656 0.000 1
214.546653 32.347809 0.000 1
210.059739 33.544411 0.000 1
208.290764 34.427389 0.000 1
208.180786 34.734397 0.000 1
209.526475 40.284075 0.000 1
210.775561 45.255274 0.000 1
211.576616 47.915158 0.000 1
212.015994 48.348022 0.000 1
212.684067 48.308028 0.000 1
213.722038 47.636284 0.000 1
215.329600 46.165158 0.000 1
216.707961 44.953648 0.000 1
218.148712 43.929765 0.000 1
219.456664 43.202888 0.000 1
220.340820 43.000000 0.000 1
221.277432 43.342208 0.000 1
222.623518 44.636890 0.000 1
224.161517 46.534408 0.000 1
225.793212 48.977059 0.000 1
227.910888 52.293510 0.000 1
228.990644 53.548515 0.000 1
229.725239 53.678579 0.000 1
230.359549 53.074021 0.000 1
230.542566 51.697325 0.000 1
229.998190 49.450387 0.000 1
228.793007 46.258992 0.000 1
NaN NaN NaN NaN
230.701881 73.420643 0.000 1
229.545903 70.572232 0.000 1
227.840747 66.904100 0.000 1
225.917386 63.076346 0.000 1
224.053852 59.674733 0.000 1
219.607705 51.937750 0.000 1
217.211001 54.334454 0.000 1
214.814296 56.731158 0.000 1
216.738442 60.481704 0.000 1
219.022801 64.023602 0.000 1
225.130802 71.538726 0.000 1
231.892033 79.625681 0.000 1
232.673997 79.659336 0.000 1
232.725401 79.452737 0.000 1
232.189466 77.731942 0.000 1
231.529452 75.740827 0.000 1
NaN NaN NaN NaN
254.000000 168.967881 0.000 1
252.291213 160.599458 0.000 1
247.482909 154.323217 0.000 1
238.625255 149.533622 0.000 1
224.192745 145.537679 0.000 1
215.387069 143.751445 0.000 1
211.843303 143.689753 0.000 1
209.598793 144.924806 0.000 1
207.461615 148.074228 0.000 1
206.055104 150.794121 0.000 1
223.277552 159.830031 0.000 1
235.436249 166.132771 0.000 1
244.069139 170.405597 0.000 1
250.383014 173.329972 0.000 1
252.750000 173.918067 0.000 1
253.301375 173.640065 0.000 1
253.691969 172.739773 0.000 1
253.929814 171.216377 0.000 1
NaN NaN NaN NaN
268.731104 169.370157 0.000 1
272.962208 153.240314 0.000 1
268.419038 143.370157 0.000 1
263.875869 133.500000 0.000 1
264.485060 145.500000 0.000 1
264.597021 154.794267 0.000 1
263.950032 163.384256 0.000 1
262.422594 172.336634 0.000 1
259.850168 182.770585 0.000 1
258.674552 187.941546 0.000 1
258.134276 192.651779 0.000 1
258.031218 199.150760 0.000 1
258.347716 212.500000 0.000 1
258.951550 226.497430 0.000 1
259.926867 239.057401 0.000 1
261.203176 249.669387 0.000 1
262.744500 257.500000 0.000 1
263.062526 257.467873 0.000 1
263.424947 248.603125 0.000 1
263.754459 237.179361 0.000 1
264.000000 223.000000 0.000 1
264.500000 185.500000 0.000 1
NaN NaN NaN NaN
