X Y Z CORTAR
NaN NaN NaN NaN
NaN NaN NaN NaN
50.592453 181.980973 0.000 1
50.634601 181.978814 0.000 1
50.676747 181.976633 0.000 1
50.718892 181.974431 0.000 1
50.761036 181.972208 0.000 1
50.803179 181.969963 0.000 1
50.845321 181.967697 0.000 1
50.887462 181.965410 0.000 1
50.929601 181.963101 0.000 1
50.971739 181.960770 0.000 1
51.013876 181.958419 0.000 1
51.056012 181.956046 0.000 1
51.098147 181.953651 0.000 1
51.140280 181.951236 0.000 1
51.182413 181.948798 0.000 1
51.224544 181.946340 0.000 1
51.266673 181.943860 0.000 1
51.308802 181.941359 0.000 1
51.350929 181.938836 0.000 1
51.393055 181.936292 0.000 1
51.435179 181.933727 0.000 1
51.477303 181.931140 0.000 1
51.519425 181.928532 0.000 1
51.561545 181.925902 0.000 1
51.603665 181.923252 0.000 1
51.645783 181.920579 0.000 1
51.687899 181.917886 0.000 1
51.730014 181.915171 0.000 1
51.750953 181.913800 0.000 1
51.771890 181.912398 0.000 1
51.792825 181.910966 0.000 1
51.813758 181.909502 0.000 1
51.834688 181.908007 0.000 1
51.855617 181.906481 0.000 1
51.876543 181.904924 0.000 1
51.897466 181.903337 0.000 1
51.918388 181.901718 0.000 1
51.939307 181.900068 0.000 1
51.960223 181.898388 0.000 1
51.981137 181.896676 0.000 1
52.002048 181.894933 0.000 1
52.022957 181.893159 0.000 1
52.043863 181.891355 0.000 1
52.064767 181.889519 0.000 1
52.085667 181.887653 0.000 1
52.106565 181.885755 0.000 1
52.127460 181.883827 0.000 1
52.148352 181.881867 0.000 1
52.169241 181.879877 0.000 1
52.190128 181.877856 0.000 1
52.211011 181.875804 0.000 1
52.231891 181.873721 0.000 1
52.252768 181.871607 0.000 1
52.273642 181.869462 0.000 1
52.294513 181.867286 0.000 1
52.315380 181.865079 0.000 1
52.336245 181.862841 0.000 1
52.357105 181.860573 0.000 1
52.377963 181.858273 0.000 1
52.398817 181.855943 0.000 1
52.419667 181.853582 0.000 1
52.440514 181.851189 0.000 1
52.461358 181.848766 0.000 1
52.482198 181.846312 0.000 1
52.503034 181.843828 0.000 1
52.523866 181.841312 0.000 1
52.544695 181.838766 0.000 1
52.565520 181.836188 0.000 1
52.586341 181.833580 0.000 1
52.607159 181.830941 0.000 1
52.627972 181.828271 0.000 1
52.648781 181.825571 0.000 1
52.669586 181.822839 0.000 1
52.690388 181.820077 0.000 1
52.711185 181.817284 0.000 1
52.731978 181.814460 0.000 1
52.752767 181.811605 0.000 1
52.773551 181.808720 0.000 1
52.794331 181.805804 0.000 1
52.815107 181.802857 0.000 1
52.835879 181.799879 0.000 1
52.856646 181.796870 0.000 1
52.877408 181.793831 0.000 1
52.898166 181.790761 0.000 1
52.918920 181.787660 0.000 1
52.939669 181.784529 0.000 1
52.960413 181.781366 0.000 1
52.981152 181.778174 0.000 1
53.001887 181.774950 0.000 1
53.022617 181.771695 0.000 1
53.043342 181.768410 0.000 1
53.064062 181.765095 0.000 1
53.084777 181.761748 0.000 1
53.105488 181.758371 0.000 1
53.126193 181.754963 0.000 1
53.146893 181.751525 0.000 1
53.167588 181.748055 0.000 1
53.188278 181.744556 0.000 1
53.208963 181.741025 0.000 1
53.229642 181.737464 0.000 1
53.250317 181.733873 0.000 1
53.270985 181.730250 0.000 1
53.291649 181.726597 0.000 1
53.312307 181.722914 0.000 1
53.332959 181.719200 0.000 1
53.353606 181.715455 0.000 1
53.374248 181.711680 0.000 1
53.394884 181.707874 0.000 1
53.415514 181.704037 0.000 1
53.436138 181.700171 0.000 1
53.456757 181.696273 0.000 1
53.477370 181.692345 0.000 1
53.497977 181.688386 0.000 1
53.518578 181.684397 0.000 1
53.539173 181.680378 0.000 1
53.559763 181.676328 0.000 1
53.580346 181.672247 0.000 1
53.600923 181.668136 0.000 1
53.621494 181.663995 0.000 1
53.642059 181.659823 0.000 1
53.662618 181.655620 0.000 1
53.683170 181.651387 0.000 1
53.703716 181.647124 0.000 1
53.724256 181.642830 0.000 1
53.744790 181.638506 0.000 1
53.765317 181.634151 0.000 1
53.785837 181.629766 0.000 1
53.806351 181.625351 0.000 1
53.826859 181.620905 0.000 1
53.847360 181.616429 0.000 1
53.867854 181.611923 0.000 1
53.888341 181.607386 0.000 1
53.908822 181.602819 0.000 1
53.929296 181.598221 0.000 1
53.949763 181.593594 0.000 1
53.970224 181.588935 0.000 1
53.990677 181.584247 0.000 1
54.011123 181.579528 0.000 1
54.031563 181.574779 0.000 1
54.051995 181.570000 0.000 1
54.072420 181.565191 0.000 1
54.092838 181.560351 0.000 1
54.113249 181.555481 0.000 1
54.133653 181.550581 0.000 1
54.154049 181.545650 0.000 1
54.174438 181.540689 0.000 1
54.194820 181.535699 0.000 1
54.204345 181.533302 0.000 1
54.213842 181.530800 0.000 1
54.223311 181.528191 0.000 1
54.232750 181.525477 0.000 1
54.242158 181.522657 0.000 1
54.251534 181.519733 0.000 1
54.260877 181.516704 0.000 1
54.270186 181.513570 0.000 1
54.279458 181.510333 0.000 1
54.288694 181.506993 0.000 1
54.297892 181.503549 0.000 1
54.307051 181.500003 0.000 1
54.316170 181.496354 0.000 1
54.325248 181.492604 0.000 1
54.334283 181.488753 0.000 1
54.343274 181.484801 0.000 1
54.352221 181.480749 0.000 1
54.361122 181.476597 0.000 1
54.369976 181.472346 0.000 1
54.378782 181.467996 0.000 1
54.387538 181.463548 0.000 1
54.396245 181.459003 0.000 1
54.404900 181.454360 0.000 1
54.413502 181.449621 0.000 1
54.422052 181.444786 0.000 1
54.430546 181.439856 0.000 1
54.438985 181.434832 0.000 1
54.447367 181.429713 0.000 1
54.455692 181.424501 0.000 1
54.463958 181.419196 0.000 1
54.472164 181.413799 0.000 1
54.480309 181.408311 0.000 1
54.488392 181.402732 0.000 1
54.496413 181.397063 0.000 1
54.504369 181.391305 0.000 1
54.512261 181.385459 0.000 1
54.520087 181.379524 0.000 1
54.527846 181.373503 0.000 1
54.535538 181.367395 0.000 1
54.543160 181.361201 0.000 1
54.550713 181.354923 0.000 1
54.558195 181.348561 0.000 1
54.565606 181.342115 0.000 1
54.572944 181.335587 0.000 1
54.580209 181.328977 0.000 1
54.587400 181.322287 0.000 1
54.594515 181.315517 0.000 1
54.601554 181.308668 0.000 1
54.608516 181.301740 0.000 1
54.615401 181.294735 0.000 1
54.622206 181.287653 0.000 1
54.628932 181.280496 0.000 1
54.635578 181.273265 0.000 1
54.642143 181.265959 0.000 1
54.648625 181.258580 0.000 1
54.655024 181.251130 0.000 1
54.661340 181.243608 0.000 1
54.667572 181.236017 0.000 1
54.673718 181.228356 0.000 1
54.679778 181.220627 0.000 1
54.685751 181.212831 0.000 1
54.691637 181.204968 0.000 1
54.697435 181.197040 0.000 1
54.703144 181.189048 0.000 1
54.708763 181.180993 0.000 1
54.714291 181.172875 0.000 1
54.719729 181.164696 0.000 1
54.725075 181.156457 0.000 1
54.730328 181.148158 0.000 1
54.735489 181.139801 0.000 1
54.740555 181.131388 0.000 1
54.745528 181.122918 0.000 1
54.750405 181.114393 0.000 1
54.755187 181.105814 0.000 1
54.759872 181.097182 0.000 1
54.764461 181.088498 0.000 1
54.768953 181.079764 0.000 1
54.773346 181.070980 0.000 1
54.777641 181.062147 0.000 1
54.781838 181.053267 0.000 1
54.785934 181.044341 0.000 1
54.789931 181.035369 0.000 1
54.793827 181.026353 0.000 1
54.797622 181.017294 0.000 1
54.801316 181.008194 0.000 1
54.804908 180.999053 0.000 1
54.808397 180.989872 0.000 1
54.811784 180.980653 0.000 1
54.815067 180.971396 0.000 1
54.818247 180.962103 0.000 1
54.821323 180.952776 0.000 1
54.824294 180.943414 0.000 1
54.827160 180.934020 0.000 1
54.829921 180.924595 0.000 1
54.832577 180.915139 0.000 1
54.835127 180.905654 0.000 1
54.837571 180.896142 0.000 1
54.839908 180.886602 0.000 1
54.842139 180.877037 0.000 1
54.844262 180.867448 0.000 1
54.846278 180.857835 0.000 1
54.848187 180.848201 0.000 1
54.849988 180.838546 0.000 1
54.851680 180.828871 0.000 1
54.853265 180.819179 0.000 1
54.854741 180.809468 0.000 1
54.856109 180.799743 0.000 1
54.857368 180.790002 0.000 1
54.858518 180.780248 0.000 1
54.859558 180.770482 0.000 1
54.860490 180.760704 0.000 1
54.861312 180.750917 0.000 1
54.862025 180.741122 0.000 1
54.862628 180.731318 0.000 1
54.863122 180.721509 0.000 1
54.863506 180.711695 0.000 1
54.863780 180.701877 0.000 1
54.863945 180.692057 0.000 1
54.864000 180.682236 0.000 1
54.864011 180.674718 0.000 1
54.864044 180.667200 0.000 1
54.864100 180.659683 0.000 1
54.864178 180.652166 0.000 1
54.864277 180.644649 0.000 1
54.864400 180.637132 0.000 1
54.864544 180.629616 0.000 1
54.864710 180.622100 0.000 1
54.864899 180.614585 0.000 1
54.865110 180.607070 0.000 1
54.865343 180.599556 0.000 1
54.865598 180.592042 0.000 1
54.865876 180.584530 0.000 1
54.866175 180.577018 0.000 1
54.866497 180.569507 0.000 1
54.866841 180.561998 0.000 1
54.867207 180.554489 0.000 1
54.867596 180.546981 0.000 1
54.868006 180.539475 0.000 1
54.868439 180.531969 0.000 1
54.868894 180.524465 0.000 1
54.869370 180.516963 0.000 1
54.869870 180.509462 0.000 1
54.870391 180.501962 0.000 1
54.870934 180.494464 0.000 1
54.871500 180.486968 0.000 1
54.872088 180.479473 0.000 1
54.872697 180.471980 0.000 1
54.873329 180.464489 0.000 1
54.873983 180.457000 0.000 1
54.874660 180.449513 0.000 1
54.875358 180.442028 0.000 1
54.876078 180.434545 0.000 1
54.876821 180.427064 0.000 1
54.877585 180.419585 0.000 1
54.878372 180.412108 0.000 1
54.879181 180.404634 0.000 1
54.880011 180.397163 0.000 1
54.880864 180.389694 0.000 1
54.881739 180.382227 0.000 1
54.882636 180.374763 0.000 1
54.883555 180.367302 0.000 1
54.884496 180.359843 0.000 1
54.885459 180.352387 0.000 1
54.886444 180.344935 0.000 1
54.887451 180.337485 0.000 1
54.888480 180.330038 0.000 1
54.889531 180.322594 0.000 1
54.890604 180.315153 0.000 1
54.891699 180.307716 0.000 1
54.892816 180.300281 0.000 1
54.893955 180.292850 0.000 1
54.895116 180.285423 0.000 1
54.896299 180.277999 0.000 1
54.897504 180.270578 0.000 1
54.898730 180.263161 0.000 1
54.899979 180.255748 0.000 1
54.901249 180.248339 0.000 1
54.902541 180.240933 0.000 1
54.903855 180.233531 0.000 1
54.905191 180.226133 0.000 1
54.906549 180.218739 0.000 1
54.907929 180.211349 0.000 1
54.909330 180.203963 0.000 1
54.910753 180.196581 0.000 1
54.912198 180.189204 0.000 1
54.913665 180.181830 0.000 1
54.915154 180.174462 0.000 1
54.916664 180.167097 0.000 1
54.918196 180.159737 0.000 1
54.919750 180.152382 0.000 1
54.921326 180.145031 0.000 1
54.922923 180.137685 0.000 1
54.924542 180.130344 0.000 1
54.926182 180.123007 0.000 1
54.927845 180.115676 0.000 1
54.929528 180.108349 0.000 1
54.931234 180.101027 0.000 1
54.932961 180.093711 0.000 1
54.934710 180.086399 0.000 1
54.936480 180.079093 0.000 1
54.938272 180.071792 0.000 1
54.940085 180.064496 0.000 1
54.941920 180.057206 0.000 1
54.943777 180.049921 0.000 1
54.945655 180.042642 0.000 1
54.947554 180.035368 0.000 1
54.949475 180.028100 0.000 1
54.951418 180.020837 0.000 1
54.953381 180.013581 0.000 1
54.955367 180.006330 0.000 1
54.957373 179.999085 0.000 1
54.959401 179.991846 0.000 1
54.961451 179.984613 0.000 1
54.963522 179.977386 0.000 1
54.965614 179.970166 0.000 1
54.967727 179.962951 0.000 1
54.969862 179.955743 0.000 1
54.972018 179.948541 0.000 1
54.974195 179.941345 0.000 1
54.976394 179.934156 0.000 1
54.978613 179.926974 0.000 1
54.980854 179.919798 0.000 1
54.983116 179.912629 0.000 1
54.985399 179.905466 0.000 1
54.987704 179.898310 0.000 1
54.990029 179.891161 0.000 1
54.992376 179.884019 0.000 1
54.994744 179.876884 0.000 1
54.997132 179.869756 0.000 1
54.999542 179.862635 0.000 1
55.001973 179.855521 0.000 1
55.004425 179.848415 0.000 1
55.006898 179.841315 0.000 1
55.009391 179.834223 0.000 1
55.011906 179.827139 0.000 1
55.014441 179.820061 0.000 1
55.016998 179.812992 0.000 1
55.019575 179.805930 0.000 1
55.025812 179.788926 0.000 1
55.032053 179.771925 0.000 1
55.038300 179.754925 0.000 1
55.044551 179.737928 0.000 1
55.050808 179.720932 0.000 1
55.057069 179.703938 0.000 1
55.063335 179.686945 0.000 1
55.069606 179.669955 0.000 1
55.075882 179.652966 0.000 1
55.082163 179.635979 0.000 1
55.088449 179.618994 0.000 1
55.094740 179.602011 0.000 1
55.101036 179.585029 0.000 1
55.107337 179.568050 0.000 1
55.113642 179.551072 0.000 1
55.119953 179.534096 0.000 1
55.126268 179.517122 0.000 1
55.132589 179.500150 0.000 1
55.138914 179.483180 0.000 1
55.145244 179.466211 0.000 1
55.151579 179.449244 0.000 1
55.157920 179.432279 0.000 1
55.164265 179.415316 0.000 1
55.170614 179.398355 0.000 1
55.176969 179.381396 0.000 1
55.183329 179.364438 0.000 1
55.189694 179.347482 0.000 1
55.196064 179.330529 0.000 1
55.202438 179.313577 0.000 1
55.208818 179.296627 0.000 1
55.215202 179.279678 0.000 1
55.221591 179.262732 0.000 1
55.227985 179.245787 0.000 1
55.234385 179.228845 0.000 1
55.240789 179.211904 0.000 1
55.247198 179.194965 0.000 1
55.253612 179.178028 0.000 1
55.260030 179.161092 0.000 1
55.266454 179.144159 0.000 1
55.272883 179.127227 0.000 1
55.279316 179.110298 0.000 1
55.285755 179.093370 0.000 1
55.292198 179.076444 0.000 1
55.298646 179.059520 0.000 1
55.305099 179.042598 0.000 1
55.311558 179.025677 0.000 1
55.318021 179.008759 0.000 1
55.324489 178.991842 0.000 1
55.330961 178.974927 0.000 1
55.337439 178.958015 0.000 1
55.343922 178.941104 0.000 1
55.350409 178.924195 0.000 1
55.356902 178.907287 0.000 1
55.363399 178.890382 0.000 1
55.369901 178.873479 0.000 1
55.376409 178.856577 0.000 1
55.382921 178.839678 0.000 1
55.389438 178.822780 0.000 1
55.395959 178.805884 0.000 1
55.402486 178.788990 0.000 1
55.409018 178.772098 0.000 1
55.415554 178.755208 0.000 1
55.422096 178.738320 0.000 1
55.428642 178.721433 0.000 1
55.435194 178.704549 0.000 1
55.441750 178.687666 0.000 1
55.448311 178.670785 0.000 1
55.454877 178.653907 0.000 1
55.461448 178.637030 0.000 1
55.468024 178.620155 0.000 1
55.474604 178.603282 0.000 1
55.481190 178.586411 0.000 1
55.487780 178.569542 0.000 1
55.494376 178.552674 0.000 1
55.500976 178.535809 0.000 1
55.507581 178.518945 0.000 1
55.514191 178.502084 0.000 1
55.520806 178.485224 0.000 1
55.527426 178.468366 0.000 1
55.534051 178.451511 0.000 1
55.540680 178.434657 0.000 1
55.547315 178.417805 0.000 1
55.553954 178.400955 0.000 1
55.560598 178.384107 0.000 1
55.567248 178.367261 0.000 1
55.573902 178.350416 0.000 1
55.580561 178.333574 0.000 1
55.587224 178.316734 0.000 1
55.593893 178.299895 0.000 1
55.600567 178.283059 0.000 1
55.607245 178.266224 0.000 1
55.613929 178.249392 0.000 1
55.620617 178.232561 0.000 1
55.627310 178.215732 0.000 1
55.634008 178.198905 0.000 1
55.640711 178.182080 0.000 1
55.647419 178.165258 0.000 1
55.654131 178.148437 0.000 1
55.660849 178.131618 0.000 1
55.667571 178.114801 0.000 1
55.674299 178.097985 0.000 1
55.681031 178.081172 0.000 1
55.687768 178.064361 0.000 1
55.694510 178.047552 0.000 1
55.701257 178.030745 0.000 1
55.708008 178.013939 0.000 1
55.714765 177.997136 0.000 1
55.721526 177.980334 0.000 1
55.728293 177.963535 0.000 1
55.735064 177.946737 0.000 1
55.741840 177.929942 0.000 1
55.748621 177.913148 0.000 1
55.755407 177.896357 0.000 1
55.762197 177.879567 0.000 1
55.768993 177.862780 0.000 1
55.775793 177.845994 0.000 1
55.782599 177.829210 0.000 1
55.789409 177.812428 0.000 1
55.796224 177.795649 0.000 1
55.804420 177.775488 0.000 1
55.812623 177.755330 0.000 1
55.820833 177.735175 0.000 1
55.829051 177.715023 0.000 1
55.837276 177.694874 0.000 1
55.845508 177.674728 0.000 1
55.853748 177.654584 0.000 1
55.861994 177.634444 0.000 1
55.870248 177.614307 0.000 1
55.878509 177.594173 0.000 1
55.886778 177.574041 0.000 1
55.895054 177.553913 0.000 1
55.903336 177.533788 0.000 1
55.911627 177.513665 0.000 1
55.919924 177.493546 0.000 1
55.928229 177.473430 0.000 1
55.936540 177.453316 0.000 1
55.944860 177.433206 0.000 1
55.953186 177.413098 0.000 1
55.961520 177.392994 0.000 1
55.969860 177.372893 0.000 1
55.978208 177.352794 0.000 1
55.986564 177.332699 0.000 1
55.994926 177.312606 0.000 1
56.003296 177.292517 0.000 1
56.011673 177.272431 0.000 1
56.020057 177.252347 0.000 1
56.028449 177.232267 0.000 1
56.036847 177.212190 0.000 1
56.045253 177.192115 0.000 1
56.053666 177.172044 0.000 1
56.062087 177.151976 0.000 1
56.070514 177.131911 0.000 1
56.078949 177.111849 0.000 1
56.087391 177.091790 0.000 1
56.095840 177.071733 0.000 1
56.104297 177.051680 0.000 1
56.112760 177.031630 0.000 1
56.121231 177.011584 0.000 1
56.129709 176.991540 0.000 1
56.138195 176.971499 0.000 1
56.146687 176.951461 0.000 1
56.155187 176.931426 0.000 1
56.163694 176.911395 0.000 1
56.172208 176.891366 0.000 1
56.180729 176.871340 0.000 1
56.189258 176.851318 0.000 1
56.197794 176.831299 0.000 1
56.206337 176.811282 0.000 1
56.214887 176.791269 0.000 1
56.223444 176.771259 0.000 1
56.232009 176.751252 0.000 1
56.240580 176.731248 0.000 1
56.249159 176.711247 0.000 1
56.257746 176.691249 0.000 1
56.266339 176.671254 0.000 1
56.274940 176.651263 0.000 1
56.283547 176.631274 0.000 1
56.292162 176.611289 0.000 1
56.300784 176.591306 0.000 1
56.309414 176.571327 0.000 1
56.318050 176.551351 0.000 1
56.326694 176.531378 0.000 1
56.335345 176.511408 0.000 1
56.344003 176.491441 0.000 1
56.352668 176.471477 0.000 1
56.361341 176.451517 0.000 1
56.370020 176.431559 0.000 1
56.378707 176.411605 0.000 1
56.387401 176.391654 0.000 1
56.396102 176.371706 0.000 1
56.404811 176.351761 0.000 1
56.413526 176.331819 0.000 1
56.422249 176.311881 0.000 1
56.430979 176.291945 0.000 1
56.439716 176.272013 0.000 1
56.448460 176.252084 0.000 1
56.457212 176.232157 0.000 1
56.465970 176.212235 0.000 1
56.474736 176.192315 0.000 1
56.483509 176.172398 0.000 1
56.492289 176.152485 0.000 1
56.501076 176.132574 0.000 1
56.509871 176.112667 0.000 1
56.518672 176.092763 0.000 1
56.527481 176.072863 0.000 1
56.536297 176.052965 0.000 1
56.545120 176.033071 0.000 1
56.553951 176.013179 0.000 1
56.562788 175.993291 0.000 1
56.571632 175.973406 0.000 1
56.580484 175.953525 0.000 1
56.589343 175.933646 0.000 1
56.598209 175.913771 0.000 1
56.607082 175.893899 0.000 1
56.615963 175.874030 0.000 1
56.624850 175.854164 0.000 1
56.633745 175.834301 0.000 1
56.642647 175.814442 0.000 1
56.651555 175.794586 0.000 1
56.660472 175.774733 0.000 1
56.669395 175.754883 0.000 1
56.678325 175.735037 0.000 1
56.687263 175.715193 0.000 1
56.696207 175.695353 0.000 1
56.705159 175.675516 0.000 1
56.714118 175.655683 0.000 1
56.723084 175.635852 0.000 1
56.732057 175.616025 0.000 1
56.741038 175.596201 0.000 1
56.750025 175.576380 0.000 1
56.759020 175.556563 0.000 1
56.768021 175.536749 0.000 1
56.777030 175.516938 0.000 1
56.786046 175.497130 0.000 1
56.795069 175.477325 0.000 1
56.804100 175.457524 0.000 1
56.813137 175.437726 0.000 1
56.822182 175.417931 0.000 1
56.832042 175.396369 0.000 1
56.841908 175.374809 0.000 1
56.851781 175.353252 0.000 1
56.861660 175.331698 0.000 1
56.871544 175.310146 0.000 1
56.881435 175.288598 0.000 1
56.891331 175.267051 0.000 1
56.901234 175.245508 0.000 1
56.911142 175.223968 0.000 1
56.921057 175.202430 0.000 1
56.930977 175.180895 0.000 1
56.940904 175.159363 0.000 1
56.950836 175.137833 0.000 1
56.960775 175.116307 0.000 1
56.970719 175.094783 0.000 1
56.980670 175.073262 0.000 1
56.990626 175.051743 0.000 1
57.000589 175.030228 0.000 1
57.010557 175.008715 0.000 1
57.020531 174.987205 0.000 1
57.030512 174.965698 0.000 1
57.040498 174.944193 0.000 1
57.050491 174.922691 0.000 1
57.060489 174.901193 0.000 1
57.070494 174.879696 0.000 1
57.080504 174.858203 0.000 1
57.090520 174.836713 0.000 1
57.100543 174.815225 0.000 1
57.110571 174.793740 0.000 1
57.120605 174.772258 0.000 1
57.130646 174.750778 0.000 1
57.140692 174.729302 0.000 1
