0.07046,0.15528,0.04,2,1e-06
0.07046,0.15528,0.0399499165275459,3,1e-06
0.07046,0.15528,0.0398998330550918,3,0.0223606797749979
0.07046,0.15528,0.0398497495826377,3,0.0316227766016838
0.07046,0.15528,0.0397996661101836,3,0.0387298334620742
0.07046,0.15528,0.0397495826377295,3,0.0447213595499958
0.07046,0.15528,0.0396994991652755,3,0.05
0.07046,0.15528,0.0396494156928214,3,0.0547722557505166
0.07046,0.15528,0.0395993322203673,3,0.0591607978309962
0.07046,0.15528,0.0395492487479132,3,0.0632455532033676
0.07046,0.15528,0.0394991652754591,3,0.0670820393249937
0.07046,0.15528,0.039449081803005,3,0.0707106781186548
0.07046,0.15528,0.0393989983305509,3,0.0741619848709566
0.07046,0.15528,0.0393489148580968,3,0.0774596669241483
0.07046,0.15528,0.0392988313856427,3,0.0806225774829855
0.07046,0.15528,0.0392487479131886,3,0.0836660026534076
0.07046,0.15528,0.0391986644407346,3,0.0866025403784439
0.07046,0.15528,0.0391485809682805,3,0.0894427190999916
0.07046,0.15528,0.0390984974958264,3,0.0921954445729289
0.07046,0.15528,0.0390484140233723,3,0.0948683298050514
0.07046,0.15528,0.0389983305509182,3,0.0974679434480897
0.07046,0.15528,0.0389482470784641,3,0.1
0.07046,0.15528,0.03889816360601,3,0.102469507659596
0.07046,0.15528,0.0388480801335559,3,0.104880884817015
0.07046,0.15528,0.0387979966611018,3,0.107238052947636
0.07046,0.15528,0.0387479131886477,3,0.109544511501033
0.07046,0.15528,0.0386978297161937,3,0.11180339887499
0.07046,0.15528,0.0386477462437396,3,0.114017542509914
0.07046,0.15528,0.0385976627712855,3,0.116189500386223
0.07046,0.15528,0.0385475792988314,3,0.118321595661992
0.07046,0.15528,0.0384974958263773,3,0.120415945787923
0.07046,0.15528,0.0384474123539232,3,0.122474487139159
0.07046,0.15528,0.0383973288814691,3,0.124498995979887
0.07046,0.15528,0.038347245409015,3,0.126491106406735
0.07046,0.15528,0.0382971619365609,3,0.128452325786651
0.07046,0.15528,0.0382470784641068,3,0.130384048104053
0.07046,0.15528,0.0381969949916528,3,0.13228756555323
0.07046,0.15528,0.0381469115191987,3,0.134164078649987
0.07046,0.15528,0.0380968280467446,3,0.136014705087354
0.07046,0.15528,0.0380467445742905,3,0.137840487520902
0.07046,0.15528,0.0379966611018364,3,0.139642400437689
0.07046,0.15528,0.0379465776293823,3,0.14142135623731
0.07046,0.15528,0.0378964941569282,3,0.143178210632764
0.07046,0.15528,0.0378464106844741,3,0.144913767461894
0.07046,0.15528,0.03779632721202,3,0.146628782986152
0.07046,0.15528,0.0377462437395659,3,0.148323969741913
0.07046,0.15528,0.0376961602671119,3,0.15
0.07046,0.15528,0.0376460767946578,3,0.151657508881031
0.07046,0.15528,0.0375959933222037,3,0.153297097167559
0.07046,0.15528,0.0375459098497496,3,0.154919333848297
0.07046,0.15528,0.0374958263772955,3,0.156524758424985
0.07046,0.15528,0.0374457429048414,3,0.158113883008419
0.07046,0.15528,0.0373956594323873,3,0.159687194226713
